Time,X,Y,Z,Gas1L,Gas1R
9000,-0.0040579257,0.0192548055,0.3354078829,18526,18376
9100,0.0031387603,0.0262791179,0.3359929919,18532,18376
9200,0.0109551987,0.0388998687,0.3376727700,18532,18376
9300,0.0220310297,0.0552147664,0.3373638690,18532,18374
9400,0.0352322869,0.0649458095,0.3361247778,18532,18374
9500,0.0530851819,0.0791819915,0.3360107839,18532,18374
9600,0.0672731176,0.0899635702,0.3340626359,18541,18374
9700,0.0828244835,0.1011755094,0.3319661915,18541,18374
9800,0.0949649513,0.1169517562,0.3331979513,18541,18374
9900,0.1044371948,0.1319905967,0.3355712891,18541,18374
10000,0.1148911268,0.1462939680,0.3380308747,18541,18374
10100,0.1220617741,0.1553243101,0.3390084207,18546,18374
10200,0.1266521811,0.1611746848,0.3374327719,18546,18374
10300,0.1306660473,0.1648841798,0.3342677951,18546,18376
10400,0.1320720762,0.1673534811,0.3300752342,18546,18376
10500,0.1331728697,0.1663810313,0.3286655843,18546,18376
10600,0.1355101913,0.1638703048,0.3311065435,18545,18376
10700,0.1417309791,0.1633971781,0.3342335224,18545,18376
10800,0.1505343616,0.1628469527,0.3363384008,18545,18381
10900,0.1674516499,0.1639036685,0.3392505646,18545,18381
11000,0.1824414879,0.1661227196,0.3364061415,18545,18381
11100,0.2009012997,0.1677158326,0.3344263732,18547,18381
11200,0.2176988125,0.1713189483,0.3328213096,18547,18381
11300,0.2288367152,0.1723714769,0.3331274688,18547,18381
11400,0.2342224121,0.1726646274,0.3308676779,18547,18381
11500,0.2378780097,0.1736774743,0.3310857415,18547,18381
11600,0.2388624698,0.1759658307,0.3305127621,18546,18381
11700,0.2365226448,0.1764707416,0.3284345567,18546,18381
11800,0.2355283201,0.1766330004,0.3293785155,18546,18381
11900,0.2337768972,0.1785981804,0.3299460709,18546,18381
12000,0.2325496078,0.1782211363,0.3314724267,18546,18381
12100,0.2318601608,0.1795134097,0.3332172334,18548,18381
12200,0.2319499254,0.1804178208,0.3298326433,18548,18381
12300,0.2322672606,0.1804414243,0.3283048868,18548,18388
12400,0.2318540663,0.1823043823,0.3244832456,18548,18388
12500,0.2330293208,0.1832762510,0.3225001097,18548,18388
12600,0.2356432527,0.1864368320,0.3240909874,18518,18388
12700,0.2407329828,0.1872794330,0.3251476884,18518,18388
12800,0.2494456470,0.1868989468,0.3275734186,18518,18386
12900,0.2636732161,0.1855532825,0.3275171518,18518,18386
13000,0.2806625664,0.1845483780,0.3243957162,18518,18386
13100,0.2963536680,0.1847651601,0.3241302967,18459,18386
13200,0.3109931648,0.1862917095,0.3218525946,18459,18386
13300,0.3242019415,0.1869402379,0.3215976954,18459,18386
13400,0.3318955302,0.1894145757,0.3233753741,18459,18386
13500,0.3347446322,0.1912479401,0.3226630986,18459,18386
13600,0.3362826407,0.1905435473,0.3197031319,18421,18386
13700,0.3343596756,0.1921919435,0.3165118098,18421,18386
13800,0.3332857490,0.1926102340,0.3155180216,18421,18392
13900,0.3311570883,0.1932073087,0.3155933022,18421,18392
14000,0.3301479220,0.1938413680,0.3134146631,18421,18392
14100,0.3301326632,0.1947686672,0.3125884831,18392,18392
14200,0.3309023082,0.1946035624,0.3124169409,18392,18392
14300,0.3314580619,0.1952660829,0.3142108917,18392,18394
14400,0.3319367170,0.1955794394,0.3152168095,18392,18394
14500,0.3318644464,0.1960732341,0.3171201944,18392,18394
14600,0.3357706666,0.1966343522,0.3184894621,18364,18394
14700,0.3398376405,0.1962452680,0.3166418970,18364,18394
14800,0.3478164375,0.1974491030,0.3182192743,18364,18394
14900,0.3602082729,0.1978854686,0.3183978200,18364,18394
15000,0.3752501607,0.1990798861,0.3194243908,18364,18394
15100,0.3924128115,0.1980894804,0.3183706999,18316,18394
15200,0.4103647768,0.1971533298,0.3176611066,18316,18394
15300,0.4237343073,0.1968650073,0.3144530654,18316,18395
15400,0.4341111779,0.1970457584,0.3137432635,18316,18395
15500,0.4390830100,0.1973147243,0.3145841360,18316,18395
15600,0.4400896132,0.1984978169,0.3116622865,18279,18395
15700,0.4378687143,0.1999709904,0.3136205971,18279,18395
15800,0.4353868663,0.2006259114,0.3131403923,18279,18397
15900,0.4334124029,0.2007495612,0.3125493824,18279,18397
16000,0.4314125478,0.2006903291,0.3109777272,18279,18397
16100,0.4310907423,0.2006534934,0.3117997646,18246,18397
16200,0.4304113686,0.1995451897,0.3124183714,18246,18397
16300,0.4310181141,0.1991722286,0.3121528625,18246,18396
16400,0.4314247668,0.1990932971,0.3136895001,18246,18396
16500,0.4317461848,0.1984501332,0.3137985766,18246,18396
16600,0.4344177544,0.1985657811,0.3117468059,18224,18396
16700,0.4372503161,0.1980853975,0.3164885044,18224,18396
16800,0.4422743022,0.1975091547,0.3121761382,18224,18398
16900,0.4539785385,0.1979828477,0.3120928109,18224,18398
17000,0.4682044387,0.1981547922,0.3087594509,18224,18398
17100,0.4863654971,0.1972180307,0.3059180379,18211,18398
17200,0.5037201643,0.1966940761,0.3082429469,18211,18398
17300,0.5173755288,0.1967896819,0.3100894988,18211,18399
17400,0.5264819860,0.1978513896,0.3104806840,18211,18399
17500,0.5314308405,0.1984075755,0.3085560203,18211,18399
17600,0.5328742862,0.1990613788,0.3073376715,18203,18399
17700,0.5331317782,0.1997445077,0.3069826365,18203,18399
17800,0.5303295255,0.1995039582,0.3089726269,18203,18406
17900,0.5296062827,0.2001540214,0.3074318171,18203,18406
18000,0.5272076130,0.2009776384,0.3089548051,18203,18406
18100,0.5271216035,0.2012396753,0.3089710474,18205,18406
18200,0.5274321437,0.2007920146,0.3063012064,18205,18406
18300,0.5277407765,0.1996043324,0.3056956232,18205,18403
18400,0.5279577971,0.1986410320,0.3054939508,18205,18403
18500,0.5285309553,0.1988878548,0.3077470064,18205,18403
18600,0.5298790336,0.1989641786,0.3076583445,18221,18403
18700,0.5328645110,0.1986746043,0.3075442612,18221,18403
18800,0.5386723876,0.1983919591,0.3072719574,18221,18413
18900,0.5484449267,0.1987817585,0.3062194586,18221,18413
19000,0.5627393126,0.1995573044,0.3063319325,18221,18413
19100,0.5789889693,0.1991022527,0.3060885370,18225,18413
19200,0.5969039202,0.2014730126,0.3071925640,18225,18413
19300,0.6102739573,0.2017870992,0.3091500401,18225,18412
19400,0.6191352010,0.2030042261,0.3104901016,18225,18412
19500,0.6250931621,0.2038331330,0.3080178797,18225,18412
19600,0.6285311580,0.2056021690,0.3057211637,18245,18412
19700,0.6288325191,0.2060681731,0.3049178421,18245,18412
19800,0.6283277273,0.2082997411,0.3031316400,18245,18412
19900,0.6264475584,0.2093769759,0.3026703000,18245,18412
20000,0.6263875365,0.2100493461,0.3037039936,18245,18412
20100,0.6258957982,0.2096689790,0.3041018546,18267,18412
20200,0.6255692244,0.2094489485,0.3067750037,18267,18412
20300,0.6250338554,0.2090855539,0.3042907119,18267,18417
20400,0.6249213815,0.2083899379,0.3046925962,18267,18417
20500,0.6265798211,0.2084522098,0.3053490818,18267,18417
20600,0.6268996596,0.2085995525,0.3081540167,18282,18417
20700,0.6313871741,0.2095310688,0.3071031272,18282,18417
20800,0.6355510354,0.2099346071,0.3059677780,18282,18422
20900,0.6449437737,0.2099499702,0.3064556122,18282,18422
21000,0.6591435671,0.2093751729,0.3086470962,18282,18422
21100,0.6777382493,0.2089252472,0.3082483709,18295,18422
21200,0.6914530993,0.2088682055,0.3069851995,18295,18422
21300,0.7066841125,0.2097129673,0.3036134541,18295,18413
21400,0.7170870304,0.2097438276,0.3020431399,18295,18413
21500,0.7246420383,0.2106156498,0.3027041256,18295,18413
21600,0.7267685533,0.2106760293,0.3036530614,18303,18413
21700,0.7253829837,0.2115897983,0.3040758073,18303,18413
21800,0.7238158584,0.2111749798,0.3042017817,18303,18412
21900,0.7215241194,0.2097903490,0.3042584360,18303,18412
22000,0.7201901674,0.2095958591,0.3045584559,18303,18412
22100,0.7182701826,0.2091787905,0.3043028712,18311,18412
22200,0.7178707123,0.2080498338,0.3033701479,18311,18412
22300,0.7179479003,0.2060755938,0.3041781485,18311,18416
22400,0.7188092470,0.2061667293,0.3041264117,18311,18416
22500,0.7194812298,0.2069557607,0.3036805987,18311,18416
22600,0.7198547125,0.2074974775,0.3036054969,18317,18416
22700,0.7237149477,0.2068654895,0.3044473827,18317,18416
22800,0.7264615893,0.2070353031,0.3031913340,18317,18421
22900,0.7335701585,0.2068789899,0.3042585850,18317,18421
23000,0.7477247119,0.2071863413,0.3035256267,18317,18421
23100,0.7653176785,0.2077408135,0.3028720319,18328,18421
23200,0.7820420861,0.2078661323,0.3007977903,18328,18421
23300,0.7972094417,0.2096381336,0.2999373078,18328,18419
23400,0.8103595376,0.2114931047,0.3048425317,18328,18419
23500,0.8188875914,0.2118780017,0.3023714125,18328,18419
23600,0.8234504461,0.2116742730,0.3021235466,18343,18419
23700,0.8232912421,0.2131822556,0.3033750653,18343,18419
23800,0.8242153525,0.2132542431,0.3029669821,18343,18424
23900,0.8226527572,0.2138799876,0.3028188646,18343,18424
24000,0.8221214414,0.2133522034,0.3013032377,18343,18424
24100,0.8209428787,0.2135626525,0.3032103181,18353,18424
24200,0.8209923506,0.2142335624,0.3049146235,18353,18424
24300,0.8213801980,0.2139808685,0.3040765822,18353,18416
24400,0.8229088187,0.2139138281,0.3049168885,18353,18416
24500,0.8235313296,0.2137514204,0.3068490028,18353,18416
24600,0.8246485591,0.2138887495,0.3059636354,18369,18416
24700,0.8281788826,0.2140555680,0.3070641160,18369,18416
24800,0.8298529387,0.2133115083,0.3057380915,18369,18419
24900,0.8373418450,0.2127561122,0.3024779856,18369,18419
25000,0.8481026292,0.2126039714,0.3004990518,18369,18419
25100,0.8651809096,0.2123914063,0.3012424409,18380,18419
25200,0.8818675280,0.2122683376,0.3010432422,18380,18419
25300,0.8969531655,0.2128587663,0.2999340296,18380,18425
