Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
910,3.5572154522,-6.0193958282,0.0214121565,-0.0398306847,0.1467957497,-0.0007902440,19,19544,19410
920,3.5567438602,-6.0211873055,0.0212857537,-0.0403022766,0.1450042725,-0.0009166468,19,19544,19410
930,3.5545749664,-6.0137534142,0.0211532693,-0.0424711704,0.1524381638,-0.0010491312,19,19544,19410
940,3.5563097000,-6.0182919502,0.0209562704,-0.0407364368,0.1478996277,-0.0012461301,21,19544,19410
950,3.5563118458,-6.0182933807,0.0208121929,-0.0407342911,0.1478981972,-0.0013902076,21,19544,19410
960,3.5528376102,-6.0082139969,0.0206682831,-0.0442085266,0.1579775810,-0.0015341174,21,19544,19410
970,3.5536608696,-6.0097208023,0.0205116645,-0.0433852673,0.1564707756,-0.0016907360,21,19544,19410
980,3.5558326244,-6.0169663429,0.0203569625,-0.0412135124,0.1492252350,-0.0018454380,20,19544,19410
990,3.5565214157,-6.0204372406,0.0200355276,-0.0405247211,0.1457543373,-0.0021668728,20,19544,19410
1000,3.5581655502,-6.0240440369,0.0198592246,-0.0388805866,0.1421475410,-0.0023431759,20,19544,19410
1010,3.5569696426,-6.0184259415,0.0196705963,-0.0400764942,0.1477656364,-0.0025318041,20,19544,19410
1020,3.5543644428,-6.0076408386,0.0194749441,-0.0426816940,0.1585507393,-0.0027274564,20,19544,19410
1030,3.5547215939,-6.0119714737,0.0207841787,-0.0423245430,0.1542201042,-0.0014182217,23,19544,19410
1040,3.5558667183,-6.0177211761,0.0206726175,-0.0411794186,0.1484704018,-0.0015297830,23,19544,19410
1050,3.5617034435,-6.0309724808,0.0205652751,-0.0353426933,0.1352190971,-0.0016371254,23,19544,19410
1060,3.5630676746,-6.0354480743,0.0204453953,-0.0339784622,0.1307435036,-0.0017570052,23,19544,19410
1071,3.5658254623,-6.0433068275,0.0197700467,-0.0312206745,0.1228847504,-0.0024323538,19,19544,19410
1080,3.5660140514,-6.0440034866,0.0196177438,-0.0310320854,0.1221880913,-0.0025846567,19,19544,19410
1090,3.5651683807,-6.0398201942,0.0194482729,-0.0318777561,0.1263713837,-0.0027541276,19,19544,19410
1100,3.5636103153,-6.0347929001,0.0192614682,-0.0334358215,0.1313986778,-0.0029409323,19,19544,19410
1111,3.5612888336,-6.0257749557,0.0190804377,-0.0357573032,0.1404166222,-0.0031219628,19,19544,19410
1120,3.5653209686,-6.0352244377,0.0201410037,-0.0317251682,0.1309671402,-0.0020613968,22,19544,19410
1130,3.5681848526,-6.0434184074,0.0201474447,-0.0288612843,0.1227731705,-0.0020549558,22,19544,19410
1140,3.5676643848,-6.0399341583,0.0199189093,-0.0293817520,0.1262574196,-0.0022834912,22,19544,19408
1150,3.5650002956,-6.0271654129,0.0197998602,-0.0320458412,0.1390261650,-0.0024025403,22,19544,19408
1160,3.5655231476,-6.0266070366,0.0214536283,-0.0315229893,0.1395845413,-0.0007487722,24,19544,19408
1170,3.5646703243,-6.0237855911,0.0213927254,-0.0323758125,0.1424059868,-0.0008096751,24,19544,19408
1180,3.5622322559,-6.0154104233,0.0213872436,-0.0348138809,0.1507811546,-0.0008151568,24,19544,19408
1190,3.5622344017,-6.0154137611,0.0213511754,-0.0348117352,0.1507778168,-0.0008512251,24,19544,19408
1200,3.5622353554,-6.0154151917,0.0213101245,-0.0348107815,0.1507763863,-0.0008922759,24,19544,19408
1210,3.5622076988,-6.0152835846,0.0223940872,-0.0348384380,0.1509079933,0.0001916867,24,19544,19408
1220,3.5616331100,-6.0120716095,0.0224037226,-0.0354130268,0.1541199684,0.0002013221,24,19544,19408
1230,3.5597572327,-6.0042686462,0.0224169716,-0.0372889042,0.1619229317,0.0002145711,24,19544,19408
1240,3.5585715771,-6.0032596588,0.0224150270,-0.0384745598,0.1629319191,0.0002126265,24,19544,19408
1250,3.5601909161,-6.0054306984,0.0222512502,-0.0368552208,0.1607608795,0.0000488497,22,19544,19408
1260,3.5627474785,-6.0116534233,0.0222390704,-0.0342986584,0.1545381546,0.0000366699,22,19544,19408
1270,3.5669088364,-6.0212473869,0.0222296435,-0.0301373005,0.1449441910,0.0000272430,22,19544,19408
1280,3.5669081211,-6.0212478638,0.0222099535,-0.0301380157,0.1449437141,0.0000075530,22,19544,19408
1290,3.5638308525,-6.0102038383,0.0221538041,-0.0332152843,0.1559877396,-0.0000485964,22,19544,19408
1300,3.5625479221,-6.0087881088,0.0241522342,-0.0344982147,0.1574034691,0.0019498337,27,19544,19408
1310,3.5600149632,-5.9992203712,0.0242984258,-0.0370311737,0.1669712067,0.0020960253,27,19544,19408
1320,3.5589148998,-5.9980778694,0.0243685711,-0.0381312370,0.1681137085,0.0021661706,27,19544,19408
1330,3.5553553104,-5.9927468300,0.0244363341,-0.0416908264,0.1734447479,0.0022339337,27,19544,19408
1340,3.5563344955,-5.9961700439,0.0234774072,-0.0407116413,0.1700215340,0.0012750067,22,19544,19408
1350,3.5553855896,-5.9965829849,0.0234778207,-0.0416605473,0.1696085930,0.0012754202,22,19544,19408
1360,3.5553879738,-5.9965796471,0.0234778281,-0.0416581631,0.1696119308,0.0012754276,22,19544,19408
1370,3.5566415787,-6.0017709732,0.0234691948,-0.0404045582,0.1644206047,0.0012667943,22,19544,19408
1380,3.5544536114,-5.9959912300,0.0234690942,-0.0425925255,0.1702003479,0.0012666937,22,19544,19408
1390,3.5542221069,-5.9954814911,0.0228530280,-0.0428240299,0.1707100868,0.0006506275,22,19544,19408
1400,3.5545649529,-5.9986281395,0.0228084307,-0.0424811840,0.1675634384,0.0006060302,22,19544,19408
1410,3.5543353558,-5.9975442886,0.0227501392,-0.0427107811,0.1686472893,0.0005477387,22,19544,19408
1420,3.5589950085,-6.0087523460,0.0226997472,-0.0380511284,0.1574392319,0.0004973467,22,19544,19408
1430,3.5598690510,-6.0089459419,0.0223002937,-0.0371770859,0.1572456360,0.0000978932,22,19544,19408
1440,3.5615191460,-6.0144152641,0.0222165212,-0.0355269909,0.1517763138,0.0000141207,22,19544,19408
1450,3.5640528202,-6.0211353302,0.0222222488,-0.0329933167,0.1450562477,0.0000198483,22,19544,19408
1460,3.5632152557,-6.0173263550,0.0221267976,-0.0338308811,0.1488652229,-0.0000756029,22,19544,19408
1470,3.5651700497,-6.0240373611,0.0216317195,-0.0318760872,0.1421542168,-0.0005706809,21,19544,19408
1480,3.5651667118,-6.0240373611,0.0215042066,-0.0318794250,0.1421542168,-0.0006981939,21,19544,19408
1490,3.5651628971,-6.0240387917,0.0213715248,-0.0318832397,0.1421527863,-0.0008308757,21,19544,19408
1500,3.5651550293,-6.0240550041,0.0210921597,-0.0318911076,0.1421365738,-0.0011102408,21,19544,19408
1510,3.5651583672,-6.0240454674,0.0210927706,-0.0318877697,0.1421461105,-0.0011096299,21,19544,19408
1520,3.5610051155,-6.0155959129,0.0208249670,-0.0360410213,0.1505956650,-0.0013774335,21,19544,19408
1530,3.5610048771,-6.0155973434,0.0206752587,-0.0360412598,0.1505942345,-0.0015271418,21,19544,19408
1540,3.5608158112,-6.0222377777,0.0206853226,-0.0362303257,0.1439538002,-0.0015170779,21,19544,19408
1550,3.5603587627,-6.0196280479,0.0205357838,-0.0366873741,0.1465635300,-0.0016666166,21,19544,19408
1560,3.5593121052,-6.0157618523,0.0206150319,-0.0377340317,0.1504297256,-0.0015873685,21,19544,19408
1570,3.5601346493,-6.0216045380,0.0204741322,-0.0369114876,0.1445870399,-0.0017282683,21,19544,19408
1580,3.5586845875,-6.0185680389,0.0203211494,-0.0383615494,0.1476235390,-0.0018812511,21,19544,19408
1590,3.5588119030,-6.0185623169,0.0201632157,-0.0382342339,0.1476292610,-0.0020391848,21,19544,19408
1600,3.5631146431,-6.0315918922,0.0199975763,-0.0339314938,0.1345996857,-0.0022048242,23,19544,19408
1610,3.5637307167,-6.0314192772,0.0210768487,-0.0333154202,0.1347723007,-0.0011255518,23,19544,19408
1620,3.5639710426,-6.0314016342,0.0209761988,-0.0330750942,0.1347899437,-0.0012262017,23,19544,19408
1630,3.5631549358,-6.0272717476,0.0208689030,-0.0338912010,0.1389198303,-0.0013334975,23,19544,19408
1640,3.5675377846,-6.0420250893,0.0207606740,-0.0295083523,0.1241664886,-0.0014417265,23,19544,19408
1650,3.5665042400,-6.0409426689,0.0220424365,-0.0305418968,0.1252489090,-0.0001599640,24,19544,19409
1660,3.5657842159,-6.0393424034,0.0220078379,-0.0312619209,0.1268491745,-0.0001945626,24,19544,19409
1670,3.5657093525,-6.0380215645,0.0219739545,-0.0313367844,0.1281700134,-0.0002284460,24,19544,19409
1680,3.5687980652,-6.0468463898,0.0219364353,-0.0282480717,0.1193451881,-0.0002659652,24,19544,19409
1690,3.5657899380,-6.0372786522,0.0218838323,-0.0312561989,0.1289129257,-0.0003185682,23,19544,19409
1700,3.5641148090,-6.0316972733,0.0222948380,-0.0329313278,0.1344943047,0.0000924375,23,19544,19409
1710,3.5642380714,-6.0358214378,0.0222627260,-0.0328080654,0.1303701401,0.0000603255,23,19544,19409
1720,3.5652241707,-6.0337238312,0.0222258866,-0.0318219662,0.1324677467,0.0000234861,23,19544,19409
1730,3.5657515526,-6.0383820534,0.0221873559,-0.0312945843,0.1278095245,-0.0000150446,23,19544,19409
1740,3.5649335384,-6.0425834656,0.0220837761,-0.0321125984,0.1236081123,-0.0001186244,22,19544,19409
1750,3.5640246868,-6.0382614136,0.0220272224,-0.0330214500,0.1279301643,-0.0001751781,22,19544,19409
1760,3.5667016506,-6.0450582504,0.0219766740,-0.0303444862,0.1211333275,-0.0002257265,22,19544,19409
1770,3.5684912205,-6.0501842499,0.0219198130,-0.0285549164,0.1160073280,-0.0002825875,22,19544,19409
1780,3.5640325546,-6.0368309021,0.0215101261,-0.0330135822,0.1293606758,-0.0006922744,21,19544,19409
1790,3.5629355907,-6.0326981544,0.0214222316,-0.0341105461,0.1334934235,-0.0007801689,21,19544,19409
1800,3.5629336834,-6.0327010155,0.0213306025,-0.0341124535,0.1334905624,-0.0008717980,21,19544,19409
1810,3.5610334873,-6.0257411003,0.0212304238,-0.0360126495,0.1404504776,-0.0009719767,21,19544,19409
1820,3.5625667572,-6.0309033394,0.0211356226,-0.0344793797,0.1352882385,-0.0010667779,21,19544,19409
1830,3.5653812885,-6.0406250954,0.0209790729,-0.0316648483,0.1255664825,-0.0012233276,21,19544,19409
1840,3.5646262169,-6.0358276367,0.0208650138,-0.0324199200,0.1303639412,-0.0013373867,21,19544,19409
1850,3.5673139095,-6.0429177284,0.0207602866,-0.0297322273,0.1232738495,-0.0014421139,21,19544,19409
1860,3.5668723583,-6.0407133102,0.0206606891,-0.0301737785,0.1254782677,-0.0015417114,21,19544,19409
1870,3.5684490204,-6.0414261818,0.0215637945,-0.0285971165,0.1247653961,-0.0006386060,23,19544,19409
1880,3.5679893494,-6.0366182327,0.0215109922,-0.0290567875,0.1295733452,-0.0006914083,23,19544,19409
1891,3.5712022781,-6.0434718132,0.0214737542,-0.0258438587,0.1227197647,-0.0007286463,23,19544,19409
1900,3.5715854168,-6.0500974655,0.0214353688,-0.0254607201,0.1160941124,-0.0007670317,23,19564,19409
1910,3.5718903542,-6.0518374443,0.0213803053,-0.0251557827,0.1143541336,-0.0008220952,23,19564,19409
1920,3.5709314346,-6.0499644279,0.0211584140,-0.0261147022,0.1162271500,-0.0010439865,21,19564,19409
1930,3.5649778843,-6.0344324112,0.0210813191,-0.0320682526,0.1317591667,-0.0011210814,21,19564,19409
1940,3.5645670891,-6.0340580940,0.0210229531,-0.0324790478,0.1321334839,-0.0011794474,21,19564,19409
1950,3.5645599365,-6.0340628624,0.0209612306,-0.0324862003,0.1321287155,-0.0012411699,21,19564,19409
1960,3.5639441013,-6.0334482193,0.0221736953,-0.0331020355,0.1327433586,-0.0000287052,24,19564,19409
1970,3.5620965958,-6.0327782631,0.0221594479,-0.0349495411,0.1334133148,-0.0000429526,24,19564,19409
1980,3.5620791912,-6.0327811241,0.0221570544,-0.0349669456,0.1334104538,-0.0000453461,24,19564,19409
1990,3.5666677952,-6.0437693596,0.0222149715,-0.0303783417,0.1224222183,0.0000125710,24,19564,19409
2000,3.5666651726,-6.0437626839,0.0222734455,-0.0303809643,0.1224288940,0.0000710450,24,19564,19409
2010,3.5651209354,-6.0385918617,0.0234446246,-0.0319252014,0.1275997162,0.0012422241,25,19564,19409
2020,3.5654809475,-6.0375003815,0.0235488098,-0.0315651894,0.1286911964,0.0013464093,25,19564,19409
2030,3.5670897961,-6.0455546379,0.0236888304,-0.0299563408,0.1206369400,0.0014864299,25,19564,19409
2040,3.5671975613,-6.0438113213,0.0237731244,-0.0298485756,0.1223802567,0.0015707240,25,19564,19409
2050,3.5661501884,-6.0410065651,0.0230832584,-0.0308959484,0.1251850128,0.0008808579,22,19564,19409
2060,3.5655307770,-6.0408263206,0.0230793115,-0.0315153599,0.1253652573,0.0008769110,22,19564,19409
2070,3.5637857914,-6.0371565819,0.0230658725,-0.0332603455,0.1290349960,0.0008634720,22,19564,19409
2080,3.5637173653,-6.0368838310,0.0230451040,-0.0333287716,0.1293077469,0.0008427035,22,19564,19409
2090,3.5622286797,-6.0327930450,0.0230074544,-0.0348174572,0.1333985329,0.0008050539,23,19564,19409
2100,3.5622432232,-6.0327963829,0.0229749028,-0.0348029137,0.1333951950,0.0007725023,23,19564,19409
2110,3.5640840530,-6.0391893387,0.0229494907,-0.0329620838,0.1270022392,0.0007470902,23,19564,19409
2120,3.5646743774,-6.0389375687,0.0229222383,-0.0323717594,0.1272540092,0.0007198378,23,19564,19409
