Time,X,Y,Z,Zrange,Gas1L,Gas1R
20790,1.8531397581,0.5241005421,0.2968040705,299,18753,18558
20800,1.8523939848,0.5259484649,0.2973948121,299,18753,18555
20810,1.8505527973,0.5259159207,0.2973894477,299,18753,18555
20820,1.8490242958,0.5265014768,0.3013127446,307,18753,18555
20830,1.8460018635,0.5248280168,0.3013291061,307,18753,18555
20840,1.8437616825,0.5244500041,0.3014784753,307,18753,18555
20850,1.8422856331,0.5252190232,0.3019157946,307,18753,18555
20861,1.8404293060,0.5255065560,0.3022977412,326,18753,18555
20870,1.8378638029,0.5253654122,0.3121563196,326,18753,18555
20880,1.8351844549,0.5242902040,0.3127661347,326,18753,18555
20890,1.8326781988,0.5238569975,0.3134914935,326,18753,18555
20900,1.8299401999,0.5229038596,0.3140089214,326,18753,18555
20910,1.8283773661,0.5246453881,0.3258060515,341,18753,18555
20920,1.8267244101,0.5252398252,0.3273056448,341,18753,18555
20930,1.8243194818,0.5246496797,0.3285701871,341,18753,18555
20940,1.8230465651,0.5259721875,0.3302399516,341,18753,18555
20950,1.8197088242,0.5244895220,0.3417384326,358,18753,18555
20960,1.8175812960,0.5244585276,0.3435711563,358,18753,18555
20970,1.8156136274,0.5248237848,0.3454344869,358,18753,18555
20980,1.8138207197,0.5250892639,0.3472070098,358,18753,18555
20990,1.8106545210,0.5235849023,0.3485007882,358,18753,18555
21000,1.8079915047,0.5234059691,0.3590389788,372,18753,18555
21010,1.8048514128,0.5223631859,0.3607561886,372,18753,18555
21020,1.8028577566,0.5225942135,0.3626357019,372,18753,18555
21030,1.8004664183,0.5226470232,0.3643215001,372,18753,18555
21040,1.7977128029,0.5226294994,0.3758008182,391,18753,18555
21050,1.7964735031,0.5240510702,0.3780854046,391,18747,18555
21060,1.7942416668,0.5240684748,0.3799570799,391,18747,18555
21070,1.7910505533,0.5231683254,0.3814920783,391,18747,18555
21081,1.7886672020,0.5231086016,0.3830357194,399,18747,18555
21090,1.7862743139,0.5234180689,0.3910197616,399,18747,18555
21100,1.7833502293,0.5227808356,0.3924843371,399,18747,18555
21110,1.7809242010,0.5227862000,0.3940744400,399,18747,18555
21120,1.7777713537,0.5220919847,0.3949897587,399,18747,18555
21130,1.7753407955,0.5221337080,0.3935800195,390,18747,18555
21140,1.7738558054,0.5227931142,0.3944737911,390,18747,18555
21150,1.7707871199,0.5223655701,0.3948794901,390,18747,18555
21160,1.7683031559,0.5223888755,0.3952307105,390,18747,18555
21170,1.7665350437,0.5227665901,0.3886552453,378,18747,18555
21180,1.7641153336,0.5227977633,0.3882658780,378,18747,18555
21190,1.7616336346,0.5227292180,0.3877172172,378,18747,18555
21200,1.7592039108,0.5227473974,0.3869905174,378,18747,18555
21210,1.7564978600,0.5224412084,0.3861064315,378,18747,18555
21220,1.7549184561,0.5225040913,0.3770329058,366,18747,18555
21230,1.7519032955,0.5221812725,0.3753012419,366,18747,18555
21240,1.7496782541,0.5223155022,0.3735432029,366,18747,18555
21250,1.7472497225,0.5223570466,0.3716841042,366,18747,18555
21260,1.7438653708,0.5220018029,0.3624056578,352,18747,18555
21270,1.7431839705,0.5226095319,0.3602040410,352,18747,18555
21280,1.7407255173,0.5226265192,0.3576299846,352,18747,18555
21290,1.7385879755,0.5223507881,0.3551827669,352,18747,18555
21300,1.7344740629,0.5217231512,0.3522144258,329,18747,18537
21310,1.7334624529,0.5221099854,0.3400939107,329,18747,18537
21320,1.7318905592,0.5220740438,0.3371137381,329,18747,18537
21330,1.7297079563,0.5219122171,0.3339270651,329,18747,18537
21340,1.7275581360,0.5221045613,0.3306351006,329,18747,18537
21350,1.7240030766,0.5219702125,0.3184858561,306,18747,18537
21360,1.7235050201,0.5226683021,0.3152472675,306,18747,18537
21370,1.7213368416,0.5228358507,0.3117014766,306,18747,18537
21380,1.7200645208,0.5232461691,0.3083951473,306,18747,18537
21390,1.7178837061,0.5232105255,0.2988566458,289,18747,18537
21400,1.7170933485,0.5234510303,0.2953807712,289,18747,18537
21410,1.7138236761,0.5229339600,0.2917070389,289,18747,18537
21420,1.7112492323,0.5226481557,0.2881703377,289,18747,18537
21430,1.7096565962,0.5226306915,0.2849769592,289,18747,18537
21440,1.7079397440,0.5225868821,0.2773203552,274,18747,18537
21450,1.7070590258,0.5228934884,0.2744376361,274,18747,18537
21460,1.7053955793,0.5226172209,0.2713206708,274,18747,18537
21470,1.7030619383,0.5223245621,0.2682027221,274,18747,18537
21480,1.7016966343,0.5219512582,0.2591190338,250,18747,18537
21490,1.6987855434,0.5213533044,0.2557732761,250,18747,18537
21500,1.6968092918,0.5211395621,0.2528714836,250,18747,18537
21510,1.6952359676,0.5209193826,0.2503292263,250,18747,18537
21520,1.6934783459,0.5206043720,0.2477570027,238,18747,18537
21530,1.6914077997,0.5203667283,0.2412938029,238,18747,18537
21540,1.6890094280,0.5200157762,0.2384514809,238,18747,18537
21550,1.6871443987,0.5197784305,0.2361797243,238,18730,18537
21560,1.6850367785,0.5194091201,0.2338885367,238,18730,18537
21570,1.6831814051,0.5192016959,0.2307894379,231,18730,18537
21580,1.6814082861,0.5194948316,0.2288317233,231,18730,18537
21590,1.6798352003,0.5194454193,0.2276688516,231,18730,18537
21600,1.6783435345,0.5196259618,0.2265573442,231,18730,18537
21610,1.6765128374,0.5200134516,0.2229965925,220,18730,18537
21620,1.6750683784,0.5206595063,0.2220261544,220,18730,18537
21630,1.6733068228,0.5208024979,0.2210359126,220,18730,18537
21640,1.6702554226,0.5191771984,0.2195747346,220,18730,18537
21650,1.6686969995,0.5197855830,0.2193596810,220,18730,18537
21660,1.6667156219,0.5215710998,0.2199064493,222,18730,18537
21670,1.6644695997,0.5204153061,0.2194624692,222,18730,18537
21680,1.6623945236,0.5206025243,0.2192740440,222,18730,18537
21690,1.6609097719,0.5207908154,0.2199162543,222,18730,18537
21700,1.6587885618,0.5210893750,0.2203791738,221,18730,18537
21710,1.6574286222,0.5212996602,0.2210906446,221,18730,18537
21720,1.6542872190,0.5211340785,0.2208249420,221,18730,18537
21730,1.6532007456,0.5217474699,0.2223437130,221,18730,18537
21740,1.6510086060,0.5221370459,0.2229761928,228,18730,18537
21750,1.6488511562,0.5223181248,0.2257972062,228,18730,18537
21760,1.6465463638,0.5234189034,0.2267622650,228,18730,18537
21770,1.6444973946,0.5237181783,0.2278306037,228,18730,18537
21780,1.6429202557,0.5232394338,0.2292907834,228,18730,18537
21790,1.6398553848,0.5232724547,0.2307294905,231,18730,18537
21800,1.6379678249,0.5237145424,0.2323495895,231,18730,18521
21810,1.6354414225,0.5239678025,0.2335109264,231,18730,18521
21820,1.6336003542,0.5238001347,0.2352774441,231,18730,18521
21830,1.6310188770,0.5236485600,0.2374832779,239,18730,18521
21840,1.6299526691,0.5236170888,0.2397515327,239,18730,18521
21850,1.6273701191,0.5242093801,0.2412548810,239,18730,18521
21860,1.6252171993,0.5243827105,0.2429374456,239,18730,18521
21870,1.6228903532,0.5255200267,0.2445865124,239,18730,18521
21880,1.6204816103,0.5257012248,0.2480325401,249,18730,18521
21890,1.6182740927,0.5259703994,0.2498327941,249,18730,18521
21900,1.6158196926,0.5254951715,0.2515294552,249,18730,18521
21910,1.6135523319,0.5256628394,0.2533165216,249,18730,18521
21920,1.6123628616,0.5253614783,0.2574324608,260,18730,18521
21930,1.6105188131,0.5258636475,0.2594619393,260,18730,18521
21940,1.6067074537,0.5261532664,0.2608478367,260,18730,18521
21950,1.6043653488,0.5263106823,0.2626700699,260,18730,18521
21960,1.6037355661,0.5260818005,0.2653036416,269,18730,18521
21970,1.6011618376,0.5258200765,0.2685379982,269,18730,18521
21980,1.5989843607,0.5258869529,0.2703999281,269,18730,18521
21990,1.5961725712,0.5266473293,0.2720739841,269,18730,18521
22000,1.5942475796,0.5267061591,0.2739804387,269,18730,18521
22010,1.5921478271,0.5248177648,0.2782136798,280,18730,18521
22020,1.5897908211,0.5272436142,0.2802398801,280,18730,18521
22030,1.5875787735,0.5274634957,0.2820017934,280,18730,18521
22040,1.5844268799,0.5278015137,0.2834245265,280,18730,18521
22050,1.5833252668,0.5279297829,0.2849354148,284,18716,18521
22060,1.5811465979,0.5281457305,0.2865253091,284,18716,18521
22070,1.5781812668,0.5286900997,0.2878822088,284,18716,18521
22080,1.5766295195,0.5286165476,0.2896122038,284,18716,18521
22090,1.5744595528,0.5288239121,0.2910419106,284,18716,18521
22100,1.5717298985,0.5293406844,0.2926888466,292,18716,18521
22110,1.5686435699,0.5305038095,0.2937748730,292,18716,18521
22120,1.5676693916,0.5304809809,0.2955488265,292,18716,18521
22130,1.5643299818,0.5304214954,0.2964721024,292,18716,18521
22140,1.5621777773,0.5306472778,0.2953744531,292,18716,18521
22150,1.5611150265,0.5327469707,0.2965600789,292,18716,18521
22160,1.5589491129,0.5313045979,0.2977528274,292,18716,18521
22170,1.5568184853,0.5315139890,0.2986795902,292,18716,18521
22180,1.5539820194,0.5314461589,0.2993856668,298,18716,18521
22190,1.5527976751,0.5325000286,0.2998107970,298,18716,18521
22200,1.5496701002,0.5326104164,0.3005132377,298,18716,18521
22210,1.5472818613,0.5328958631,0.3011585176,298,18716,18521
22220,1.5454076529,0.5325787067,0.3019500971,298,18716,18521
22230,1.5432803631,0.5327376723,0.3021948040,301,18716,18521
22240,1.5393394232,0.5330564976,0.3024084866,301,18716,18521
22250,1.5377855301,0.5331405997,0.3031567931,301,18716,18521
22260,1.5370768309,0.5330417156,0.3040931225,301,18716,18521
22270,1.5349838734,0.5331749916,0.3045607507,301,18716,18521
22280,1.5323462486,0.5339156985,0.3033980131,301,18716,18521
22290,1.5288008451,0.5343007445,0.3034039736,301,18716,18521
22300,1.5265187025,0.5344973207,0.3036605418,301,18716,18503
22310,1.5251024961,0.5344529152,0.3041451573,301,18716,18503
22320,1.5236387253,0.5339418054,0.3048692942,305,18716,18503
22330,1.5224206448,0.5345740318,0.3052550852,305,18716,18503
22340,1.5202502012,0.5347091556,0.3054727614,305,18716,18503
22350,1.5171145201,0.5344055891,0.3055065572,305,18716,18503
22360,1.5164258480,0.5343521237,0.3060336709,306,18716,18503
22370,1.5123751163,0.5346980691,0.3059188426,306,18716,18503
22380,1.5118905306,0.5351406336,0.3063874245,306,18716,18503
22390,1.5098657608,0.5353019238,0.3065479696,306,18716,18503
22400,1.5078719854,0.5342036486,0.3067958355,306,18716,18503
22410,1.5044908524,0.5344408154,0.3068128824,307,18716,18503
22420,1.5035580397,0.5343966484,0.3071686029,307,18716,18503
22430,1.5011094809,0.5345408916,0.3072166443,307,18716,18503
22440,1.4993100166,0.5346293449,0.3073915243,307,18716,18503
22450,1.4970875978,0.5348238945,0.3060674667,304,18716,18503
22460,1.4950345755,0.5348731279,0.3060885966,304,18716,18503
22470,1.4919244051,0.5345376134,0.3059123158,304,18716,18503
22480,1.4898235798,0.5349324942,0.3059532344,304,18716,18503
22490,1.4876626730,0.5349746346,0.3059680462,307,18716,18503
22500,1.4878844023,0.5349497199,0.3068456054,307,18716,18503
22510,1.4848679304,0.5351227522,0.3067453802,307,18716,18503
22520,1.4818485975,0.5351914763,0.3065979779,307,18716,18503
22530,1.4808118343,0.5349543691,0.3069650531,307,18716,18503
22540,1.4788960218,0.5349763036,0.3054770231,303,18716,18503
22550,1.4773842096,0.5347721577,0.3055508733,303,18684,18503
22560,1.4758476019,0.5353652835,0.3056256175,303,18684,18503
22570,1.4742823839,0.5345866084,0.3057120442,303,18684,18503
22580,1.4702491760,0.5352454185,0.3047626615,304,18684,18503
22590,1.4685661793,0.5354889631,0.3047607839,304,18684,18503
22600,1.4665153027,0.5355535746,0.3047075868,304,18684,18503
22610,1.4656107426,0.5350176096,0.3049467802,304,18684,18503
22620,1.4631994963,0.5337224007,0.3047983050,304,18684,18503
22630,1.4616069794,0.5345214009,0.3061349094,308,18684,18503
22640,1.4578250647,0.5346234441,0.3058318198,308,18684,18503
22650,1.4570914507,0.5346882343,0.3061804175,308,18684,18503
22660,1.4546414614,0.5339681506,0.3061344922,308,18684,18503
22670,1.4525849819,0.5338819623,0.3064891100,307,18684,18503
22680,1.4511740208,0.5339525342,0.3066550493,307,18684,18503
22690,1.4481587410,0.5332942009,0.3065139353,307,18684,18503
22700,1.4451013803,0.5326034427,0.3063143194,307,18684,18503
22710,1.4435708523,0.5328723788,0.3065641224,307,18684,18503
22720,1.4433692694,0.5335363150,0.3071778715,307,18684,18503
22730,1.4414397478,0.5334696770,0.3072628975,307,18684,18503
22740,1.4376835823,0.5338452458,0.3070020974,307,18684,18503
22750,1.4360740185,0.5321276784,0.3072038293,307,18684,18503
22760,1.4341192245,0.5319536328,0.3056091666,303,18684,18503
22770,1.4331213236,0.5321134329,0.3057900965,303,18684,18503
22780,1.4311736822,0.5319653749,0.3057732582,303,18684,18503
22790,1.4297215939,0.5318598747,0.3058628142,303,18684,18503
22800,1.4267082214,0.5317056179,0.3069472611,309,18684,18485
22810,1.4237582684,0.5315787792,0.3068201840,309,18684,18485
22820,1.4221252203,0.5332143307,0.3069825768,309,18684,18485
22830,1.4197926521,0.5332927108,0.3069569767,309,18684,18485
22840,1.4182531834,0.5326987505,0.3071530759,309,18684,18485
22850,1.4152909517,0.5327094197,0.3073555529,308,18684,18485
22860,1.4138717651,0.5328235030,0.3075430989,308,18684,18485
22870,1.4110280275,0.5335553288,0.3074132800,308,18684,18485
22880,1.4090795517,0.5330672264,0.3075433373,308,18684,18485
22890,1.4068831205,0.5331014395,0.3085368574,310,18684,18485
22900,1.4053043127,0.5329388976,0.3087267578,310,18684,18485
22910,1.4032179117,0.5329530239,0.3088029921,310,18684,18485
22920,1.4023658037,0.5330553651,0.3091692626,310,18684,18485
22930,1.3993265629,0.5330033898,0.3090219200,311,18684,18485
22940,1.3971182108,0.5333280563,0.3098624349,311,18684,18485
22950,1.3952953815,0.5332345963,0.3100293279,311,18684,18485
22960,1.3928989172,0.5337679386,0.3100383282,311,18684,18485
22970,1.3911832571,0.5337291360,0.3102517426,311,18684,18485
22980,1.3891073465,0.5338102579,0.3106380105,311,18684,18485
22990,1.3868948221,0.5336796641,0.3107088804,311,18684,18485
23000,1.3854333162,0.5342875719,0.3109500110,311,18684,18485
23010,1.3825196028,0.5341190100,0.3108393848,311,18684,18485
23020,1.3794993162,0.5338174105,0.3119847178,314,18684,18485
23030,1.3779685497,0.5336573720,0.3122515082,314,18684,18485
23040,1.3757590055,0.5334536433,0.3123577535,314,18684,18485
23050,1.3750791550,0.5334402919,0.3128370047,314,18676,18485
23060,1.3714106083,0.5341068506,0.3126036823,311,18676,18485
23070,1.3684877157,0.5341443419,0.3118869662,311,18676,18485
23080,1.3648103476,0.5342137218,0.3115783036,311,18676,18485
23090,1.3649147749,0.5351750851,0.3122948706,311,18676,18485
23100,1.3635612726,0.5352351665,0.3125280142,311,18676,18485
23110,1.3615264893,0.5353744626,0.3119770885,311,18676,18485
23120,1.3578490019,0.5353850722,0.3117108643,311,18676,18485
23130,1.3557797670,0.5344859958,0.3117362559,311,18676,18485
23140,1.3543835878,0.5351033807,0.3119106591,311,18676,18485
23150,1.3528865576,0.5349410772,0.3128112555,314,18676,18485
23160,1.3498836756,0.5340536237,0.3126669526,314,18676,18485
23170,1.3467963934,0.5355481505,0.3125050962,314,18676,18485
23180,1.3437386751,0.5356227160,0.3122723103,314,18676,18485
23190,1.3429843187,0.5356454253,0.3126764297,314,18676,18485
23200,1.3399311304,0.5358691812,0.3110109866,309,18676,18485
23210,1.3392935991,0.5360739827,0.3112214804,309,18676,18485
23220,1.3356466293,0.5355271101,0.3108162880,309,18676,18485
23230,1.3344750404,0.5354961753,0.3109514713,309,18676,18485
23240,1.3316031694,0.5347016454,0.3115783930,313,18676,18485
23250,1.3303961754,0.5352572799,0.3116695881,313,18676,18485
23260,1.3289281130,0.5351758599,0.3116978705,313,18676,18485
23270,1.3258112669,0.5344110131,0.3114139438,313,18676,18485
23280,1.3242378235,0.5343919396,0.3114377856,312,18676,18485
23290,1.3209992647,0.5345619917,0.3113827705,312,18676,18485
23300,1.3193677664,0.5354583263,0.3113934994,312,18676,18485
23310,1.3185447454,0.5354262590,0.3115720451,312,18676,18489
23320,1.3168396950,0.5348961949,0.3115700185,312,18676,18489
23330,1.3127832413,0.5351196527,0.3117682338,313,18676,18489
23340,1.3112561703,0.5350494981,0.3118129075,313,18676,18489
23350,1.3089460135,0.5350041389,0.3116902113,313,18676,18489
23360,1.3074870110,0.5350627899,0.3117596209,313,18676,18489
23370,1.3043496609,0.5351505876,0.3116494417,312,18676,18489
23380,1.3028128147,0.5353537798,0.3116683364,312,18676,18489
23390,1.2996238470,0.5340687633,0.3113860190,312,18676,18489
23400,1.2981902361,0.5341178179,0.3114564419,312,18676,18489
23410,1.2951468229,0.5343423486,0.3111251295,312,18676,18489
23420,1.2946702242,0.5344052911,0.3100632131,308,18676,18489
23430,1.2908926010,0.5348097086,0.3095961809,308,18676,18489
23440,1.2896069288,0.5343750119,0.3096278310,308,18676,18489
23450,1.2867312431,0.5348446369,0.3092638850,308,18676,18489
23460,1.2855584621,0.5351728201,0.3083995283,307,18676,18489
23470,1.2818301916,0.5348130465,0.3078962862,307,18676,18489
23480,1.2805410624,0.5342829823,0.3078686595,307,18676,18489
23490,1.2799866199,0.5336623192,0.3080004752,307,18676,18489
23500,1.2771579027,0.5338259339,0.3076341748,309,18676,18489
23510,1.2750622034,0.5346772671,0.3079632521,309,18676,18489
23520,1.2736145258,0.5342021585,0.3079122305,309,18676,18489
23530,1.2711595297,0.5323703885,0.3076976836,309,18676,18489
23540,1.2681882381,0.5331893563,0.3073529601,309,18676,18489
23550,1.2675429583,0.5341078639,0.3076884151,308,18659,18489
23560,1.2656331062,0.5341985822,0.3075664937,308,18659,18489
23570,1.2638344765,0.5342319608,0.3074724376,308,18659,18489
23580,1.2612339258,0.5341768265,0.3072275817,308,18659,18489
23590,1.2598488331,0.5342006087,0.3075470328,308,18659,18489
23600,1.2575896978,0.5340955257,0.3074121475,308,18659,18489
23610,1.2562274933,0.5365760326,0.3073387444,308,18659,18489
23620,1.2532310486,0.5346266627,0.3073112071,308,18659,18489
23630,1.2518403530,0.5346445441,0.3073757887,308,18659,18489
23640,1.2497007847,0.5345051289,0.3075054288,308,18659,18489
23650,1.2476791143,0.5350489020,0.3074029088,308,18659,18489
23660,1.2449220419,0.5349511504,0.3071356714,308,18659,18489
23670,1.2437062263,0.5344803929,0.3073165417,308,18659,18489
23680,1.2414287329,0.5345959663,0.3062784076,305,18659,18489
23690,1.2407517433,0.5355856419,0.3064057231,305,18659,18489
23700,1.2378830910,0.5351697803,0.3061141372,305,18659,18489
23710,1.2363007069,0.5340045691,0.3061293960,305,18659,18489
23720,1.2342829704,0.5353755951,0.3059937656,306,18659,18489
23730,1.2313810587,0.5351841450,0.3057083786,306,18659,18489
23740,1.2311770916,0.5352694392,0.3059978783,306,18659,18489
23750,1.2282184362,0.5357244015,0.3056561649,306,18659,18489
23760,1.2272491455,0.5356900692,0.3058106899,306,18659,18489
23770,1.2235490084,0.5360336304,0.3050939739,305,18659,18489
23780,1.2224861383,0.5359979868,0.3051891625,305,18659,18489
23790,1.2200576067,0.5372129083,0.3049139678,305,18659,18489
23800,1.2190986872,0.5371707678,0.3050616384,305,18659,18488
23810,1.2160058022,0.5370025635,0.3043697476,304,18659,18488
23820,1.2150448561,0.5362635851,0.3044353426,304,18659,18488
23830,1.2127535343,0.5361889601,0.3041934073,304,18659,18488
23840,1.2105661631,0.5376966000,0.3039935231,304,18659,18488
23850,1.2082755566,0.5377163291,0.3037381470,304,18659,18488
23860,1.2067637444,0.5378408432,0.3041684330,305,18659,18488
23870,1.2044851780,0.5387423635,0.3039478660,305,18659,18488
23880,1.2036732435,0.5387990475,0.3040977120,305,18659,18488
23890,1.2000325918,0.5387055874,0.3035845160,305,18659,18488
23900,1.1992309093,0.5377474427,0.3031142354,302,18659,18488
23910,1.1962274313,0.5390861630,0.3027741313,302,18659,18488
23920,1.1961679459,0.5387599468,0.3030764759,302,18659,18488
23930,1.1931514740,0.5377349257,0.3026984632,302,18659,18488
23940,1.1908116341,0.5383334756,0.3024661243,306,18659,18488
23950,1.1898833513,0.5373753905,0.3039083481,306,18659,18488
23960,1.1866844893,0.5383234620,0.3036255240,306,18659,18488
23970,1.1865686178,0.5384334326,0.3039957881,306,18659,18488
23980,1.1834852695,0.5389094949,0.3036690950,306,18659,18488
23990,1.1820465326,0.5393316746,0.3033983707,303,18659,18488
24000,1.1798802614,0.5396901965,0.3032457232,303,18659,18488
24010,1.1786112785,0.5382539034,0.3033013046,303,18659,18488
24020,1.1756649017,0.5384867787,0.3029842675,303,18659,18488
24030,1.1742658615,0.5384600163,0.3030175567,303,18659,18488
24040,1.1712403297,0.5392352939,0.3027304709,303,18659,18488
24050,1.1697690487,0.5398525596,0.3027372658,303,18659,18488
24060,1.1668134928,0.5389735103,0.3024195731,303,18656,18488
24070,1.1653820276,0.5403315425,0.3025386930,303,18656,18488
24080,1.1617661715,0.5403491855,0.3023402691,303,18656,18488
24090,1.1613014936,0.5400186777,0.3026405573,303,18656,18488
24100,1.1586771011,0.5390940309,0.3024175167,303,18656,18488
24110,1.1584900618,0.5371701121,0.3027303219,303,18656,18488
24120,1.1540988684,0.5406267047,0.3010560274,299,18656,18488
24130,1.1527943611,0.5422870517,0.3010501862,299,18656,18488
24140,1.1499928236,0.5409606695,0.3007816970,299,18656,18488
24150,1.1486686468,0.5403261781,0.3007920086,299,18656,18488
24160,1.1464649439,0.5390167236,0.3007206619,301,18656,18488
24170,1.1441162825,0.5399904847,0.3005282879,301,18656,18488
24180,1.1433433294,0.5399551392,0.3006264269,301,18656,18488
24190,1.1401735544,0.5402640700,0.3002242148,301,18656,18488
24200,1.1385912895,0.5405061245,0.3001756966,301,18656,18488
24210,1.1353667974,0.5409517288,0.3009373844,303,18656,18488
24220,1.1338407993,0.5389519930,0.3009704947,303,18656,18488
24230,1.1308698654,0.5401460528,0.3006996512,303,18656,18488
24240,1.1303437948,0.5379775167,0.3010478914,303,18656,18488
24250,1.1283646822,0.5389922857,0.3010366559,301,18656,18488
24260,1.1241383553,0.5394881964,0.3005812764,301,18656,18488
24270,1.1215012074,0.5398054719,0.3003756404,301,18656,18488
24280,1.1218029261,0.5398327708,0.3009914458,301,18656,18488
24290,1.1183047295,0.5393755436,0.3005913198,302,18656,18488
24300,1.1162555218,0.5403093100,0.3010927141,302,18656,18482
24310,1.1134898663,0.5398498178,0.3009061515,302,18656,18482
24320,1.1120692492,0.5384827256,0.3010475934,302,18656,18482
24330,1.1098250151,0.5385703444,0.3009621501,302,18656,18482
24340,1.1082638502,0.5386670828,0.3010196090,301,18656,18482
24350,1.1052708626,0.5396114588,0.3007831573,301,18656,18482
24360,1.1036312580,0.5384484529,0.3008654714,301,18656,18482
24370,1.1013146639,0.5395574570,0.3007463813,301,18656,18482
24380,1.0997068882,0.5392763615,0.3013069332,302,18656,18482
24390,1.0968673229,0.5396546125,0.3011126518,302,18656,18482
24400,1.0961810350,0.5399658680,0.3014186919,302,18656,18482
24410,1.0942375660,0.5400769711,0.3014074564,302,18656,18482
24420,1.0908936262,0.5400156379,0.3010453284,302,18656,18482
24430,1.0894894600,0.5399837494,0.3011316359,301,18656,18482
24440,1.0866365433,0.5403789878,0.3009158373,301,18656,18482
24450,1.0853914022,0.5402534604,0.3011893332,301,18656,18482
24460,1.0822821856,0.5400217175,0.3009036481,301,18656,18482
24470,1.0805038214,0.5397953391,0.3006033003,300,18656,18482
24480,1.0773682594,0.5396173000,0.3003368974,300,18656,18482
24490,1.0756301880,0.5396775007,0.3004080057,300,18656,18482
24500,1.0727499723,0.5396857262,0.3001380265,300,18656,18482
24511,1.0709140301,0.5407661200,0.2997287512,299,18656,18482
24520,1.0687063932,0.5409380794,0.2996400595,299,18656,18482
24530,1.0674252510,0.5398702621,0.2998356819,299,18656,18482
24540,1.0648782253,0.5409041047,0.2996500432,299,18656,18482
24550,1.0635966063,0.5419677496,0.2997819781,299,18653,18482
24560,1.0614954233,0.5407162905,0.2994807661,299,18653,18482
24570,1.0599038601,0.5408350229,0.2995385528,299,18653,18482
24580,1.0556625128,0.5406664014,0.2990049720,299,18653,18482
24590,1.0541651249,0.5420350432,0.2991108000,299,18653,18482
24600,1.0519075394,0.5432786942,0.2989399433,299,18653,18482
24610,1.0496057272,0.5429979563,0.2988634706,299,18653,18482
24620,1.0464426279,0.5419068933,0.2986350358,299,18653,18482
24630,1.0450011492,0.5415734053,0.2988077402,299,18653,18482
24640,1.0437787771,0.5420647860,0.2990391552,299,18653,18482
24650,1.0405477285,0.5432776809,0.2991854548,300,18653,18482
24660,1.0399645567,0.5425781012,0.2995736301,300,18653,18482
24670,1.0366067886,0.5433558226,0.2992882133,300,18653,18482
24680,1.0352201462,0.5435817242,0.2994761467,300,18653,18482
24690,1.0330147743,0.5438518524,0.2996424735,300,18653,18482
24700,1.0322268009,0.5441146493,0.2998999059,300,18653,18482
24710,1.0283921957,0.5436048508,0.2996091545,300,18653,18482
24720,1.0274543762,0.5422441959,0.3000247180,300,18653,18482
24730,1.0244612694,0.5436602831,0.2998585999,300,18653,18482
24740,1.0214711428,0.5450744033,0.2997259200,300,18653,18482
24750,1.0204883814,0.5451061130,0.3000932336,300,18653,18482
24760,1.0181187391,0.5451757312,0.3000678718,300,18653,18482
24770,1.0151170492,0.5450909734,0.2998467982,300,18653,18482
24780,1.0137526989,0.5456976295,0.2996714711,299,18653,18482
24790,1.0109913349,0.5454508662,0.2995438874,299,18653,18482
24800,1.0105390549,0.5445410609,0.3000284731,299,18653,18481
24810,1.0072976351,0.5480172634,0.2998733819,299,18653,18481
24820,1.0075196028,0.5475727320,0.2988113165,297,18653,18481
24830,1.0020116568,0.5480044484,0.2984244823,297,18653,18481
24840,1.0034762621,0.5477200747,0.2988553643,297,18653,18481
24850,1.0013052225,0.5477718711,0.2987821102,297,18653,18481
24860,0.9989957809,0.5477190614,0.2986642122,299,18653,18481
24870,0.9973747134,0.5475212932,0.2988615036,299,18653,18481
24880,0.9949456453,0.5486716032,0.2987600863,299,18653,18481
24890,0.9933112860,0.5485811830,0.2988054156,299,18653,18481
24900,0.9910874963,0.5498235822,0.2986700535,299,18653,18481
24910,0.9899844527,0.5491821170,0.3005833626,303,18653,18481
24920,0.9870004654,0.5498479605,0.3004598618,303,18653,18481
24930,0.9853054881,0.5497524142,0.3005830944,303,18653,18481
24940,0.9822027087,0.5503279567,0.3003491759,303,18653,18481
24950,0.9819725752,0.5501899719,0.3005706072,300,18653,18481
24960,0.9782733321,0.5521501303,0.3002482355,300,18653,18481
24970,0.9758209586,0.5521228313,0.3002032340,300,18653,18481
24980,0.9740322828,0.5507038832,0.3004107773,300,18653,18481
24990,0.9730862975,0.5526569486,0.3008517921,300,18653,18481
25000,0.9711283445,0.5530562997,0.3005233705,300,18653,18481
25010,0.9690972567,0.5557653904,0.3003783822,300,18653,18481
25020,0.9658299685,0.5505320430,0.3009673953,300,18653,18481
25030,0.9644690752,0.5530579686,0.3014165461,300,18653,18481
25040,0.9613538384,0.5544079542,0.3007205129,300,18653,18481
25050,0.9604995847,0.5542781353,0.3010464907,300,18652,18481
25060,0.9583632350,0.5542458892,0.3010467589,300,18652,18481
25070,0.9569945335,0.5555287004,0.3011852801,300,18652,18481
25080,0.9540294409,0.5555341244,0.3010206521,296,18652,18481
25090,0.9519653916,0.5553562045,0.2989720404,296,18652,18481
25100,0.9504906535,0.5551664233,0.2989982665,296,18652,18481
25110,0.9497565627,0.5556163192,0.2991768420,296,18652,18481
25120,0.9481880069,0.5561921000,0.2991684973,296,18652,18481
25130,0.9449632168,0.5555170774,0.2988959551,299,18652,18481
25140,0.9433503747,0.5561871529,0.2988775373,299,18652,18481
