Time,X,Y,Z
5800,1.2476359606,2.0600168705,0.1480055302
5810,1.2477118969,2.0600166321,0.1480390131
5820,1.2478750944,2.0599372387,0.1480078250
5830,1.2483214140,2.0606594086,0.1482723057
5840,1.2483118773,2.0607271194,0.1442243308
5851,1.2485207319,2.0608420372,0.1439836174
5860,1.2488645315,2.0612807274,0.1436404735
5870,1.2487348318,2.0604546070,0.1434865743
5880,1.2487260103,2.0607504845,0.1437535286
5890,1.2487612963,2.0607104301,0.1437568069
5900,1.2484587431,2.0597596169,0.1434111446
5910,1.2484657764,2.0597152710,0.1432980150
5920,1.2481350899,2.0596671104,0.1430774331
5931,1.2486883402,2.0599455833,0.1415902823
5940,1.2487477064,2.0600006580,0.1414138526
5951,1.2484757900,2.0600671768,0.1411412805
5960,1.2488211393,2.0603127480,0.1409758627
5970,1.2488048077,2.0599036217,0.1392075270
5981,1.2490116358,2.0600590706,0.1389793903
5990,1.2481694221,2.0600993633,0.1386754215
6000,1.2484714985,2.0599763393,0.1385959387
6011,1.2482767105,2.0595557690,0.1394989938
6021,1.2480778694,2.0590190887,0.1393350810
6031,1.2481828928,2.0589306355,0.1394074410
6040,1.2478438616,2.0586700439,0.1393650174
6050,1.2480645180,2.0584404469,0.1394553781
6060,1.2481313944,2.0584242344,0.1405587643
6071,1.2475588322,2.0571172237,0.1407218128
6081,1.2475291491,2.0574307442,0.1411506832
6090,1.2478007078,2.0571005344,0.1417432129
6102,1.2476063967,2.0571322441,0.1428783387
6111,1.2473610640,2.0570802689,0.1432560384
6120,1.2469763756,2.0571320057,0.1436167061
6130,1.2467581034,2.0570094585,0.1440050006
6141,1.2467447519,2.0559577942,0.1445764899
6151,1.2465217113,2.0556654930,0.1480989158
6161,1.2465099096,2.0551033020,0.1486628950
6170,1.2465765476,2.0551326275,0.1492108703
6180,1.2465301752,2.0553271770,0.1497333050
6191,1.2464072704,2.0549664497,0.1503310204
6200,1.2462029457,2.0548365116,0.1507680267
6210,1.2461124659,2.0544903278,0.1511893421
6220,1.2464773655,2.0541417599,0.1516123116
6230,1.2464996576,2.0537986755,0.1519834697
6241,1.2470259666,2.0532760620,0.1531241536
6250,1.2462288141,2.0529215336,0.1534820497
6260,1.2453584671,2.0528807640,0.1536256075
6271,1.2461869717,2.0529191494,0.1542602479
6280,1.2462471724,2.0526998043,0.1547271460
6290,1.2459927797,2.0530114174,0.1549305171
6300,1.2456758022,2.0529887676,0.1550088078
6310,1.2452324629,2.0527677536,0.1550731808
6321,1.2453484535,2.0524263382,0.1558943838
6330,1.2448202372,2.0526156425,0.1559913754
6341,1.2446697950,2.0524682999,0.1559388638
6350,1.2452857494,2.0527632236,0.1557898372
6360,1.2454704046,2.0530128479,0.1555335522
6370,1.2455580235,2.0521118641,0.1566385031
6380,1.2455239296,2.0521478653,0.1564153731
6391,1.2454102039,2.0524950027,0.1562029123
6401,1.2454054356,2.0521342754,0.1558145732
6410,1.2452070713,2.0512135029,0.1545445472
6420,1.2450524569,2.0513350964,0.1539843827
6430,1.2446951866,2.0510504246,0.1533142477
6440,1.2450295687,2.0510537624,0.1526810080
6451,1.2449221611,2.0515468121,0.1519129276
6460,1.2455772161,2.0516502857,0.1515846699
6470,1.2455362082,2.0517802238,0.1507670879
6480,1.2455903292,2.0517735481,0.1498832405
6491,1.2455620766,2.0518147945,0.1489616036
6500,1.2461670637,2.0518355370,0.1475654691
6511,1.2464408875,2.0518515110,0.1465085149
6521,1.2462455034,2.0517766476,0.1455290467
6530,1.2458471060,2.0516798496,0.1443287134
6542,1.2455474138,2.0515394211,0.1425979882
6550,1.2457691431,2.0504965782,0.1413453370
6561,1.2456769943,2.0516486168,0.1405101418
6570,1.2456731796,2.0521330833,0.1404834539
6580,1.2458570004,2.0527677536,0.1390014142
6592,1.2461264133,2.0534107685,0.1363961399
6600,1.2459638119,2.0537419319,0.1363571435
6611,1.2447793484,2.0529131889,0.1358337998
6622,1.2448852062,2.0534145832,0.1355261952
6630,1.2447528839,2.0534908772,0.1348177642
6641,1.2448974848,2.0541825294,0.1342713982
6650,1.2425044775,2.0554769039,0.1322538108
6660,0.0000000000,0.0000000000,0.0000000000
6670,0.0001925861,0.0000285785,-0.0000355336
6680,0.0003570464,-0.0000551390,0.1340315342
6691,0.0005261392,-0.0001025297,0.1337811053
6700,0.0008207957,-0.0008734065,0.1329161525
6712,0.0011197699,-0.0007658965,0.1327946186
6721,0.0013217808,-0.0009125587,0.1246637627
6731,0.0030017945,-0.0009304380,0.1226144060
6740,0.0037113496,-0.0010214387,0.1204533949
6750,-0.0004034445,0.0024225537,0.1275807619
6760,0.0069583883,0.0027351850,0.1542931050
6771,0.0084781004,0.0028168780,0.1538448781
6780,0.0101712681,0.0033399807,0.1497934759
6790,0.0054951804,0.0027128079,0.1509857625
6800,0.0048232018,0.0027708733,0.1465777159
6811,0.0048994510,0.0022968703,0.1250078976
6821,0.0028660467,0.0016942266,0.1129115894
6830,0.0031497839,0.0007657628,0.1092381179
6841,0.0025747910,0.0042246636,0.1235494316
6850,0.0036919792,0.0040287366,0.1170406342
6861,0.0030584177,0.0040042512,0.1088892519
6870,0.0026705773,0.0049719629,0.1133670658
6880,0.0020983522,0.0055985353,0.1056795716
6890,-0.0001040389,0.0081705898,0.1419751197
6902,0.0018317355,0.0105100404,0.1408167630
6912,0.0031802803,0.0120747825,0.1376868933
6921,0.0041681682,0.0143814879,0.1472117305
6931,0.0042114034,0.0157110263,0.1420582384
6941,0.0041826796,0.0142831197,0.1022215039
6952,0.0035343468,0.0150097758,0.0942245647
6961,0.0033088077,0.0158706345,0.0853839070
6971,0.0030433289,0.0166673437,0.0722960979
6981,0.0024349804,0.0164097082,0.0372600853
6991,0.0011360488,0.0166575145,-0.0053282045
7000,0.0056432253,0.0182165299,0.0744273812
7011,0.0142312720,0.0119666643,0.1130380407
7021,0.0120056523,0.0067923213,-0.0276556797
7031,0.0077293222,0.0080506578,-0.0719923750
7041,0.0012513031,0.0146853626,0.0996656120
7052,-0.0131292995,0.0140844919,0.1485268772
7062,-0.0185443871,0.0196692646,0.1369185448
7070,-0.0277710538,0.0295340940,0.1768957376
7080,-0.0363828205,0.0383407287,0.1957716346
7090,-0.0631806403,2.6858897209,0.1995422691
7103,1.7530297041,2.7113854885,0.2012220174
7110,1.8189541101,2.6786093712,0.2007994503
7120,1.6202946901,2.6453294754,0.1679914296
7130,1.4818640947,2.3977389336,0.1647913754
7140,1.4028124809,2.3309700489,0.1610795110
7150,1.4018269777,2.3311955929,0.1570713669
7160,1.3997427225,2.3199219704,0.1189052463
7170,1.3998845816,2.3188645840,0.1116707772
7180,1.3882969618,2.2933225632,0.1045097262
7190,1.3885343075,2.2927615643,0.0973182097
7200,1.3867340088,2.2943139076,0.0899872109
7210,1.4008353949,2.2830133438,0.0569109730
7220,1.4009922743,2.2828924656,0.0487022437
7230,1.3919560909,2.2931129932,0.0404650047
7240,1.3920929432,2.2929580212,0.0321952812
7250,1.3517987728,2.2560062408,0.0163404103
7260,1.3570647240,2.2514827251,0.0077154711
7270,1.3207153082,2.2257406712,-0.0008902795
7280,1.3084660769,2.2127408981,-0.0094494643
7290,1.2994402647,2.2021923065,-0.0053052418
7300,1.2951011658,2.1822159290,-0.0130287046
7310,1.3107440472,2.1790859699,-0.0207671281
7320,1.3042016029,2.1736171246,-0.0285281893
7330,1.3042774200,2.1734845638,-0.0362840295
7340,1.3109643459,2.1823275089,-0.0231421944
7350,1.3037666082,2.1801009178,-0.0297111254
7360,1.3115448952,2.1780171394,-0.0363068953
7370,1.3006247282,2.1714363098,-0.0428757444
7380,1.3087023497,2.1722462177,-0.0225396696
7390,1.3038480282,2.1648309231,-0.0275401957
7400,1.3016705513,2.1631348133,-0.0325870365
7410,1.3016644716,2.1630527973,-0.0376274064
7420,1.3016585112,2.1629755497,-0.0426769704
7430,1.3031475544,2.1625487804,-0.0238780640
7440,1.3031095266,2.1625044346,-0.0276467614
7450,1.3073326349,2.1562449932,-0.0314174555
7460,1.3073036671,2.1561543941,-0.0351999104
7470,1.3126657009,2.1608037949,-0.0195598584
7480,1.3138560057,2.1706058979,-0.0222614892
7490,1.3156785965,2.1716394424,-0.0249637682
7500,1.3157725334,2.1720790863,-0.0279518105
7510,1.3157590628,2.1716253757,-0.0129772201
7520,1.3156388998,2.1713244915,-0.0146562112
7530,1.3155667782,2.1713211536,-0.0165170971
7540,1.3156131506,2.1766242981,-0.0182007123
7551,1.3118335009,2.1733911037,-0.0067457762
7560,1.3133188486,2.1752998829,-0.0076854574
7570,1.3104764223,2.1732454300,-0.0086009856
7580,1.3109558821,2.1737039089,-0.0095533626
7591,1.3080662489,2.1714947224,-0.0104473485
7600,1.3109517097,2.1723241806,-0.0013815518
7610,1.3086655140,2.1694867611,-0.0017830016
7620,1.3090835810,2.1685922146,-0.0022324638
7630,1.3097501993,2.1683309078,-0.0026231706
7640,1.3097087145,2.1683433056,-0.0030377535
7650,1.3097025156,2.1683025360,0.0026427293
7660,1.3096727133,2.1683104038,0.0025498241
7670,1.3096326590,2.1683299541,0.0024536054
7680,1.3096108437,2.1683320999,0.0023590033
7690,1.3095737696,2.1683559418,0.0075014639
7700,1.3131591082,2.1666116714,0.0076654283
7710,1.3132972717,2.1680636406,0.0078190314
7720,1.3132897615,2.1680629253,0.0079886951
7730,1.3135222197,2.1677665710,0.0105832350
7740,1.3134946823,2.1677875519,0.0108781783
7750,1.3134862185,2.1677901745,0.0111738630
7760,1.3134050369,2.1705100536,0.0114522129
7770,1.3133037090,2.1733055115,0.0117239952
7780,1.3144129515,2.1721875668,0.0129843354
7790,1.3144125938,2.1721835136,0.0133221606
7800,1.3143976927,2.1725151539,0.0136526050
7810,1.3145716190,2.1727900505,0.0139800245
7820,1.3145486116,2.1728334427,0.0147253713
7830,1.3135850430,2.1718492508,0.0150812138
7840,1.3100858927,2.1704883575,0.0154485982
7850,1.3136953115,2.1688897610,0.0158212949
7860,1.3122708797,2.1666510105,0.0158191100
7870,1.3112531900,2.1639096737,0.0152620897
7880,1.3107446432,2.1654579639,0.0155832833
7890,1.3107866049,2.1651043892,0.0158911161
7900,1.3127927780,2.1676986217,0.0161953140
7910,1.3134790659,2.1680102348,0.0158841722
7920,1.3122019768,2.1657104492,0.0161258839
7930,1.3136109114,2.1668636799,0.0163656771
7940,1.3136097193,2.1668658257,0.0166062377
7950,1.3152234554,2.1663830280,0.0157406591
7960,1.3151880503,2.1658916473,0.0159119163
7970,1.3160223961,2.1648218632,0.0160763469
7980,1.3152270317,2.1654322147,0.0162489489
7990,1.3163416386,2.1658587456,0.0164105687
8000,1.3162609339,2.1656336784,0.0142830322
8010,1.3162581921,2.1656363010,0.0143116843
8020,1.3162596226,2.1656327248,0.0143404631
8030,1.3162559271,2.1656341553,0.0143667934
8040,1.3142167330,2.1644389629,0.0126601011
8050,1.3150805235,2.1646778584,0.0125753907
8060,1.3150522709,2.1640198231,0.0124970125
8070,1.3155045509,2.1642303467,0.0124142859
8080,1.3172882795,2.1642770767,0.0123339491
8090,1.3152689934,2.1633787155,0.0138018234
8100,1.3160881996,2.1637358665,0.0137994615
8110,1.3160452843,2.1627368927,0.0137926694
8120,1.3158764839,2.1626536846,0.0137840062
8130,1.3158609867,2.1626217365,0.0130791496
8140,1.3167953491,2.1628243923,0.0130154360
8150,1.3177360296,2.1631157398,0.0129559534
8160,1.3172477484,2.1611628532,0.0128755225
8170,1.3173657656,2.1609785557,0.0127964178
8180,1.3181693554,2.1618683338,0.0136057688
8190,1.3181650639,2.1618704796,0.0135780098
8200,1.3178827763,2.1620287895,0.0135478061
8210,1.3179750443,2.1625494957,0.0135160424
8220,1.3190240860,2.1614952087,0.0137030026
8230,1.3176151514,2.1608018875,0.0136729069
8240,1.3187059164,2.1611282825,0.0136410976
8250,1.3185948133,2.1610777378,0.0136066098
8260,1.3165627718,2.1589653492,0.0137425549
8270,1.3177607059,2.1580269337,0.0137077961
8280,1.3162140846,2.1568472385,0.0136827054
8290,1.3160490990,2.1557495594,0.0136469360
8300,1.3141592741,2.1547820568,0.0136318738
8310,1.3122284412,2.1538050175,0.0133551722
8320,1.3125553131,2.1546957493,0.0132907918
8330,1.3101572990,2.1531062126,0.0132439686
8340,1.3093822002,2.1526792049,0.0131761851
8350,1.3082400560,2.1524820328,0.0126857208
8360,1.3070228100,2.1485047340,0.0125888530
8370,1.3077416420,2.1489746571,0.0124862874
8380,1.3064799309,2.1491098404,0.0124085974
8390,1.3063603640,2.1493642330,0.0123077631
8400,1.3067283630,2.1493551731,0.0129355332
8411,1.3055348396,2.1489174366,0.0128760003
8420,1.3053900003,2.1485614777,0.0128091397
8430,1.3045114279,2.1479318142,0.0127803078
8440,1.3044978380,2.1479272842,0.0124241533
8450,1.3041111231,2.1485440731,0.0123244477
8460,1.3035705090,2.1469564438,0.0122214537
8470,1.3035281897,2.1468517780,0.0121231629
8480,1.3022443056,2.1463005543,0.0120190298
8490,1.3021681309,2.1456823349,0.0135514755
8500,1.3018565178,2.1467676163,0.0135317361
8510,1.3021332026,2.1468088627,0.0135000125
8520,1.3019614220,2.1467156410,0.0134690264
8530,1.3023713827,2.1458141804,0.0132482126
8540,1.3031708002,2.1440498829,0.0132066803
8550,1.3015514612,2.1428899765,0.0131802037
8560,1.3018714190,2.1419799328,0.0131673180
8570,1.3018689156,2.1419811249,0.0130700385
8580,1.3018686771,2.1419782639,0.0130180512
8590,1.3027536869,2.1407344341,0.0129622826
8600,1.3027547598,2.1407356262,0.0129037770
8610,1.3042674065,2.1386001110,0.0128390472
8620,1.3044979572,2.1384730339,0.0124405902
8630,1.3036023378,2.1359171867,0.0123250606
8640,1.3039350510,2.1356234550,0.0122319320
8650,1.3021847010,2.1349415779,0.0121656824
8660,1.3019139767,2.1337163448,0.0128565719
8670,1.3017555475,2.1342830658,0.0128083108
8680,1.3007889986,2.1323678493,0.0127712935
8690,1.3006892204,2.1323258877,0.0127153927
8700,1.3002874851,2.1329441071,0.0126599604
8710,1.3007038832,2.1322634220,0.0131599214
8720,1.3006975651,2.1316299438,0.0131345112
8730,1.3006560802,2.1303787231,0.0130976839
8740,1.3006229401,2.1293821335,0.0130574023
8750,1.3006292582,2.1293873787,0.0134186223
8760,1.3006132841,2.1294083595,0.0133999232
8770,1.3005830050,2.1293168068,0.0133776804
8780,1.3013868332,2.1282444000,0.0133528486
8790,1.3017168045,2.1286418438,0.0135836089
8800,1.3017208576,2.1286375523,0.0135720018
8810,1.3017035723,2.1286430359,0.0135658300
8820,1.3010679483,2.1284353733,0.0135669261
8830,1.3010469675,2.1284666061,0.0135479411
8840,1.3014217615,2.1281247139,0.0137079572
8850,1.3012515306,2.1283233166,0.0136986645
8860,1.3012228012,2.1283597946,0.0136785321
8870,1.3011932373,2.1283953190,0.0136533035
8880,1.3012000322,2.1283838749,0.0133784199
8890,1.3012478352,2.1290338039,0.0133318454
8901,1.3003355265,2.1290867329,0.0133145824
8910,1.3006793261,2.1282262802,0.0132835628
8920,1.2998518944,2.1275651455,0.0132482788
8930,1.3002127409,2.1269407272,0.0135343289
8940,1.3002755642,2.1269369125,0.0135285184
8950,1.2996745110,2.1268565655,0.0135201206
8960,1.2998007536,2.1269078255,0.0135098984
8970,1.3000826836,2.1268191338,0.0146038253
8980,1.3003060818,2.1271064281,0.0147154657
8990,1.3002279997,2.1274538040,0.0147830397
9000,1.3003021479,2.1273314953,0.0149462018
9010,1.3018115759,2.1260457039,0.0150297256
9020,1.3020424843,2.1262381077,0.0150792543
9030,1.3026185036,2.1255772114,0.0152171217
9040,1.3029427528,2.1253564358,0.0151115209
9050,1.3025366068,2.1250026226,0.0151566863
9060,1.3025966883,2.1251139641,0.0153045952
9070,1.3027955294,2.1263401508,0.0154688768
9080,1.3025449514,2.1256861687,0.0155415442
9090,1.3025046587,2.1272323132,0.0153357545
9100,1.3027312756,2.1270105839,0.0155611914
9110,1.3024452925,2.1268219948,0.0157434270
9120,1.3024456501,2.1270744801,0.0158767365
9130,1.3024351597,2.1273181438,0.0158165395
9140,1.3028087616,2.1272742748,0.0161438435
9150,1.3035658598,2.1259443760,0.0167717654
9160,1.3040885925,2.1265366077,0.0162534919
9170,1.3043792248,2.1259744167,0.0163944289
9180,1.3043093681,2.1268796921,0.0179992598
9190,1.3033523560,2.1274061203,0.0168046877
9200,1.3021042347,2.1273000240,0.0161552969
9210,1.3024283648,2.1269404888,0.0179423839
9220,1.3030823469,2.1263120174,0.0187076461
9230,1.3029965162,2.1253516674,0.0176607743
9240,1.3030443192,2.1258614063,0.0206249785
9250,1.3027932644,2.1260604858,0.0212134216
9260,1.3023706675,2.1267011166,0.0206198189
9270,1.3018617630,2.1268100739,0.0209969971
9280,1.3022826910,2.1267344952,0.0234660357
9291,1.3021538258,2.1252100468,0.0250280909
9300,1.3022339344,2.1254262924,0.0256222244
9310,1.3026635647,2.1242873669,0.0257092826
9321,1.3028407097,2.1237070560,0.0250212345
9330,1.3030467033,2.1234452724,0.0275759585
9340,1.3025573492,2.1226491928,0.0283264462
9351,1.3018740416,2.1227862835,0.0294440147
9360,1.3012871742,2.1235337257,0.0300553124
9370,1.3009182215,2.1231172085,0.0185534712
9380,1.3005726337,2.1241140366,0.0168827977
9390,1.3004381657,2.1243269444,0.0166074578
9401,1.3008140326,2.1249229908,0.0162511375
9410,1.3000074625,2.1247651577,0.0211962741
9420,1.3003385067,2.1244463921,0.0214495081
9430,1.3003741503,2.1245329380,0.0215878114
9440,1.3007706404,2.1238114834,0.0207354240
9450,1.3007289171,2.1235229969,0.0209065229
9460,1.2999925613,2.1234776974,0.0250382628
9471,1.2998826504,2.1235899925,0.0257682092
9480,1.2991553545,2.1238806248,0.0259611383
9490,1.2989298105,2.1241586208,0.0259617157
9500,1.2938083410,2.1241657734,0.0062820185
9510,1.2928035259,2.1245541573,0.0134499986
9520,1.2926577330,2.1255223751,0.0483428724
9530,1.2920529842,2.1252024174,0.0517423935
9540,1.2920435667,2.1264815331,0.0534268394
9551,1.2931238413,2.1273796558,0.0356541984
9560,1.2928910255,2.1265914440,0.0382742621
9570,1.2961586714,2.1253771782,0.0342699774
9580,1.2951964140,2.1263530254,0.0505071953
9590,1.2960146666,2.1256690025,0.0353417508
9600,1.3012868166,2.1238293648,0.0222536139
9610,1.3005983829,2.1235337257,0.0458662435
9620,1.3019955158,2.1233053207,0.0475225858
9630,1.3009468317,2.1177072525,0.0330528766
9640,1.3016079664,2.1185839176,0.0527259074
9650,1.3018951416,2.1190888882,0.0596968830
9660,1.3016818762,2.1190664768,0.0633220077
9670,1.3026133776,2.1194586754,0.0646418408
9680,1.3009729385,2.1214570999,0.0418302454
9690,1.3007719517,2.1224279404,0.0396072567
9700,1.3006294966,2.1231758595,0.0386453047
9710,1.3011636734,2.1233160496,0.0414597318
9720,1.2991899252,2.1230695248,0.0293066334
9730,1.2955043316,2.1176223755,0.0242094230
9740,1.2938243151,2.1201610565,0.0508159027
9750,1.2934274673,2.1201543808,0.0573053136
9760,1.2902754545,2.1212859154,0.0525880866
9770,1.2889130116,2.1219561100,0.0384987593
9780,1.2875865698,2.1235837936,0.0391834453
9790,1.2863290310,2.1239221096,0.0404581055
9800,1.2861415148,2.1247429848,0.0418549106
9810,1.2846376896,2.1268885136,0.0296310689
9820,1.2824848890,2.1274476051,0.0332112834
9830,1.2813489437,2.1284818649,0.0325050205
9840,1.2803922892,2.1289803982,0.0348731503
9850,1.2790850401,2.1300861835,0.0249504782
9860,1.2787374258,2.1319711208,0.0257098023
9870,1.2775813341,2.1342396736,0.0232186094
9880,1.2763015032,2.1342222691,0.0305900797
9890,1.2740538120,2.1317517757,0.0304844603
9900,1.2747342587,2.1318404675,0.0230504423
9910,1.2735995054,2.1311123371,0.0217491444
9920,1.2742648125,2.1295876503,0.0165951438
9930,1.2779508829,2.1284375191,0.0082155811
9940,1.2767779827,2.1312980652,0.0193982087
9950,1.2746237516,2.1307840347,0.0296334736
9960,1.2752164602,2.1316957474,0.0324355289
9970,1.2760146856,2.1323678493,0.0320597254
9980,1.2762635946,2.1326582432,0.0329492651
9990,1.2752848864,2.1315569878,0.0321028158
10000,1.2779847383,2.1316025257,0.0365375578
10010,1.2794934511,2.1303923130,0.0376979001
10020,1.2789031267,2.1327781677,0.0392023362
10030,1.2788821459,2.1332259178,0.0356552713
10040,1.2790018320,2.1329574585,0.0407520160
10050,1.2788234949,2.1339631081,0.0416970849
10060,1.2791217566,2.1329669952,0.0443620384
10070,1.2819479704,2.1346161366,0.0435680971
10080,1.2825515270,2.1347894669,0.0475419089
10090,1.2826695442,2.1355569363,0.0502836779
10100,1.2829210758,2.1354806423,0.0533490665
10110,1.2847158909,2.1353175640,0.0540799424
10120,1.2848275900,2.1351394653,0.0486986898
10130,1.2844917774,2.1351475716,0.0501809530
10140,1.2849709988,2.1356554031,0.0516281389
10150,1.2860314846,2.1361033916,0.0532567725
10160,1.2863055468,2.1355471611,0.0509677976
10170,1.2868692875,2.1361331940,0.0521335788
10180,1.2865982056,2.1366713047,0.0527101718
10190,1.2869602442,2.1364221573,0.0534693748
10200,1.2869570255,2.1356334686,0.0540222414
10210,1.2868086100,2.1345753670,0.0538459234
10220,1.2862676382,2.1346051693,0.0541959777
10230,1.2863254547,2.1348185539,0.0548885241
10240,1.2866429090,2.1353032589,0.0552560464
10250,1.2872272730,2.1358993053,0.0571409203
10260,1.2874555588,2.1367943287,0.0585452542
10272,1.2873948812,2.1373279095,0.0591444485
10280,1.2875614166,2.1353018284,0.0631180629
10290,1.2876700163,2.1348905563,0.0649260283
10300,1.2897515297,2.1327357292,0.0602198914
10310,1.2904620171,2.1324548721,0.0663297325
10320,1.2908018827,2.1323764324,0.0708969831
10330,1.2904886007,2.1308236122,0.0737320855
10340,1.2898107767,2.1296763420,0.0714045465
10350,1.2890666723,2.1291544437,0.0713746846
10360,1.2891520262,2.1301395893,0.0708422586
10370,1.2888602018,2.1298751831,0.0716756210
10380,1.2893216610,2.1302394867,0.0722164214
10390,1.2902327776,2.1298506260,0.0729978755
10400,1.2892321348,2.1293323040,0.0734280497
10410,1.2888412476,2.1287338734,0.0738128945
10420,1.2889469862,2.1287844181,0.0741975158
10430,1.2874892950,2.1285014153,0.0730187222
10440,1.2876980305,2.1288549900,0.0749259442
10450,1.2877492905,2.1289868355,0.0761849582
10460,1.2876070738,2.1288723946,0.0765415952
10470,1.2849204540,2.1285691261,0.0736411288
10480,1.2847573757,2.1291432381,0.0743195936
10490,1.2841508389,2.1294345856,0.0763379931
10500,1.2840178013,2.1286389828,0.0763079822
10510,1.2829867601,2.1274690628,0.0745519698
10520,1.2824053764,2.1275908947,0.0746187791
10530,1.2814905643,2.1276400089,0.0749440789
10540,1.2811666727,2.1267430782,0.0763336346
10550,1.2805565596,2.1273989677,0.0772295371
10560,1.2795957327,2.1272206306,0.0751004666
10570,1.2792400122,2.1270754337,0.0752492100
10580,1.2792550325,2.1277303696,0.0760288015
10590,1.2793694735,2.1276917458,0.0766551420
10600,1.2784190178,2.1271421909,0.0774786025
10610,1.2780228853,2.1276714802,0.0746725872
10620,1.2777904272,2.1283085346,0.0744905919
10630,1.2768728733,2.1264772415,0.0742872730
10640,1.2759237289,2.1275746822,0.0740730539
10650,1.2761673927,2.1274805069,0.0727126151
10660,1.2757419348,2.1276152134,0.0726012588
10670,1.2756754160,2.1272175312,0.0723077580
10680,1.2748401165,2.1292781830,0.0758782327
10690,1.2744458914,2.1302194595,0.0751961544
10700,1.2743448019,2.1301133633,0.0752519444
10710,1.2741516829,2.1296086311,0.0760245621
10720,1.2736798525,2.1294894218,0.0765421763
10730,1.2737649679,2.1285974979,0.0767436400
10740,1.2736190557,2.1282780170,0.0746751949
10750,1.2732880116,2.1264286041,0.0746679008
10760,1.2729382515,2.1269917488,0.0751778930
10770,1.2720719576,2.1267242432,0.0754488260
10780,1.2722806931,2.1251509190,0.0729877353
10790,1.2719005346,2.1258852482,0.0750725046
10800,1.2712807655,2.1260333061,0.0751613453
10810,1.2709558010,2.1260669231,0.0752979442
10820,1.2707278728,2.1252641678,0.0737712830
10830,1.2704112530,2.1250824928,0.0738557652
10840,1.2702424526,2.1244583130,0.0742007419
10850,1.2704151869,2.1244463921,0.0742614493
10860,1.2707818747,2.1248559952,0.0743729174
10870,1.2707815170,2.1243779659,0.0722110569
10880,1.2706651688,2.1240530014,0.0727261975
10890,1.2704516649,2.1234979630,0.0728691071
10900,1.2699254751,2.1228430271,0.0729506239
10910,1.2698682547,2.1233220100,0.0714998767
10920,1.2696206570,2.1229636669,0.0722645521
10930,1.2693593502,2.1228070259,0.0724065453
10940,1.2693928480,2.1217486858,0.0728279501
10950,1.2690445185,2.1206820011,0.0729959831
10961,1.2688555717,2.1206200123,0.0730803385
10970,1.2692453861,2.1199448109,0.0733508468
10980,1.2692390680,2.1202247143,0.0734382644
10990,1.2691634893,2.1202139854,0.0737876520
11000,1.2694470882,2.1190848351,0.0751913488
11010,1.2694720030,2.1185581684,0.0760553330
11020,1.2694672346,2.1177520752,0.0764894336
11030,1.2693117857,2.1170186996,0.0760172084
11040,1.2694960833,2.1164543629,0.0770045072
11050,1.2694897652,2.1167204380,0.0794539079
11060,1.2695541382,2.1167128086,0.0801081583
11071,1.2694953680,2.1165466309,0.0808361843
11080,1.2700514793,2.1163809299,0.0815224051
11090,1.2700723410,2.1160254478,0.0829993412
11100,1.2707583904,2.1147999763,0.0835622028
11111,1.2707011700,2.1148152351,0.0858141333
11120,1.2705150843,2.1135823727,0.0868770331
11130,1.2706166506,2.1137242317,0.0873003229
11140,1.2702884674,2.1117422581,0.0880820602
11150,1.2710144520,2.1084752083,0.0902929902
11160,1.2712351084,2.1076936722,0.0911648795
11171,1.2712645531,2.1081309319,0.0960772336
11180,1.2713842392,2.1082739830,0.0955318287
11190,1.2713611126,2.1078970432,0.0967080295
11201,1.2712200880,2.1078474522,0.0975377485
11210,1.2713978291,2.1077001095,0.0985995755
11220,1.2714799643,2.1075847149,0.0989439785
11230,1.2718335390,2.1078670025,0.0996333584
11240,1.2722476721,2.1082108021,0.1005742699
11250,1.2721272707,2.1076307297,0.1014973447
11260,1.2721680403,2.1076910496,0.1022848859
11270,1.2721834183,2.1082713604,0.1019866243
11280,1.2724312544,2.1078574657,0.1039246693
11290,1.2724378109,2.1077308655,0.1046326458
11300,1.2729300261,2.1075577736,0.1052611619
11310,1.2754703760,2.1070215702,0.1061298177
11320,1.2761429548,2.1071691513,0.1067976877
11330,1.2755366564,2.1073627472,0.1096533164
11340,1.2755551338,2.1068687439,0.1103998944
11350,1.2754676342,2.1062116623,0.1106932089
11360,1.2755837440,2.1054999828,0.1113020107
11370,1.2753406763,2.1056244373,0.1119918525
11380,1.2753367424,2.1051738262,0.1125609651
11390,1.2747271061,2.1044485569,0.1132151410
11400,1.2748064995,2.1043853760,0.1120263487
11410,1.2746989727,2.1042296886,0.1124340817
11420,1.2748163939,2.1041696072,0.1127735302
11430,1.2747727633,2.1040377617,0.1131045893
11440,1.2748988867,2.1034209728,0.1136404350
11450,1.2749919891,2.1033256054,0.1139685735
11460,1.2742011547,2.1032686234,0.1143669784
11470,1.2738119364,2.1026306152,0.1146573424
11481,1.2743453979,2.1026804447,0.1157479882
11490,1.2738370895,2.1022338867,0.1160753593
11500,1.2745534182,2.1032004356,0.1164725721
11510,1.2740521431,2.1028566360,0.1167754754
11520,1.2742360830,2.1028883457,0.1170242578
11530,1.2751941681,2.1037087440,0.1174581200
11540,1.2738564014,2.1034369469,0.1187488139
11550,1.2735744715,2.1034555435,0.1190843731
11560,1.2737454176,2.1030328274,0.1200282127
11570,1.2735185623,2.1029088497,0.1189805195
11580,1.2736393213,2.1030209064,0.1193396002
11590,1.2733871937,2.1024291515,0.1195910275
