Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
4530,0.0927836150,-0.0278978292,0.1042077690,-0.0001736209,0.0289042834,0.0876190793,101,19721,20009
4540,0.0926762968,-0.0279365294,0.1051257774,-0.0002809390,0.0288655832,0.0885370877,101,19721,20009
4550,0.0928136855,-0.0279380009,0.1062456444,-0.0001435503,0.0288641118,0.0896569546,106,19721,20009
4560,0.0932301506,-0.0281705111,0.1074842885,0.0002729148,0.0286316015,0.0908955988,106,19721,20009
4570,0.0932569057,-0.0283937324,0.1087174341,0.0002996698,0.0284083802,0.0921287443,106,19721,20009
4580,0.0928713903,-0.0281380564,0.1099848375,-0.0000858456,0.0286640562,0.0933961477,106,19721,20009
4590,0.0951825157,-0.0281725489,0.1137065664,0.0022252798,0.0286295637,0.0971178766,106,19721,20009
4600,0.0953996032,-0.0291644018,0.1165501773,0.0024423674,0.0276377108,0.0999614876,114,19721,20009
4610,0.0955604985,-0.0289969519,0.1190046445,0.0026032627,0.0278051607,0.1024159547,114,19721,20009
4620,0.0960803404,-0.0295390040,0.1205846816,0.0031231046,0.0272631086,0.1039959919,114,19721,20009
4630,0.0960133970,-0.0288492627,0.1234174892,0.0030561611,0.0279528499,0.1068287995,114,19721,20009
4640,0.0960871503,-0.0296373591,0.1247336864,0.0031299144,0.0271647535,0.1081449967,123,19721,20009
4650,0.0964151621,-0.0288695842,0.1269790232,0.0034579262,0.0279325284,0.1103903335,123,19721,20009
4660,0.0962652043,-0.0288334433,0.1289263666,0.0033079684,0.0279686693,0.1123376768,123,19721,20009
4670,0.0959037840,-0.0288141333,0.1307300627,0.0029465482,0.0279879794,0.1141413730,123,19721,20009
4680,0.0906450152,-0.0271298047,0.1274337620,-0.0023122206,0.0296723079,0.1108450722,136,19721,20009
4690,0.0907277763,-0.0273211226,0.1379156858,-0.0022294596,0.0294809900,0.1213269960,136,19721,20032
4700,0.0900981724,-0.0274622682,0.1413215846,-0.0028590634,0.0293398444,0.1247328948,136,19721,20032
4710,0.0903601870,-0.0277041867,0.1458863169,-0.0025970489,0.0290979259,0.1292976271,136,19721,20032
4720,0.0903234258,-0.0276981015,0.1488296986,-0.0026338100,0.0291040111,0.1322410088,136,19721,20032
4730,0.0913747624,-0.0280508436,0.1492266357,-0.0015824735,0.0287512690,0.1326379459,146,19721,20032
4740,0.0899449587,-0.0272576716,0.1527934521,-0.0030122772,0.0295444410,0.1362047624,146,19721,20032
4750,0.0888214037,-0.0273166951,0.1554680765,-0.0041358322,0.0294854175,0.1388793867,146,19721,20032
4760,0.0889831409,-0.0265692770,0.1582141966,-0.0039740950,0.0302328356,0.1416255068,146,19721,20032
4770,0.0890464261,-0.0275386367,0.1559651494,-0.0039108098,0.0292634759,0.1393764596,148,19721,20032
4780,0.0888457447,-0.0270572938,0.1583284885,-0.0041114911,0.0297448188,0.1417397987,148,19721,20032
4790,0.0886241049,-0.0270244684,0.1606042832,-0.0043331310,0.0297776442,0.1440155935,148,19721,20032
4800,0.0885072276,-0.0274195615,0.1628451645,-0.0044500083,0.0293825511,0.1462564748,148,19721,20032
4810,0.0885351673,-0.0271348935,0.1651108265,-0.0044220686,0.0296672191,0.1485221367,160,19721,20032
4820,0.0891652703,-0.0288867168,0.1650787741,-0.0037919655,0.0279153958,0.1484900843,160,19721,20032
4830,0.0840929523,-0.0278044809,0.1695245057,-0.0088642836,0.0289976317,0.1529358160,160,19721,20032
4840,0.0842788815,-0.0274073109,0.1729092151,-0.0086783543,0.0293948017,0.1563205253,160,19721,20032
4850,0.0840220377,-0.0273064412,0.1754122674,-0.0089351982,0.0294956714,0.1588235777,160,19721,20032
4860,0.0843864083,-0.0271401741,0.1755578816,-0.0085708275,0.0296619385,0.1589691918,172,19721,20032
4870,0.0843404830,-0.0274394192,0.1776747704,-0.0086167529,0.0293626934,0.1610860806,172,19721,20032
4880,0.0843018293,-0.0277937222,0.1797146499,-0.0086554065,0.0290083904,0.1631259602,172,19721,20032
4890,0.0846331567,-0.0286404528,0.1816094816,-0.0083240792,0.0281616598,0.1650207918,172,19721,20032
4900,0.0852877125,-0.0286273286,0.1824702322,-0.0076695234,0.0281747840,0.1658815425,181,19721,20032
4910,0.0871404931,-0.0276005026,0.1840008497,-0.0058167428,0.0292016100,0.1674121600,181,19721,20032
4920,0.0874449909,-0.0279391836,0.1859039366,-0.0055122450,0.0288629290,0.1693152469,181,19721,20032
4930,0.0875366628,-0.0287975129,0.1878938526,-0.0054205731,0.0280045997,0.1713051628,181,19735,20032
4940,0.0869254321,-0.0287914239,0.1901801974,-0.0060318038,0.0280106887,0.1735915076,181,19735,20032
4950,0.0862231851,-0.0287791044,0.1924664080,-0.0067340508,0.0280230083,0.1758777183,191,19735,20032
4960,0.0788098127,-0.0263888910,0.1942619383,-0.0141474232,0.0304132216,0.1776732486,191,19735,20032
4970,0.0782772824,-0.0263219103,0.1967467517,-0.0146799535,0.0304802023,0.1801580619,191,19735,20032
4980,0.0797322914,-0.0272647105,0.2014831603,-0.0132249445,0.0295374021,0.1848944705,191,19735,20032
4990,0.0824382752,-0.0292729158,0.2026929259,-0.0105189607,0.0275291968,0.1861042362,199,19735,20032
5000,0.0827066973,-0.0294368640,0.2045513988,-0.0102505386,0.0273652487,0.1879627090,199,19735,20032
5010,0.0835058838,-0.0296138339,0.2062559277,-0.0094513521,0.0271882787,0.1896672379,199,19735,20032
5020,0.0848934501,-0.0285339952,0.2078700364,-0.0080637857,0.0282681175,0.1912813466,199,19735,20032
5030,0.0805071220,-0.0273897573,0.2122527659,-0.0124501139,0.0294123553,0.1956640761,199,19735,20032
5040,0.0805471912,-0.0276529267,0.2132917345,-0.0124100447,0.0291491859,0.1967030447,210,19735,20032
5050,0.0796229690,-0.0284711812,0.2151248753,-0.0133342668,0.0283309314,0.1985361855,210,19735,20032
5060,0.0807753876,-0.0278514884,0.2171939909,-0.0121818483,0.0289506242,0.2006053012,210,19735,20032
5070,0.0812478885,-0.0279489141,0.2189884335,-0.0117093474,0.0288531985,0.2023997437,210,19735,20032
5080,0.0822105333,-0.0292296670,0.2204230726,-0.0107467026,0.0275724456,0.2038343828,220,19735,20032
5090,0.0824257433,-0.0294753723,0.2220781147,-0.0105314925,0.0273267403,0.2054894250,220,19735,20032
5100,0.0844227150,-0.0274444371,0.2237091213,-0.0085345209,0.0293576755,0.2071204316,220,19735,20032
5110,0.0841594338,-0.0274617635,0.2255389690,-0.0087978020,0.0293403491,0.2089502793,220,19735,20032
5120,0.0859151557,-0.0284669641,0.2268831283,-0.0070420802,0.0283351485,0.2102944385,227,19735,20032
5130,0.0867301822,-0.0290117748,0.2283060551,-0.0062270537,0.0277903378,0.2117173653,227,19735,20032
5140,0.0865533203,-0.0289938860,0.2299883664,-0.0064039156,0.0278082266,0.2133996766,227,19735,20032
5150,0.0872376338,-0.0289541334,0.2314029038,-0.0057196021,0.0278479792,0.2148142140,227,19735,20032
5160,0.0883360654,-0.0283156727,0.2327291518,-0.0046211705,0.0284864400,0.2161404621,227,19735,20032
5170,0.0878852010,-0.0299737863,0.2368170768,-0.0050720349,0.0268283263,0.2202283870,239,19735,20032
5180,0.0899121314,-0.0292051230,0.2382988036,-0.0030451044,0.0275969896,0.2217101138,239,19735,20034
5190,0.0899089202,-0.0290787332,0.2398184240,-0.0030483156,0.0277233794,0.2232297342,239,19735,20034
5200,0.0914053917,-0.0289398171,0.2411356866,-0.0015518442,0.0278622955,0.2245469969,239,19735,20034
5210,0.0918647125,-0.0288518444,0.2435452789,-0.0010925233,0.0279502682,0.2269565891,245,19735,20034
5220,0.0928877592,-0.0295041781,0.2448885292,-0.0000694767,0.0272979345,0.2282998394,245,19735,20034
5230,0.0925944597,-0.0288899187,0.2463510334,-0.0003627762,0.0279121939,0.2297623437,245,19735,20034
5240,0.0952026695,-0.0288431104,0.2475504577,0.0022454336,0.0279590022,0.2309617680,245,19735,20034
5250,0.0952431411,-0.0288417581,0.2489609271,0.0022859052,0.0279603545,0.2323722374,254,19735,20034
5260,0.0958948135,-0.0294727776,0.2523051798,0.0029375777,0.0273293350,0.2357164901,254,19735,20034
5270,0.0963601097,-0.0288206115,0.2536207736,0.0034028739,0.0279815011,0.2370320838,254,19735,20034
5280,0.0962187275,-0.0287792627,0.2549075782,0.0032614917,0.0280228499,0.2383188885,254,19735,20034
5290,0.0974863172,-0.0287474580,0.2561278343,0.0045290813,0.0280546546,0.2395391446,254,19735,20034
5300,0.0982931107,-0.0287053566,0.2584591806,0.0053358749,0.0280967560,0.2418704908,259,19735,20034
5310,0.0980982780,-0.0305378735,0.2596896887,0.0051410422,0.0262642391,0.2431009989,259,19735,20034
5320,0.0993545130,-0.0304254070,0.2608637214,0.0063972771,0.0263767056,0.2442750316,259,19735,20034
5330,0.1006889045,-0.0296743680,0.2619963586,0.0077316687,0.0271277446,0.2454076689,259,19735,20034
5340,0.1013858244,-0.0295290351,0.2634297013,0.0084285885,0.0272730775,0.2468410116,264,19735,20034
5350,0.1019467488,-0.0293601453,0.2644575238,0.0089895129,0.0274419673,0.2478688341,264,19735,20034
5360,0.1023797989,-0.0292009022,0.2654505074,0.0094225630,0.0276012104,0.2488618176,264,19735,20034
5370,0.1027075723,-0.0291271657,0.2664110065,0.0097503364,0.0276749469,0.2498223167,264,19735,20034
5380,0.1030066311,-0.0291270241,0.2673258185,0.0100493953,0.0276750885,0.2507371288,264,19735,20034
5390,0.1033615693,-0.0299229957,0.2688803971,0.0104043335,0.0268791169,0.2522917073,269,19735,20034
5400,0.1044991165,-0.0300856009,0.2697268426,0.0115418807,0.0267165117,0.2531381529,269,19735,20034
5410,0.1050578579,-0.0302742384,0.2705372274,0.0121006221,0.0265278742,0.2539485376,269,19735,20034
5420,0.1057525128,-0.0296449885,0.2713367939,0.0127952769,0.0271571241,0.2547481041,269,19735,20034
5430,0.1057900637,-0.0296851844,0.2716308534,0.0128328279,0.0271169282,0.2550421637,271,19744,20034
5440,0.1064967364,-0.0281958152,0.2722922266,0.0135395005,0.0286062974,0.2557035368,271,19744,20034
5450,0.1065717787,-0.0294704661,0.2730163336,0.0136145428,0.0273316465,0.2564276438,271,19744,20034
5460,0.1073113531,-0.0293427929,0.2736053765,0.0143541172,0.0274593197,0.2570166867,271,19744,20034
5470,0.1080140397,-0.0265791602,0.2744595706,0.0150568038,0.0302229524,0.2578708809,275,19744,20034
5480,0.1080380008,-0.0281240493,0.2752089798,0.0150807649,0.0286780633,0.2586202901,275,19744,20034
5490,0.1079814807,-0.0283235740,0.2757634223,0.0150242448,0.0284785386,0.2591747325,275,19744,20034
5500,0.1085961834,-0.0272983871,0.2762639821,0.0156389475,0.0295037255,0.2596752923,275,19744,20034
5510,0.1085246354,-0.0270227380,0.2767488062,0.0155673996,0.0297793746,0.2601601165,275,19744,20034
5520,0.1086383462,-0.0273275282,0.2785280943,0.0156811103,0.0294745844,0.2619394045,280,19744,20034
5530,0.1088388935,-0.0276508685,0.2790478468,0.0158816576,0.0291512441,0.2624591570,280,19744,20034
5540,0.1091834381,-0.0278104227,0.2795412242,0.0162262022,0.0289916899,0.2629525345,280,19744,20034
5550,0.1096070930,-0.0279827621,0.2800077796,0.0166498572,0.0288193505,0.2634190898,280,19744,20034
5560,0.1100149751,-0.0279643014,0.2822975814,0.0170577392,0.0288378112,0.2657088917,285,19744,20034
5570,0.1095656827,-0.0273474846,0.2828702927,0.0166084468,0.0294546280,0.2662816029,285,19744,20034
5580,0.1098002195,-0.0272139702,0.2834006548,0.0168429837,0.0295881424,0.2668119650,285,19744,20034
5590,0.1099700853,-0.0270932857,0.2839145362,0.0170128495,0.0297088269,0.2673258465,285,19744,20034
5600,0.1101897061,-0.0268911198,0.2844105959,0.0172324702,0.0299109928,0.2678219061,282,19744,20034
5610,0.1103884503,-0.0268693771,0.2838759720,0.0174312145,0.0299327355,0.2672872823,282,19744,20034
5620,0.1106378585,-0.0268813316,0.2842750251,0.0176806226,0.0299207810,0.2676863354,282,19744,20034
5630,0.1101961732,-0.0269921664,0.2846626937,0.0172389373,0.0298099462,0.2680740040,282,19744,20034
5640,0.1104429141,-0.0272960886,0.2850177884,0.0174856782,0.0295060240,0.2684290987,282,19744,20034
5650,0.1099059358,-0.0275699552,0.2851994932,0.0169487000,0.0292321574,0.2686108034,285,19744,20034
5660,0.1101251394,-0.0277799703,0.2855097651,0.0171679035,0.0290221423,0.2689210754,285,19744,20034
5670,0.1103967205,-0.0276962202,0.2858086526,0.0174394846,0.0291058924,0.2692199629,285,19744,20034
5680,0.1091828123,-0.0274620038,0.2860926092,0.0162255764,0.0293401089,0.2695039194,285,19744,20044
5690,0.1102147251,-0.0271276068,0.2850573361,0.0172574893,0.0296745058,0.2684686463,283,19744,20044
5700,0.1105602011,-0.0268645566,0.2852226496,0.0176029652,0.0299375560,0.2686339598,283,19744,20044
5710,0.1102133468,-0.0266850684,0.2853935361,0.0172561109,0.0301170442,0.2688048463,283,19744,20044
5720,0.1098594666,-0.0265771709,0.2855596840,0.0169022307,0.0302249417,0.2689709943,283,19744,20044
5730,0.1094832942,-0.0266056824,0.2857219875,0.0165260583,0.0301964302,0.2691332977,283,19744,20044
5740,0.1097728312,-0.0267148167,0.2859961390,0.0168155953,0.0300872959,0.2694074493,286,19744,20044
5750,0.1092894673,-0.0269193631,0.2861554027,0.0163322315,0.0298827495,0.2695667129,286,19744,20044
5760,0.1094810665,-0.0270876549,0.2863035500,0.0165238306,0.0297144577,0.2697148602,286,19744,20044
5770,0.1096109226,-0.0271449257,0.2864374518,0.0166536868,0.0296571869,0.2698487621,286,19744,20044
5780,0.1097618714,-0.0271605626,0.2847083211,0.0168046355,0.0296415500,0.2681196313,282,19744,20044
5790,0.1084851101,-0.0270274915,0.2847485840,0.0155278742,0.0297746211,0.2681598943,282,19744,20044
5800,0.1100942791,-0.0268077776,0.2848325968,0.0171370432,0.0299943350,0.2682439070,282,19744,20044
5810,0.1096009314,-0.0266330633,0.2848767936,0.0166436955,0.0301690493,0.2682881039,282,19744,20044
5820,0.1098225117,-0.0264456701,0.2865052223,0.0168652758,0.0303564426,0.2699165326,289,19744,20044
5830,0.1100027561,-0.0263415072,0.2866343856,0.0170455202,0.0304606054,0.2700456958,289,19744,20044
5840,0.1086450815,-0.0263526291,0.2868200839,0.0156878456,0.0304494835,0.2702313941,289,19744,20044
5850,0.1093033180,-0.0264244769,0.2870030701,0.0163460821,0.0303776357,0.2704143804,289,19744,20044
5860,0.1092246920,-0.0265175384,0.2871840298,0.0162674561,0.0302845743,0.2705953401,289,19744,20044
5870,0.1084620208,-0.0265816357,0.2881150246,0.0155047849,0.0302204769,0.2715263348,289,19744,20044
5880,0.1083942950,-0.0266752522,0.2883624434,0.0154370591,0.0301268604,0.2717737537,289,19744,20044
5890,0.1084300503,-0.0267095398,0.2886218727,0.0154728144,0.0300925728,0.2720331829,289,19744,20044
5900,0.1085323989,-0.0266668890,0.2888897955,0.0155751631,0.0301352236,0.2723011058,289,19744,20044
5910,0.1087093800,-0.0265153870,0.2882870436,0.0157521442,0.0302867256,0.2716983538,287,19744,20044
5920,0.1089696363,-0.0263309404,0.2885243297,0.0160124004,0.0304711722,0.2719356399,287,19744,20044
5930,0.1085204408,-0.0262123048,0.2887859941,0.0155632049,0.0305898078,0.2721973043,287,19744,20044
5940,0.1072771400,-0.0262242388,0.2890574634,0.0143199041,0.0305778738,0.2724687736,287,19752,20044
5950,0.1087739915,-0.0262514427,0.2894067168,0.0158167556,0.0305506699,0.2728180271,293,19752,20044
5960,0.1087360755,-0.0263341479,0.2911729813,0.0157788396,0.0304679647,0.2745842915,293,19752,20044
5970,0.1100877896,-0.0264135320,0.2915093601,0.0171305537,0.0303885806,0.2749206703,293,19752,20044
5980,0.1078387052,-0.0264811981,0.2920534611,0.0148814693,0.0303209145,0.2754647713,293,19752,20044
5990,0.1068840846,-0.0265351441,0.2924075723,0.0139268488,0.0302669685,0.2758188825,293,19752,20044
6000,0.1045746505,-0.0223155748,0.2928043306,0.0116174147,0.0344865378,0.2762156408,293,19752,20044
6010,0.1066759601,-0.0257669277,0.2939859629,0.0137187243,0.0310351849,0.2773972731,293,19752,20044
6020,0.1090675741,-0.0258628987,0.2944863141,0.0161103383,0.0309392139,0.2778976243,293,19752,20044
6030,0.1067686453,-0.0261173528,0.2951097488,0.0138114095,0.0306847598,0.2785210591,293,19752,20044
6040,0.1092780009,-0.0262597147,0.2965385914,0.0163207650,0.0305423979,0.2799499016,298,19752,20044
6050,0.1059427112,-0.0263881478,0.2972782254,0.0129854754,0.0304139648,0.2806895357,298,19752,20044
6060,0.1079038084,-0.0263646916,0.2978796363,0.0149465725,0.0304374211,0.2812909465,298,19752,20044
6070,0.1104184464,-0.0262086950,0.2983030975,0.0174612105,0.0305934176,0.2817144077,298,19752,20044
6080,0.1101114899,-0.0258647352,0.2988707721,0.0171542540,0.0309373774,0.2822820824,298,19752,20044
6090,0.1102987304,-0.0192586649,0.2993639410,0.0173414946,0.0375434477,0.2827752512,299,19752,20044
6100,0.1104196310,-0.0197213255,0.3000915647,0.0174623951,0.0370807871,0.2835028749,299,19752,20044
6110,0.1098747924,-0.0199122000,0.3007476628,0.0169175565,0.0368899126,0.2841589730,299,19752,20044
6120,0.1101349071,-0.0199004989,0.3012989759,0.0171776712,0.0369016137,0.2847102862,299,19752,20044
6130,0.1105720252,-0.0210166089,0.3023726344,0.0176147893,0.0357855037,0.2857839447,303,19752,20044
6140,0.1104184911,-0.0193770006,0.3028363883,0.0174612552,0.0374251120,0.2862476986,303,19752,20044
6150,0.1103030145,-0.0196934044,0.3033288717,0.0173457786,0.0371087082,0.2867401820,303,19752,20044
6160,0.1102290079,-0.0196893383,0.3037658036,0.0172717720,0.0371127743,0.2871771138,303,19752,20044
6170,0.1101598889,-0.0200050324,0.3041601181,0.0172026530,0.0367970802,0.2875714283,300,19752,20044
6180,0.1101048216,-0.0199966691,0.3027992547,0.0171475857,0.0368054435,0.2862105649,300,19752,20058
6190,0.1101165861,-0.0197599363,0.3030552566,0.0171593502,0.0370421764,0.2864665668,300,19752,20058
6200,0.1102279574,-0.0193652697,0.3032987416,0.0172707215,0.0374368429,0.2867100518,300,19752,20058
6210,0.1103149652,-0.0189064629,0.3035258353,0.0173577294,0.0378956497,0.2869371455,300,19752,20058
6220,0.1103830859,-0.0186380371,0.3047345281,0.0174258500,0.0381640755,0.2881458383,306,19752,20058
6230,0.1104401946,-0.0185387209,0.3049884439,0.0174829587,0.0382633917,0.2883997541,306,19752,20058
6240,0.1104575396,-0.0185879301,0.3052289188,0.0175003037,0.0382141825,0.2886402290,306,19752,20058
6250,0.1097445339,-0.0188072287,0.3054492474,0.0167872980,0.0379948840,0.2888605576,306,19752,20058
6260,0.1096885875,-0.0190120339,0.3057855964,0.0167313516,0.0377900787,0.2891969066,306,19752,20058
6270,0.1096625552,-0.0192096494,0.3059848249,0.0167053193,0.0375924632,0.2893961351,306,19752,20058
6280,0.1104560643,-0.0164417755,0.3062930703,0.0174988285,0.0403603371,0.2897043806,306,19752,20058
6290,0.1099737510,-0.0184974391,0.3066280484,0.0170165151,0.0383046735,0.2900393587,306,19752,20058
6300,0.1094727144,-0.0184062216,0.3068126738,0.0165154785,0.0383958910,0.2902239840,309,19752,20058
6310,0.1096625179,-0.0183223709,0.3078924119,0.0167052820,0.0384797417,0.2913037222,309,19752,20058
6320,0.1090790108,-0.0153490435,0.3081523180,0.0161217749,0.0414530691,0.2915636282,309,19752,20058
6330,0.1085508838,-0.0180404037,0.3086051643,0.0155936480,0.0387617089,0.2920164745,309,19752,20058
6340,0.1086388379,-0.0158061180,0.3088919520,0.0156816021,0.0409959946,0.2923032623,309,19752,20058
6350,0.1080533639,-0.0179865174,0.3079148829,0.0150961280,0.0388155952,0.2913261931,306,19752,20058
6360,0.1082182899,-0.0180907082,0.3080662489,0.0152610540,0.0387114044,0.2914775591,306,19752,20058
6370,0.1076545492,-0.0181879438,0.3081960678,0.0146973133,0.0386141688,0.2916073781,306,19752,20058
6380,0.1078385934,-0.0151895825,0.3084540665,0.0148813576,0.0416125301,0.2918653768,306,19752,20058
6390,0.1073353142,-0.0149359507,0.3099219501,0.0143780783,0.0418661619,0.2933332603,312,19752,20058
6400,0.1082636639,-0.0146744698,0.3101358414,0.0153064281,0.0421276428,0.2935471516,312,19752,20058
6410,0.1078032702,-0.0160209928,0.3104223609,0.0148460343,0.0407811198,0.2938336711,312,19752,20058
6420,0.1079540625,-0.0153855169,0.3106222153,0.0149968266,0.0414165957,0.2940335255,312,19752,20058
6430,0.1079912558,-0.0155105293,0.3108271956,0.0150340199,0.0412915833,0.2942385059,315,19761,20058
6440,0.1079187319,-0.0156769585,0.3127183914,0.0149614960,0.0411251541,0.2961297017,315,19761,20058
6450,0.1078016013,-0.0135979922,0.3130182028,0.0148443654,0.0432041204,0.2964295130,315,19761,20058
6460,0.1076526791,-0.0143624982,0.3133609593,0.0146954432,0.0424396144,0.2967722695,315,19761,20058
6470,0.1075208411,-0.0144026857,0.3136485219,0.0145636052,0.0423994269,0.2970598321,315,19761,20058
6480,0.1074826568,-0.0137736537,0.3136603832,0.0145254210,0.0430284590,0.2970716935,313,19761,20058
6490,0.1075656489,-0.0138057191,0.3139193654,0.0146084130,0.0429963935,0.2973306756,313,19761,20058
6500,0.1076457426,-0.0145744560,0.3141759038,0.0146885067,0.0422276566,0.2975872140,313,19761,20058
6510,0.1078003421,-0.0146051832,0.3144072592,0.0148431063,0.0421969295,0.2978185695,313,19761,20058
6520,0.1079300866,-0.0138739645,0.3159952760,0.0149728507,0.0429281481,0.2994065862,318,19761,20058
6530,0.1079243049,-0.0137845697,0.3162718117,0.0149670690,0.0430175429,0.2996831220,318,19761,20058
6540,0.1070564389,-0.0136080896,0.3165417612,0.0140992031,0.0431940230,0.2999530714,318,19761,20058
6550,0.1068405807,-0.0141228084,0.3167822957,0.0138833448,0.0426793043,0.3001936059,318,19761,20058
6560,0.1065961197,-0.0139472587,0.3170079589,0.0136388838,0.0428548539,0.3004192691,318,19761,20058
6570,0.1064760685,-0.0152442046,0.3184693158,0.0135188326,0.0415579081,0.3018806260,320,19761,20058
6580,0.1064965427,-0.0151478443,0.3187709451,0.0135393068,0.0416542683,0.3021822553,320,19761,20058
6590,0.1067242175,-0.0149741964,0.3190633357,0.0137669817,0.0418279162,0.3024746459,320,19761,20058
6600,0.1070608571,-0.0125250928,0.3193741143,0.0141036212,0.0442770198,0.3027854245,320,19761,20058
6610,0.1073133796,-0.0137939537,0.3194191456,0.0143561438,0.0430081589,0.3028304558,319,19761,20058
6620,0.1075109616,-0.0143391090,0.3196195364,0.0145537257,0.0424630037,0.3030308466,319,19761,20058
6630,0.1074575484,-0.0150823062,0.3197962642,0.0145003125,0.0417198064,0.3032075744,319,19761,20058
6640,0.1072125286,-0.0166135151,0.3199190795,0.0142552927,0.0401885975,0.3033303898,319,19761,20058
6650,0.1068797633,-0.0136757176,0.3209753036,0.0139225274,0.0431263950,0.3043866139,322,19761,20058
6660,0.1065298542,-0.0157102477,0.3211842477,0.0135726184,0.0410918649,0.3045955580,322,19761,20058
6670,0.1062579975,-0.0153862154,0.3213318288,0.0133007616,0.0414158972,0.3047431391,322,19761,20058
6680,0.1061536893,-0.0150265750,0.3214541376,0.0131964535,0.0417755377,0.3048654478,322,19761,20060
6690,0.1062838510,-0.0153632043,0.3215600848,0.0133266151,0.0414389083,0.3049713951,322,19761,20060
6700,0.1066006646,-0.0150865586,0.3218248785,0.0136434287,0.0417155540,0.3052361887,322,19761,20060
6710,0.1070131734,-0.0148887336,0.3218957186,0.0140559375,0.0419133790,0.3053070288,322,19761,20060
6720,0.1072877720,-0.0149060730,0.3219449222,0.0143305361,0.0418960396,0.3053562324,322,19761,20060
6730,0.1066606492,-0.0156089524,0.3220165670,0.0137034133,0.0411931602,0.3054278772,322,19761,20060
6740,0.1064718589,-0.0156768095,0.3228380382,0.0135146230,0.0411253031,0.3062493484,324,19761,20060
6750,0.1068081781,-0.0156434923,0.3228978813,0.0138509423,0.0411586203,0.3063091915,324,19761,20060
6760,0.1063606143,-0.0156114539,0.3229378760,0.0134033784,0.0411906587,0.3063491862,324,19761,20060
6770,0.1060812473,-0.0155407544,0.3229469657,0.0131240115,0.0412613582,0.3063582759,324,19761,20060
6780,0.1059699729,-0.0154235400,0.3229409456,0.0130127370,0.0413785726,0.3063522559,329,19761,20060
6790,0.1053265482,-0.0153485071,0.3254231513,0.0123693123,0.0414536055,0.3088344615,329,19761,20060
6800,0.1063407809,-0.0153003810,0.3255772591,0.0133835450,0.0415017316,0.3089885693,329,19761,20060
6810,0.1066477299,-0.0152917979,0.3256908357,0.0136904940,0.0415103147,0.3091021460,329,19761,20060
6820,0.1061208174,-0.0152203580,0.3258062601,0.0131635815,0.0415817546,0.3092175703,329,19761,20060
6830,0.1061517894,-0.0152297951,0.3259417415,0.0131945536,0.0415723175,0.3093530517,326,19761,20060
6840,0.1060700268,-0.0153219365,0.3260288239,0.0131127909,0.0414801762,0.3094401341,326,19761,20060
6850,0.1059481204,-0.0154425846,0.3261052966,0.0129908845,0.0413595280,0.3095166069,326,19761,20060
6860,0.1058157161,-0.0154948821,0.3261689544,0.0128584802,0.0413072305,0.3095802646,326,19761,20060
6870,0.1064711586,-0.0155175272,0.3262254894,0.0135139227,0.0412845854,0.3096367996,326,19761,20060
6880,0.1064479724,-0.0146814547,0.3261683881,0.0134907365,0.0421206579,0.3095796984,326,19761,20060
6890,0.1042893156,-0.0154424850,0.3262220919,0.0113320798,0.0413596276,0.3096334022,326,19761,20060
6900,0.1043368280,-0.0155120706,0.3262416720,0.0113795921,0.0412900420,0.3096529823,326,19761,20060
6910,0.1043999940,-0.0156072220,0.3262492716,0.0114427581,0.0411948906,0.3096605819,326,19761,20060
6920,0.1045834720,-0.0156693384,0.3269535303,0.0116262361,0.0411327742,0.3103648406,328,19761,20060
6930,0.1033345908,-0.0157171544,0.3269508481,0.0103773549,0.0410849582,0.3103621583,328,19775,20060
6940,0.1035735235,-0.0156531055,0.3269654810,0.0106162876,0.0411490072,0.3103767913,328,19775,20060
6950,0.1037917286,-0.0155862309,0.3269478977,0.0108344927,0.0412158817,0.3103592079,328,19775,20060
6960,0.1039979458,-0.0155111458,0.3289696276,0.0110407099,0.0412909668,0.3123809379,332,19775,20060
6970,0.1027118489,-0.0154693667,0.3290209174,0.0097546130,0.0413327459,0.3124322277,332,19775,20060
6980,0.1027922705,-0.0154918293,0.3290649056,0.0098350346,0.0413102834,0.3124762159,332,19775,20060
6990,0.1006454751,-0.0147072580,0.3290550113,0.0076882392,0.0420948546,0.3124663215,332,19775,20060
7000,0.1007175520,-0.0139465388,0.3290887475,0.0077603161,0.0428555738,0.3125000577,332,19775,20060
7010,0.1001330540,-0.0140280211,0.3294696808,0.0071758181,0.0427740915,0.3128809910,330,19775,20060
7020,0.1004516408,-0.0142183052,0.3295260072,0.0074944049,0.0425838074,0.3129373174,330,19775,20060
7030,0.1002052724,-0.0137982136,0.3295273483,0.0072480366,0.0430038990,0.3129386585,330,19775,20060
7040,0.1006951481,-0.0142048020,0.3295464814,0.0077379122,0.0425973106,0.3129577916,330,19775,20060
7050,0.1003219113,-0.0145255132,0.3301297128,0.0073646754,0.0422765994,0.3135410231,331,19775,20060
7060,0.1005044505,-0.0139076617,0.3301360607,0.0075472146,0.0428944509,0.3135473710,331,19775,20060
7070,0.0997012407,-0.0139079513,0.3301429152,0.0067440048,0.0428941613,0.3135542255,331,19775,20060
7080,0.1002717093,-0.0137049370,0.3301340342,0.0073144734,0.0430971757,0.3135453444,331,19775,20060
7090,0.1000289768,-0.0135830892,0.3301141262,0.0070717409,0.0432190234,0.3135254364,330,19775,20060
