Time,X,Y,Z,Zrange,Gas1L,Gas1R
1720,0.0107365623,0.0004758711,0.0618803725,20,17478,17337
1730,0.0097193522,0.0010572022,0.0670073330,20,17478,17337
1740,0.0085483715,0.0020481474,0.0637108386,18,17478,17337
1750,0.0090799648,0.0009207044,0.0559162907,18,17478,17337
1760,0.0072685289,0.0011007108,0.0551417582,18,17478,17337
1770,0.0072447942,0.0013058687,0.0572799705,18,17478,17337
1780,0.0072047468,0.0013221134,0.0586133637,18,17478,17337
1790,0.0098247444,0.0012433920,0.0472126082,17,17478,17337
1800,0.0086628571,0.0007450566,0.0578319915,17,17478,17337
1810,0.0078921178,0.0011155589,0.0587779172,17,17478,17319
1820,0.0091057364,0.0011340904,0.0619520843,17,17478,17319
1830,0.0070677171,0.0014410751,0.0488770306,18,17478,17319
1840,0.0082668718,0.0007030879,0.0534836464,18,17478,17319
1850,0.0082792882,0.0004807265,0.0534962714,18,17478,17319
1860,0.0090824468,0.0010433593,0.0540368035,18,17478,17319
1870,0.0074028880,0.0020518978,0.0581827648,18,17478,17319
1880,0.0040175198,-0.0007008740,0.0424914658,16,17478,17319
1890,0.0035431085,0.0002338885,0.0535789542,16,17478,17319
1900,0.0045882901,-0.0029299795,0.0638666227,16,17478,17319
1910,0.0027619393,-0.0006095502,0.0908407420,16,17478,17319
1920,0.0030821993,-0.0014132122,0.0697730184,17,17478,17319
1930,0.0027534449,-0.0008761441,0.0711171478,17,17478,17319
1940,0.0026108837,-0.0023103035,0.0737169534,17,17478,17319
1950,0.0016193752,0.0005164617,0.0818753466,17,17478,17319
1960,0.0015274105,-0.0004886976,0.0926353931,17,17478,17319
1970,0.0024984996,-0.0022705668,0.0705926344,20,17478,17319
1980,0.0019619274,0.0005578904,0.0822835416,20,17478,17319
1990,0.0011126396,-0.0000019344,0.0884617791,20,17478,17319
2000,0.0024418987,0.0000395703,0.0913091078,20,17478,17319
2010,0.0029061337,-0.0002745286,0.0680737272,18,17478,17319
2020,0.0039664684,-0.0000655400,0.0677183047,18,17478,17319
2030,0.0033174171,-0.0008921588,0.0702220798,18,17478,17319
2040,0.0037816842,-0.0017496962,0.0692307279,18,17478,17319
2050,0.0046319533,-0.0042634560,0.0620600805,17,17470,17319
2060,0.0057196580,-0.0034254200,0.0542163253,17,17470,17319
2070,0.0040847808,-0.0045956308,0.0578749329,17,17470,17319
2080,0.0044524502,-0.0049551874,0.0596951917,17,17470,17319
2090,0.0044413013,-0.0042966148,0.0616265908,17,17470,17319
2100,0.0046217153,-0.0036691162,0.0449328646,18,17470,17319
2110,0.0040086792,-0.0045243460,0.0451691337,18,17470,17319
2120,0.0039861924,-0.0045856885,0.0445409380,18,17470,17319
2130,0.0043645711,-0.0040322118,0.0439408608,18,17470,17319
2140,0.0050195358,-0.0054387692,0.0361201316,18,17470,17319
2150,0.0056172418,-0.0047877980,0.0364074521,18,17470,17319
2160,0.0040831137,-0.0045219450,0.0387324467,18,17470,17319
2170,0.0055800132,-0.0046736845,0.0430056714,18,17470,17319
2180,0.0040665870,-0.0049963528,0.0471767411,18,17470,17319
2190,0.0032666312,-0.0037468851,0.0339310057,17,17470,17319
2200,0.0046593673,-0.0038485774,0.0393320508,17,17470,17319
2210,0.0037533124,-0.0038433601,0.0409317091,17,17470,17319
2220,0.0053580245,-0.0052243061,0.0441639498,17,17470,17319
2230,0.0052986308,-0.0055937646,0.0358598307,20,17470,17319
2240,0.0044347625,-0.0044188118,0.0405663066,20,17470,17319
2250,0.0042835474,-0.0043349480,0.0401052646,20,17470,17319
2260,0.0057283780,-0.0049055237,0.0427445881,20,17470,17319
2270,0.0053322800,-0.0043181446,0.0459071584,20,17470,17319
2280,0.0042073671,-0.0052228472,0.0373826623,20,17470,17319
2290,0.0040049977,-0.0043316651,0.0389285348,20,17470,17319
2300,0.0050044828,-0.0041475194,0.0411423631,20,17470,17319
2310,0.0040600207,-0.0060302401,0.0462806486,20,17470,17309
2320,0.0039853682,-0.0061511947,0.0366153717,17,17470,17309
2330,0.0028553994,-0.0035438386,0.0419836044,17,17470,17309
2340,0.0045273439,-0.0060222363,0.0672040358,17,17470,17309
2350,0.0035185602,-0.0053139734,0.0764302611,17,17470,17309
2360,0.0039904062,-0.0042301896,0.0554200932,14,17470,17309
2370,0.0038448344,-0.0045191813,0.0575229488,14,17470,17309
2380,0.0034661812,-0.0043728403,0.0580826700,14,17470,17309
2390,0.0038116763,-0.0054043634,0.0598043241,14,17470,17309
2400,0.0052337814,-0.0053607202,0.0601356141,14,17470,17309
2410,0.0056756302,-0.0048507089,0.0451480411,17,17470,17309
2420,0.0056713098,-0.0047000172,0.0459333584,17,17470,17309
2430,0.0057710405,-0.0044473028,0.0458036326,17,17470,17309
2440,0.0040739421,-0.0047079832,0.0471279398,17,17470,17309
2450,0.0037803224,-0.0045116753,0.0366634652,17,17470,17309
2460,0.0049068960,-0.0044559711,0.0399465039,17,17470,17309
2470,0.0050190371,-0.0042075734,0.0394160412,17,17470,17309
2480,0.0040878993,-0.0045437519,0.0403771102,17,17470,17309
2490,0.0039936900,-0.0056379125,0.0393012241,17,17470,17309
2500,0.0040377090,-0.0049706739,0.0341735110,18,17470,17309
2510,0.0038728768,-0.0043865256,0.0332943052,18,17470,17309
2520,0.0053454884,-0.0053238925,0.0354417227,18,17470,17309
2530,0.0051965760,-0.0042968541,0.0395084284,18,17470,17309
2540,0.0044905832,-0.0052738208,0.0343406461,18,17470,17309
2550,0.0039254641,-0.0049553649,0.0339157470,18,17470,17309
2560,0.0043416540,-0.0046461816,0.0349759795,18,17507,17309
2570,0.0041809436,-0.0052907206,0.0352123491,18,17507,17309
2580,0.0041822954,-0.0047517330,0.0359235257,18,17507,17309
2590,0.0038606343,-0.0051203743,0.0293739717,19,17507,17309
2600,0.0046177516,-0.0043483647,0.0296164453,19,17507,17309
2610,0.0053286413,-0.0048919083,0.0295896940,19,17507,17309
2620,0.0038828503,-0.0044076764,0.0354925916,19,17507,17309
2630,0.0043377429,-0.0044774488,0.0294243749,15,17507,17309
2640,0.0025757141,-0.0046833605,0.0280788969,15,17507,17309
2650,0.0023423068,-0.0041687833,0.0301632192,15,17507,17309
