Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
860,0.0021483288,0.0250946525,0.0228836592,18,18135,17957
870,0.0029979988,0.0240488742,0.0264526401,18,18135,17957
880,0.0031446591,0.0239748899,0.0259174369,18,18135,17957
890,0.0031647757,0.0239675771,0.0255448595,18,18135,17957
900,0.0029848099,0.0257330257,0.0259392690,18,18135,17957
910,0.0030005120,0.0243078116,0.0264961086,18,18135,17957
920,0.0030199892,0.0242274739,0.0260565840,18,18135,17957
930,0.0031838343,0.0242582820,0.0287891347,18,18135,17956
940,0.0031686279,0.0242417753,0.0285954997,18,18135,17956
950,0.0032243787,0.0239226539,0.0231913794,15,18135,17956
960,0.0037199843,0.0241871551,0.0231291894,15,18135,17956
970,0.0039248676,0.0241872855,0.0225836821,15,18135,17956
980,0.0030913264,0.0248398501,0.0231859311,15,18135,17956
990,0.0033376270,0.0243653730,0.0235882867,20,18135,17956
1000,0.0034962809,0.0240574777,0.0233416855,20,18135,17956
1010,-0.0000360172,0.0013569387,-2.7566943169,20,18135,17956
1020,-0.0000715276,0.0027557602,-2.7567217350,20,18135,17956
1030,-0.0002344998,0.0041522011,-3.0777699947,20,18135,17956
1040,-0.0023790086,0.0762732923,-0.4997594357,20,18135,17956
1050,-0.0025902377,0.0892912149,-0.5231074691,20,18135,17956
1060,-0.0035067564,0.1244234741,-0.3816936612,20,18135,17956
1070,-0.0044695740,0.1637756079,-0.3097566962,20,18135,17956
1080,-0.0067673232,0.2183938920,-0.1658801287,19,18135,17956
1090,-0.0074878298,0.2449800521,-0.1707829237,19,18135,17956
1100,-0.0082277004,0.3146951497,0.0162501484,19,18135,17956
1110,-0.0085286731,0.3538283706,0.1086798757,19,18135,17956
1120,-0.0101355845,0.3749512136,0.1202336401,17,18135,17956
1130,-0.0077895168,0.3998516202,0.2498904169,17,18135,17956
1140,-0.0094325878,0.4054992199,0.2740377486,17,18135,17956
1150,-0.0039919307,0.4059308171,0.2886464000,17,18135,17956
1160,-0.0106806615,0.4052604735,0.3011812866,17,18135,17956
1170,-0.0057998858,0.3633601367,0.1880441755,14,18135,17956
1180,-0.0095975464,0.3673177063,0.1946651191,14,18131,17956
1190,-0.0098478263,0.3666159809,0.1970015168,14,18131,17956
1200,0.0014991277,0.3600735366,0.1922108084,14,18131,17956
1210,0.0106999744,0.3483578265,0.0555436015,18,18131,17956
1220,0.0109671112,0.3521157503,0.0476263613,18,18131,17956
1230,0.0106555596,0.3548120558,0.0385914966,18,18131,17956
1240,0.0114324735,0.3565339148,0.0284496769,18,18131,17956
1250,0.0117351729,0.3573434651,0.0175871719,18,18131,17956
1260,0.0120423669,0.3571501374,0.0057101152,20,18131,17956
1270,0.0124181937,0.3559635282,-0.0071541416,20,18131,17956
1280,0.0127500091,0.3537818789,-0.0209913328,20,18131,17956
1290,0.0123513779,0.3506744504,-0.0353913158,20,18131,17956
1300,0.0127001507,0.3464972377,-0.0511445329,19,18131,17956
1310,0.0137890717,0.3415237069,-0.0670519993,19,18131,17956
1320,0.0141739491,0.3353450894,-0.0846822113,19,18131,17956
1330,0.0152155496,0.3279147148,-0.1048210636,19,18131,17956
1340,0.0167559255,0.3198220432,-0.1242392808,17,18131,17956
1350,0.0171885211,0.3106460571,-0.1448287368,17,18131,17956
1360,0.0172670055,0.2991430461,-0.1756923795,17,18131,17956
1370,0.0170797575,0.2878979743,-0.1993994266,17,18131,17956
1380,0.0176252164,0.2756789625,-0.2241314352,17,18131,17956
1390,0.0194484107,0.2628558278,-0.2465335727,17,18131,17956
1400,0.0194424391,0.2486161292,-0.2728723884,17,18131,17956
1410,0.0204145592,0.2332016081,-0.3026012182,17,18131,17956
1420,0.0209116135,0.2170073688,-0.3306013048,17,18131,17956
1430,0.0221104398,0.1998578906,-0.3590011299,22,18131,17958
1440,0.0193690937,0.1817773581,-0.3840388060,22,18131,17958
1450,0.0232065655,0.1623827368,-0.4200664461,22,18131,17958
1460,0.0237505175,0.1421188712,-0.4518612027,22,18131,17958
1470,0.0229175631,0.1212726608,-0.4689690769,22,18131,17958
1480,0.0218502861,0.0993781462,-0.4817065299,20,18131,17958
1490,0.0364558697,0.0766128451,-0.5048213601,20,18131,17958
1500,0.0320027582,0.0520865992,-0.4725133181,20,18131,17958
1510,0.0257652532,0.0024084970,-0.3587157130,20,18131,17958
1520,0.0395323709,-0.2041424662,-0.0663031861,19,18131,17958
1530,0.0404126309,-0.2346288115,-0.0853579864,19,18131,17958
1540,0.0458236672,-0.3327731788,-0.0094994288,19,18131,17958
1550,0.0473394506,-0.4494737983,0.0800049752,19,18131,17958
1560,0.0406810977,-0.5862371922,0.1886897683,17,18131,17958
1570,0.0393516906,-0.6603065729,0.2880918384,17,18131,17958
1580,0.0396961719,-0.7019721866,0.2776719034,17,18131,17958
1590,0.0408953950,-0.7921217084,0.3051850200,17,18131,17958
1600,0.0387707613,-0.9600018859,0.3519911170,17,18131,17958
1610,0.0391091742,-0.6279166341,0.2341108769,15,18131,17958
1620,0.0371386223,-0.8354521394,0.2966654599,15,18131,17958
1630,0.0363685377,-0.9530410767,0.3213491738,15,18131,17958
1640,0.0353711993,-1.0455814600,0.3373946846,15,18131,17958
1650,0.0347610191,-0.7667892575,0.2561775744,20,18131,17958
1660,0.0348821767,-0.8060395122,0.2484926879,20,18131,17958
1670,0.0362865441,-0.9405329227,0.2969538271,20,18131,17958
1680,0.0366670266,-0.9820027351,0.2936876416,20,18135,17958
1690,0.0286622718,-1.1092988253,0.3426874876,20,18135,17958
1700,0.0311315954,-0.8016309142,0.2593351603,18,18135,17958
1710,0.0310892370,-0.8374165297,0.2557328045,18,18135,17958
1720,0.0303824302,-0.9056009054,0.2803618014,18,18135,17958
1730,0.0262524094,-0.9844092727,0.3196717799,18,18135,17958
1740,0.0376813412,-0.5965529680,0.2332766950,18,18135,17958
1750,0.0383320078,-0.6236230135,0.2290262729,18,18135,17958
1760,0.0232345331,-0.6802738309,0.2596822381,18,18135,17958
1770,0.0281718764,-0.7201610208,0.2798326313,18,18135,17958
1780,0.0226510968,-0.2778467834,0.2058183253,15,18135,17958
1790,0.0223964509,-0.2937440276,0.1995485425,15,18135,17958
1800,0.0193404909,-0.3425849676,0.2206523120,15,18135,17958
1810,0.0201572515,-0.3847040832,0.2389904112,15,18135,17958
1820,0.0253868811,-0.4301078320,0.2613425851,15,18135,17958
1830,0.0271460544,0.0567851067,0.1641642153,22,18135,17958
1840,0.0188254584,-0.0003253706,0.1947619170,22,18135,17958
1850,0.0185056385,-0.0081106974,0.1895676255,22,18135,17958
1860,0.0336278901,-0.0233087428,0.2031394243,22,18135,17958
1870,0.0265535451,0.3041261435,0.1432430893,17,18135,17958
1880,0.0265732426,0.3038228154,0.1344562322,17,18135,17958
1890,0.0261664167,0.3179287314,0.1291617751,17,18135,17958
1900,0.0209089480,0.3218522668,0.1278024912,17,18135,17958
1910,0.0263253450,0.3182417750,0.1314249784,17,18135,17958
1920,0.0421093516,0.5453232527,0.0700615868,16,18135,17958
1930,0.0423914865,0.5492004156,0.0593849421,16,18135,17952
1940,0.0368958041,0.5776789188,0.0462932214,16,18135,17952
1950,0.0388948433,0.5923596025,0.0350273401,16,18135,17952
1960,-0.0447240695,0.6070553660,0.0242411103,19,18135,17952
1970,-0.0458041131,0.6108836532,0.0135971215,19,18135,17952
1980,-0.0303809084,0.5889002681,0.0203508399,19,18135,17952
1990,-0.0314767249,0.5914753079,0.0111179417,19,18135,17952
2000,-0.0205627326,0.5765910149,0.0146962134,19,18135,17952
2010,-0.0019508555,0.5654187799,0.0199930146,19,18135,17952
2020,0.0020946227,0.5666055083,0.0134884566,19,18135,17952
2030,0.0204654727,0.5623311996,0.0136906002,19,18135,17952
2040,0.0282260794,0.5595993996,0.0130909681,19,18135,17952
2050,0.0446217284,0.5420711040,0.0337442271,18,18135,17952
2060,0.0447538383,0.5422266722,0.0306502040,18,18135,17952
2070,0.0409966521,0.5375556350,0.0297289751,18,18135,17952
2080,0.0451089628,0.5434688926,0.0272657480,18,18135,17952
2090,0.0391007811,0.5421420932,0.0233030710,18,18135,17952
2100,0.0322252624,0.5400445461,0.0284955334,18,18135,17952
2110,0.0383545160,0.5391241312,0.0269193444,18,18135,17952
2120,0.0384010971,0.5379010439,0.0248533413,18,18135,17952
2130,0.0271470621,0.5315811038,0.0323058516,18,18135,17952
2140,0.0379920788,0.5369847417,0.0263008773,15,18135,17952
2150,0.0451645479,0.5382549167,0.0266091675,15,18135,17952
