Time,X,Y,Z,Zrange,Gas1L,Gas1R
4360,0.0272670463,0.1034177616,0.0974770039,93,17190,17999
4370,0.0281081274,0.1024135575,0.0980254188,93,17190,17999
4380,0.0281096399,0.1022525430,0.0982211456,93,17190,17999
4390,0.0285041016,0.1022171825,0.0983390883,93,17190,17999
4400,0.0282610618,0.1031709462,0.0992130786,93,17190,17999
4410,0.0285930969,0.1030667052,0.0982518941,96,17190,17999
4420,0.0292826258,0.1028819978,0.0986672416,96,17190,17999
4430,0.0299577489,0.1025427505,0.0987005457,96,17190,17999
4440,0.0300381165,0.1028447896,0.0993680581,96,17190,17999
4450,0.0299654547,0.1033988521,0.0893410742,74,17190,17999
4460,0.0306503847,0.1020614132,0.0904129893,74,17190,17999
4470,0.0305586010,0.1019780785,0.0904819816,74,17190,17999
4480,0.0299276169,0.1022623256,0.0907607824,74,17190,17999
4490,0.0297971983,0.1028657109,0.0905284360,10,17190,17999
4500,0.0305895638,0.1014907062,0.0559948869,10,17190,17999
4510,0.0307235681,0.1013420969,0.0538223833,10,17190,17999
4520,0.0309842583,0.1012517437,0.0515604429,10,17190,17999
4530,0.0311603043,0.1013754606,0.0492886677,10,17190,17965
4540,0.0310672782,0.1010218859,0.0359904952,22,17190,17965
4550,0.0311371051,0.1009995416,0.0332377143,22,17190,17965
4560,0.0311748106,0.1009340659,0.0305301007,22,17190,17965
4570,0.0309243072,0.1007281169,0.0277581103,22,17190,17965
4580,0.0308873393,0.1005905941,0.0213897135,19,17190,17965
4590,0.0313062295,0.1003764495,0.0190345515,19,17190,17965
4600,0.0313187130,0.1000204608,0.0160052720,19,17190,17965
4610,0.0310912728,0.0998632312,0.0130785191,19,17190,17965
4621,0.0309035275,0.0995290577,0.0138043445,19,17190,17965
4630,0.0307070948,0.0991687328,0.0110397842,19,17190,17965
4640,0.0307211019,0.0983163267,0.0080936607,19,17190,17965
4650,0.0306484271,0.0981111154,0.0059931614,19,17190,17965
4660,0.0306214746,0.0981482342,0.0035334700,19,17190,17965
4670,0.0305291042,0.0984156281,0.0053772228,15,17190,17965
4680,0.0305165481,0.0987296030,0.0022826474,15,17190,17965
4690,0.0304760598,0.0984243900,0.0009823656,15,17190,17965
4700,0.0301870853,0.0983407199,-0.0013790838,15,17190,17965
4710,0.0300812386,0.0985215008,0.0034644241,16,17190,17965
4720,0.0298609510,0.0984491557,0.0014130482,16,17190,17965
4730,0.0308118630,0.0979968235,0.0009942935,16,17190,17965
4740,0.0309573561,0.0978790373,-0.0004674302,16,17190,17965
4751,0.0307569541,0.0982353166,0.0062428880,18,17190,17965
4760,0.0309886616,0.0981465206,0.0048199352,18,17190,17965
4770,0.0312139895,0.0981003195,0.0033748068,18,17190,17965
4780,0.0313293263,0.0980850980,0.0019955458,18,17164,17965
4790,0.0315797441,0.0980513319,0.0004761319,18,17164,17965
4800,0.0316006914,0.0986098498,0.0045470707,14,17164,17965
4810,0.0320327953,0.0982179120,0.0039939024,14,17164,17965
4820,0.0319409817,0.0985327736,0.0031685624,14,17164,17965
4830,0.0323144495,0.0981870219,0.0028097336,14,17164,17965
4840,0.0324904695,0.0981046185,0.0017481239,15,17164,17965
4850,0.0328257903,0.0981936529,0.0066227978,15,17164,17965
4860,0.0327703021,0.0984256640,0.0062810881,15,17164,17965
4870,0.0329250731,0.0985363871,0.0054303994,15,17164,17965
4880,0.0330614857,0.0986080319,0.0046314467,15,17164,17965
4890,0.0328354873,0.0990119427,0.0076937410,14,17164,17965
4900,0.0327581614,0.0988095850,0.0073810271,14,17164,17965
4910,0.0328493677,0.0986473933,0.0074420758,14,17164,17965
4920,0.0328646712,0.0984691158,0.0070029073,14,17164,17965
4930,0.0327803157,0.0985697731,0.0086751590,12,17164,17965
4940,0.0327551514,0.0983564183,0.0083504291,12,17164,17965
4950,0.0331800468,0.0980725512,0.0081871729,12,17164,17965
4960,0.0333200321,0.0978638157,0.0080033625,12,17164,17965
4970,0.0334400125,0.0978734270,0.0079098847,13,17164,17965
4980,0.0333050750,0.0979268700,0.0100197922,13,17164,17965
4990,0.0333570540,0.0976977497,0.0098329000,13,17164,17965
5000,0.0333044417,0.0976008922,0.0096512763,13,17164,17965
5010,0.0332642831,0.0975145698,0.0094144549,13,17164,17965
5020,0.0332806036,0.0974559635,0.0094694756,10,17164,17965
5030,0.0334950723,0.0975048468,0.0093725435,10,17164,17930
5040,0.0336806439,0.0974521488,0.0091071110,10,17164,17930
5050,0.0338080488,0.0973905101,0.0089422744,10,17164,17930
5060,0.0338394381,0.0973699838,0.0096099088,11,17164,17930
5070,0.0339032747,0.0972508118,0.0094581209,11,17164,17930
5080,0.0339865983,0.0971703827,0.0092946161,11,17164,17930
5090,0.0340849981,0.0971082374,0.0091341175,11,17164,17930
5100,0.0341870300,0.0970275700,0.0089678355,11,17164,17930
5110,0.0342428982,0.0969977379,0.0096462397,11,17164,17930
5120,0.0344475880,0.0969673768,0.0094965063,11,17164,17930
5130,0.0343817323,0.0967648178,0.0094667831,11,17164,17930
5140,0.0343011729,0.0968358666,0.0093834596,11,17164,17930
5150,0.0342514105,0.0968941227,0.0107350005,13,17164,17930
5160,0.0344071351,0.0969359353,0.0107563911,13,17164,17930
5170,0.0344188772,0.0968384743,0.0107661318,13,17164,17930
5180,0.0345674492,0.0967938378,0.0107674534,13,17164,17930
5190,0.0346563458,0.0976534784,0.0108776009,12,17164,17930
5200,0.0347163603,0.0976812989,0.0120309275,12,17164,17930
5210,0.0347501524,0.0978273749,0.0121505214,12,17164,17930
5220,0.0348814912,0.0978360996,0.0123110171,12,17164,17930
5230,0.0349393003,0.0982565135,0.0123651391,12,17164,17930
5240,0.0349013209,0.0983508453,0.0123258913,12,17164,17930
5250,0.0350289084,0.0985770002,0.0124062560,12,17164,17930
5260,0.0350804813,0.0985366330,0.0125388084,12,17164,17930
5270,0.0346348695,0.0991940647,0.0128078572,12,17164,17930
5280,0.0349028744,0.0989763215,0.0143016623,14,17152,17930
5290,0.0348235853,0.0991094261,0.0145199681,14,17152,17930
5300,0.0347323790,0.0995018110,0.0148290442,14,17152,17930
5310,0.0348532200,0.0994898453,0.0151065513,14,17152,17930
5320,0.0346182287,0.0997437984,0.0153661277,12,17152,17930
5330,0.0346942581,0.1004438400,0.0140247196,12,17152,17930
5340,0.0346613973,0.1003814116,0.0147273531,12,17152,17930
5350,0.0346241444,0.1009873152,0.0148147363,12,17152,17930
5360,0.0346569307,0.1011708677,0.0150236590,12,17152,17930
5370,0.0348021910,0.1008836403,0.0130549865,10,17152,17930
5380,0.0348581038,0.1010664478,0.0130238486,10,17152,17930
5390,0.0350134596,0.1010598615,0.0128846979,10,17152,17930
5400,0.0350607522,0.1010188535,0.0127967289,10,17152,17930
5410,0.0352011025,0.1010100096,0.0126824323,12,17152,17930
5420,0.0356256291,0.1013464704,0.0123176146,12,17152,17930
5430,0.0353550874,0.1019092500,0.0125746494,12,17152,17930
5440,0.0353736877,0.1018934846,0.0127460286,12,17152,17930
5450,0.0354860313,0.1017322317,0.0127363680,12,17152,17930
5460,0.0351858363,0.1022805795,0.0121243438,11,17152,17930
5470,0.0354899131,0.1021953672,0.0125218472,11,17152,17930
5480,0.0354349650,0.1023292989,0.0124549288,11,17152,17930
5490,0.0356479287,0.1021146327,0.0124191698,11,17152,17930
5500,0.0360263437,0.1016929671,0.0119186519,12,17152,17930
5510,0.0358147211,0.1023736075,0.0129275844,12,17152,17930
5520,0.0359828323,0.1021273732,0.0130607467,12,17152,17930
5530,0.0357302167,0.1032139808,0.0136027858,12,17152,17910
5540,0.0358999260,0.1040724218,0.0118670948,11,17152,17910
5550,0.0358701982,0.1040573493,0.0128566362,11,17152,17910
5560,0.0360678174,0.1040097997,0.0131145241,11,17152,17910
5570,0.0361857153,0.1039079279,0.0129841566,11,17152,17910
5580,0.0360266194,0.1037238985,0.0128124477,11,17152,17910
5590,0.0361895673,0.1039252356,0.0122378822,11,17152,17910
5600,0.0358365998,0.1037045717,0.0120365694,11,17152,17910
5610,0.0359114818,0.1037102491,0.0120354984,11,17152,17910
5620,0.0359790139,0.1037040502,0.0119221658,11,17152,17910
5630,0.0360580683,0.1037154049,0.0117793446,13,17152,17910
5640,0.0361801833,0.1038009077,0.0121449111,13,17152,17910
5650,0.0364994034,0.1029170603,0.0120735476,13,17152,17910
5660,0.0362804495,0.1036113426,0.0137644988,13,17152,17910
5670,0.0361773074,0.1033006385,0.0140072573,13,17152,17910
5680,0.0363161825,0.1030003577,0.0132090263,12,17152,17910
5690,0.0365877226,0.1025542244,0.0130837858,12,17152,17910
5700,0.0366518386,0.1025010273,0.0133321192,12,17152,17910
5710,0.0363955125,0.1023100168,0.0134993084,12,17152,17910
5720,0.0364408977,0.1019376665,0.0129430983,12,17152,17910
5730,0.0363868885,0.1020489410,0.0132366335,12,17152,17910
5740,0.0363331959,0.1023978069,0.0132905645,12,17152,17910
5750,0.0362647325,0.1027188450,0.0129847946,12,17152,17910
5760,0.0359417312,0.1027517021,0.0130353346,9,17152,17910
5770,0.0356698595,0.1024986655,0.0112858685,9,17152,17910
5780,0.0360306725,0.1021982506,0.0116129685,9,17110,17910
5790,0.0362735875,0.1018104702,0.0112455944,9,17110,17910
5800,0.0363270156,0.1021277010,0.0117651355,9,17110,17910
5810,0.0366202630,0.1020718887,0.0116848769,12,17110,17910
5820,0.0367818549,0.1022380143,0.0115920370,12,17110,17910
5830,0.0369989164,0.1022820994,0.0114867287,12,17110,17910
5840,0.0368333422,0.1016835719,0.0120981326,12,17110,17910
5850,0.0363927558,0.1008156911,0.0114925317,10,17110,17910
5860,0.0362733491,0.1014809534,0.0125392694,10,17110,17910
5870,0.0365658738,0.1012070253,0.0130329859,10,17110,17910
5880,0.0373868570,0.1017746925,0.0127435261,10,17110,17910
5890,0.0371753536,0.1015946642,0.0144496188,10,17110,17910
5900,0.0379110165,0.1021989062,0.0130815199,13,17110,17910
5910,0.0386091843,0.1024390608,0.0120136198,13,17110,17910
5920,0.0387936458,0.1029625684,0.0110333590,13,17110,17910
5930,0.0385288820,0.1023640409,0.0165137909,13,17110,17910
5940,0.0390272476,0.1018557027,0.0144956876,9,17110,17910
5950,0.0389979184,0.1009460762,0.0146360341,9,17110,17910
5960,0.0387339331,0.1019114330,0.0165949892,9,17110,17910
5970,0.0396543443,0.1020939574,0.0270926226,9,17110,17910
5980,0.0399018042,0.1032563969,0.0272751600,9,17110,17910
5990,0.0398320258,0.1030965447,0.0165905524,9,17110,17910
6000,0.0401757210,0.1041762158,0.0088931546,9,17110,17910
6010,0.0408599488,0.1052171737,0.0056145978,9,17110,17910
6020,0.0416816697,0.1061880812,0.0063215755,9,17110,17910
6030,0.0421590284,0.1076011211,0.0089334827,12,17110,17880
6040,0.0422438160,0.1081969440,0.0124536324,12,17110,17880
6050,0.0419017673,0.1070247069,0.0160477534,12,17110,17880
6060,0.0414224043,0.1048229784,0.0123648671,12,17110,17880
6070,0.0408230014,0.0992146060,0.0024187285,11,17110,17880
6080,0.0424523875,0.1070349365,0.0214304440,11,17110,17880
6090,0.0425454304,0.1053928956,0.0308258962,11,17110,17880
6100,0.0428532138,0.1028671935,0.0284883082,11,17110,17880
6110,0.0423825681,0.1006749496,0.0277052112,11,17110,17880
6120,0.0408383235,0.0925186425,0.0114134122,12,17110,17880
6130,0.0392228290,0.0913509279,0.0096530486,12,17110,17880
6140,0.0375908129,0.0842052475,-0.0071892040,12,17110,17880
6150,0.0357077941,0.0848867148,-0.0015798955,12,17110,17880
6160,0.0346171334,0.0881212428,0.0163289718,12,17110,17880
6170,0.0335415974,0.0940671638,0.0266559795,12,17110,17880
6180,0.0375050046,0.0933694616,0.0175668430,12,17110,17880
6190,0.0381315351,0.0965435207,0.0066435440,12,17110,17880
6201,0.0403783806,0.0971504077,0.0029013972,11,17110,17880
6210,0.0414871871,0.0981705114,0.0023503921,11,17110,17880
6220,0.0391751602,0.1001682505,0.0143876821,11,17110,17880
6230,0.0406389572,0.1008279175,0.0170855615,11,17110,17880
6240,0.0404155366,0.1007273272,0.0194048434,11,17110,17880
6250,0.0413165428,0.1013173312,0.0185228549,15,17110,17880
6260,0.0425305553,0.1015142202,0.0182872154,15,17110,17880
6270,0.0434127972,0.1020326093,0.0183429662,15,17110,17880
6280,0.0437146649,0.1027025059,0.0199550502,15,17091,17880
6290,0.0460586548,0.1023082510,0.0174631272,16,17091,17880
6300,0.0472554341,0.1019262895,0.0177974422,16,17091,17880
6310,0.0452549569,0.0993624628,0.0286851954,16,17091,17880
6320,0.0453428552,0.1043001041,0.0445952900,16,17091,17880
6330,0.0453066863,0.1034343243,0.0456835106,15,17091,17880
6340,0.0458320938,0.1004418656,0.0356846415,15,17091,17880
6350,0.0461530834,0.1008210704,0.0359332673,15,17091,17880
6360,0.0459710769,0.1003785729,0.0346701369,15,17091,17880
6370,0.0460939147,0.1016336530,0.0351120904,15,17091,17880
6380,0.0460677035,0.0999063030,0.0256991703,17,17091,17880
6390,0.0454791971,0.1001496315,0.0244053248,17,17091,17880
6400,0.0451608896,0.1015127525,0.0250603892,17,17091,17880
6410,0.0442898013,0.1011382416,0.0225283951,17,17091,17880
6420,0.0433952250,0.1017901525,0.0230185743,16,17091,17880
6430,0.0428978950,0.1015398353,0.0198247712,16,17091,17880
6440,0.0421437919,0.1023761630,0.0204914007,16,17091,17880
6450,0.0414771549,0.1032008454,0.0211161766,16,17091,17880
6460,0.0407293625,0.1035980210,0.0214725640,16,17091,17880
6470,0.0403220095,0.1024124026,0.0185644086,14,17091,17880
6480,0.0397405960,0.1020102501,0.0179422610,14,17091,17880
6490,0.0392996073,0.1013530195,0.0170602333,14,17091,17880
6500,0.0387423262,0.0995793790,0.0146139767,14,17091,17880
6510,0.0385726877,0.1006763801,0.0142382234,8,17091,17880
6520,0.0383194014,0.0994822234,0.0137199573,8,17091,17880
6530,0.0397039913,0.0916062444,0.0057425662,8,17091,17861
6540,0.0372081175,0.0965696350,0.0190199669,8,17091,17861
6550,0.0360797234,0.1015368998,0.0285486877,9,17091,17861
6560,0.0371410251,0.1010458022,0.0219841506,9,17091,17861
6570,0.0381873138,0.1018639952,0.0156110395,9,17091,17861
6580,0.0353446193,0.1042579859,0.0294425916,9,17091,17861
6590,0.0351344980,0.1051227599,0.0285215396,9,17091,17861
6600,0.0357344337,0.1025269032,0.0225079618,13,17091,17861
6610,0.0354047269,0.1025283709,0.0212917570,13,17091,17861
6620,0.0346820354,0.1021428704,0.0217002407,13,17091,17861
6630,0.0340799764,0.1017828509,0.0216933973,13,17091,17861
6640,0.0334632844,0.1031894237,0.0238598716,24,17091,17861
6650,0.0331819803,0.1029020995,0.0227783918,24,17091,17861
6660,0.0326683670,0.1035005897,0.0229843818,24,17091,17861
6670,0.0323153920,0.1034840122,0.0234261267,24,17091,17861
6680,0.0315661579,0.1060608849,0.0243887678,24,17091,17861
6690,0.0315490738,0.1061801091,0.0234872438,24,17091,17861
6700,0.0312327836,0.1059738249,0.0250247773,24,17091,17861
6710,0.0311792009,0.1046983227,0.0248388797,24,17091,17861
6720,0.0314316042,0.1033674106,0.0237099957,24,17091,17861
6730,0.0309100822,0.1039897576,0.0250194091,28,17091,17861
6740,0.0319777615,0.0974493995,0.0192099847,28,17091,17861
6750,0.0296390057,0.1041623428,0.0327143408,28,17091,17861
6760,0.0293566957,0.1053759754,0.0353660807,28,17091,17861
6770,0.0277888011,0.1069213450,0.0386358574,14,17091,17861
6780,0.0303643104,0.1027063131,0.0295238122,14,17072,17861
6790,0.0304145403,0.1020735055,0.0297461674,14,17072,17861
6800,0.0287983846,0.1047037169,0.0334937349,14,17072,17861
6810,0.0297372229,0.1015437990,0.0324731879,14,17072,17861
6820,0.0308348034,0.0999024659,0.0283113588,17,17072,17861
6830,0.0319886804,0.0977987722,0.0268276129,17,17072,17861
6840,0.0333873853,0.0985720307,0.0300627016,17,17072,17861
6850,0.0367837176,0.0951762646,0.0245100074,17,17072,17861
6860,0.0367173292,0.0965060741,0.0282605980,21,17072,17861
6870,0.0346760787,0.0966781527,0.0310258381,21,17072,17861
6880,0.0356379934,0.0975492001,0.0329070166,21,17072,17861
6890,0.0308995247,0.0989266410,0.0416705199,233,17072,17861
6900,0.0189305414,0.1113372520,0.1046050340,233,17072,17861
6910,0.0177748725,0.1122092381,0.1109638512,233,17072,17861
6920,0.0167443752,0.1122983024,0.1164167970,233,17072,17861
6930,0.0162193365,0.1132174358,0.1216317117,233,17072,17861
6940,0.0246568695,0.1088863909,0.0910454839,20,17072,17861
6950,0.0214308631,0.1093765348,0.0984417796,20,17072,17861
6960,0.0232206844,0.1106024757,0.1015018523,20,17072,17861
6970,0.0208939426,0.1115227193,0.1080500484,20,17072,17861
6980,0.0219070390,0.1120844856,0.1112271175,17,17072,17861
6990,0.0254447702,0.1089968383,0.0790256709,17,17072,17861
7000,0.0266126096,0.1093912199,0.0801322609,17,17072,17861
7010,0.0262936521,0.1101310551,0.0830009580,17,17072,17861
7020,0.0266935118,0.1109895855,0.0842051134,17,17072,17861
7030,0.0284569226,0.1076786667,0.0591996796,13,17072,17844
7040,0.0281817876,0.1082675904,0.0599265099,13,17072,17844
7050,0.0283746123,0.1083571464,0.0605446734,13,17072,17844
7060,0.0288284719,0.1083111912,0.0605718717,13,17072,17844
7070,0.0294405576,0.1058454141,0.0450694337,19,17072,17844
7080,0.0296044648,0.1054974198,0.0442663766,19,17072,17844
7090,0.0305515435,0.1066711396,0.0446373373,19,17072,17844
7100,0.0304390341,0.1064784080,0.0444478281,19,17072,17844
7110,0.0324175656,0.1075545028,0.0440544151,19,17072,17844
7120,0.0320182331,0.1057177037,0.0333232880,19,17072,17844
7130,0.0316440165,0.1055949852,0.0320827700,19,17072,17844
7140,0.0322028585,0.1057765484,0.0309137050,19,17072,17844
7150,0.0321038403,0.1052196249,0.0291689951,19,17072,17844
7160,0.0334494710,0.1058893949,0.0289693698,30,17072,17844
7170,0.0329309292,0.1051048338,0.0273562055,30,17072,17844
7180,0.0344406739,0.1060192361,0.0283909421,30,17072,17844
7190,0.0347338282,0.1057092398,0.0273185000,30,17072,17844
7201,0.0353410058,0.1056603566,0.0265166983,29,17072,17844
7210,0.0357020572,0.1057232320,0.0263868906,29,17072,17844
7220,0.0361562409,0.1060048789,0.0255968235,29,17072,17844
7230,0.0359073393,0.1055305600,0.0245268214,29,17072,17844
7240,0.0362387300,0.1052230075,0.0235200878,29,17072,17844
7250,0.0366728455,0.1059879288,0.0286034886,39,17072,17844
7260,0.0376654491,0.1060164794,0.0284330156,39,17072,17844
7270,0.0378305800,0.1060352921,0.0280641690,39,17072,17844
7280,0.0380927809,0.1059142351,0.0274689458,39,17070,17844
7290,0.0383711196,0.1061065421,0.0258258693,25,17070,17844
7300,0.0388694592,0.1062285900,0.0249422379,25,17070,17844
7310,0.0386737436,0.1061021090,0.0245835576,25,17070,17844
7320,0.0391029753,0.1060080752,0.0239245035,25,17070,17844
7330,0.0393081270,0.1059314609,0.0232279655,17,17070,17844
7340,0.0394290462,0.1056652516,0.0198074244,17,17070,17844
7350,0.0393036492,0.1055052653,0.0190024208,17,17070,17844
7360,0.0397539884,0.1050952822,0.0183870364,17,17070,17844
7370,0.0402315371,0.1050341874,0.0176131632,17,17070,17844
7380,0.0408355854,0.1055672094,0.0189617760,23,17070,17844
7390,0.0408064574,0.1055922806,0.0184587669,23,17070,17844
7400,0.0406056903,0.1053519845,0.0178691018,23,17070,17844
7410,0.0409127511,0.1051009521,0.0172007326,23,17070,17844
7420,0.0407395400,0.1050202921,0.0160066914,16,17070,17844
7430,0.0412699655,0.1047639549,0.0154552581,16,17070,17844
7440,0.0413841568,0.1048055813,0.0148380147,16,17070,17844
7450,0.0412916206,0.1043787971,0.0140537405,16,17070,17844
7460,0.0417063273,0.1043705568,0.0137264580,22,17070,17844
7470,0.0417218730,0.1046359614,0.0164668765,22,17070,17844
7480,0.0421261489,0.1046528146,0.0161173828,22,17070,17844
7490,0.0419749357,0.1046493649,0.0156649482,22,17070,17844
7500,0.0420586392,0.1043562815,0.0151674720,22,17070,17844
7510,0.0421438925,0.1047286093,0.0168544948,20,17070,17844
7520,0.0420599505,0.1044310853,0.0164600164,20,17070,17844
7530,0.0425518788,0.1046769544,0.0167123396,20,17070,17744
7540,0.0422228761,0.1046595424,0.0164874736,20,17070,17744
7550,0.0422061868,0.1051418036,0.0162266102,22,17070,17744
7560,0.0423359238,0.1053705364,0.0185642391,22,17070,17744
7570,0.0425349809,0.1053864881,0.0183821153,22,17070,17744
7580,0.0426711664,0.1054116115,0.0181627572,22,17070,17744
7590,0.0424511507,0.1054030284,0.0181868952,22,17070,17744
7600,0.0423813760,0.1056558937,0.0190809332,21,17070,17744
7610,0.0422676578,0.1057391614,0.0188803449,21,17070,17744
7620,0.0421518087,0.1060404330,0.0186282434,21,17070,17744
7630,0.0423730984,0.1055807173,0.0188051686,21,17070,17744
7640,0.0422787592,0.1054979712,0.0186534487,19,17070,17744
7650,0.0424847081,0.1054145545,0.0184829589,19,17070,17744
7660,0.0425112061,0.1053699851,0.0183342807,19,17070,17744
7670,0.0425996482,0.1058542281,0.0183907188,19,17070,17744
7680,0.0430536196,0.1057193205,0.0183120482,22,17070,17744
7690,0.0431477837,0.1057186127,0.0196562540,22,17070,17744
7700,0.0431463532,0.1054571569,0.0195414033,22,17070,17744
7710,0.0431051925,0.1053334773,0.0194805562,22,17070,17744
7720,0.0431588292,0.1052546278,0.0195237212,22,17070,17744
7730,0.0433501564,0.1052706540,0.0193609297,19,17070,17744
7740,0.0430672839,0.1053588092,0.0193519685,19,17070,17744
7750,0.0433237292,0.1052441373,0.0195073467,19,17070,17744
7760,0.0434682444,0.1052816734,0.0194581430,19,17070,17744
7770,0.0435295887,0.1053910181,0.0203942973,22,17070,17744
7780,0.0428313203,0.1054192111,0.0206213165,22,17071,17744
7790,0.0430036597,0.1054828763,0.0209803339,22,17071,17744
7800,0.0429648906,0.1052976176,0.0211714488,22,17071,17744
7810,0.0429649316,0.1051140204,0.0212758370,22,17071,17744
7820,0.0429443680,0.1052427441,0.0221039280,23,17071,17744
7830,0.0428686179,0.1050655171,0.0221987311,23,17071,17744
7840,0.0427555591,0.1048598289,0.0222449806,23,17071,17744
7850,0.0426734202,0.1049364060,0.0224161316,23,17071,17744
7860,0.0423286557,0.1049373597,0.0213837605,20,17071,17744
7870,0.0423914082,0.1050124764,0.0213488769,20,17071,17744
7880,0.0423569940,0.1049928218,0.0213507619,20,17071,17744
7890,0.0423034765,0.1049346402,0.0214073751,20,17071,17744
7900,0.0423387848,0.1049186438,0.0214142296,24,17071,17744
7910,0.0421853624,0.1050882265,0.0225378610,24,17071,17744
7920,0.0425644591,0.1051824391,0.0225271098,24,17071,17744
7930,0.0426587649,0.1052546278,0.0226528719,24,17071,17744
7940,0.0425527990,0.1053419635,0.0229562130,24,17071,17744
7950,0.0429947786,0.1058415473,0.0203231238,17,17071,17744
7960,0.0430897549,0.1059572324,0.0206001215,17,17071,17744
7970,0.0430599488,0.1059769318,0.0208849553,17,17071,17744
7980,0.0429838300,0.1059081778,0.0209889524,17,17071,17744
7990,0.0434477627,0.1058552191,0.0209886879,22,17071,17744
8000,0.0432018749,0.1061114520,0.0216784757,22,17071,17744
8010,0.0435532182,0.1063560322,0.0218060948,22,17071,17744
8020,0.0436817892,0.1063806489,0.0218874943,22,17071,17744
8030,0.0438164249,0.1071118861,0.0220951475,22,17071,17744
8040,0.0441933274,0.1072097272,0.0224960446,23,17071,17481
8050,0.0442788377,0.1072638631,0.0225547422,23,17071,17481
8060,0.0443444103,0.1072909012,0.0225685965,23,17071,17481
8070,0.0444294661,0.1073154956,0.0225881916,23,17071,17481
8080,0.0445698388,0.1073387340,0.0223349500,22,17071,17481
8090,0.0447530448,0.1074500456,0.0223618504,22,17071,17481
8100,0.0448993407,0.1075532958,0.0223301742,22,17071,17481
8110,0.0449254662,0.1076037660,0.0223148819,22,17071,17481
8120,0.0450564139,0.1074431390,0.0212812200,20,17071,17481
8130,0.0451977029,0.1071379632,0.0211737100,20,17071,17481
8140,0.0451500639,0.1071149856,0.0211687777,20,17071,17481
8150,0.0451582037,0.1068911031,0.0210497379,20,17071,17481
8160,0.0454939865,0.1069792733,0.0212331396,20,17071,17481
8170,0.0455605723,0.1067385375,0.0205870941,20,17071,17481
8180,0.0456352010,0.1067710668,0.0205421187,20,17071,17481
8190,0.0456818789,0.1065397039,0.0204589441,20,17071,17481
8200,0.0457275361,0.1063090637,0.0203284863,20,17071,17481
8210,0.0457926318,0.1064092442,0.0209137984,22,17071,17481
8220,0.0455515720,0.1061796099,0.0208078045,22,17071,17481
8230,0.0455247983,0.1061649323,0.0207595695,22,17071,17481
8240,0.0457579643,0.1061595976,0.0207791980,22,17071,17481
8251,0.0457346998,0.1061037257,0.0194971617,18,17071,17481
8260,0.0457610898,0.1060485542,0.0193377640,18,17071,17481
8270,0.0458356142,0.1058731675,0.0192238390,18,17071,17481
8280,0.0459144823,0.1059114262,0.0190599151,18,17098,17481
8290,0.0457134508,0.1057046875,0.0190005768,18,17098,17481
8300,0.0457674526,0.1057533473,0.0192611143,20,17098,17481
8310,0.0458047837,0.1057473198,0.0191906244,20,17098,17481
8320,0.0458431989,0.1057443097,0.0191240050,20,17098,17481
8330,0.0458946116,0.1057366803,0.0190586802,20,17098,17481
8340,0.0459476449,0.1056088731,0.0176868178,16,17098,17481
8350,0.0458700247,0.1056692451,0.0175544731,16,17098,17481
8360,0.0457662158,0.1057331637,0.0173797365,16,17098,17481
8370,0.0460511893,0.1055238098,0.0173854847,16,17098,17481
8380,0.0457739681,0.1054807454,0.0173093826,16,17098,17481
8390,0.0457254238,0.1054689661,0.0173437372,18,17098,17481
8400,0.0456483476,0.1051997244,0.0171442572,18,17098,17481
8410,0.0453068465,0.1051156372,0.0168825053,18,17098,17481
8420,0.0452308990,0.1050234810,0.0168198664,18,17098,17481
8430,0.0452590175,0.1044579521,0.0183048937,21,17098,17481
8440,0.0449043512,0.1045191139,0.0185178500,21,17098,17481
8450,0.0453872867,0.1051708981,0.0192040224,21,17098,17481
8460,0.0450585932,0.1050626189,0.0194921009,21,17098,17481
8470,0.0445685685,0.1043846086,0.0197678078,23,17098,17481
8480,0.0440640561,0.1044507772,0.0209629424,23,17098,17481
8490,0.0440181568,0.1042176262,0.0212692693,23,17098,17481
8500,0.0433012210,0.1042437851,0.0212025791,23,17098,17481
8510,0.0433507897,0.1043647751,0.0217985902,23,17098,17481
8520,0.0433367714,0.1037987545,0.0207987409,19,17098,17481
8530,0.0433416441,0.1038055569,0.0207799040,19,17098,17265
8540,0.0433371402,0.1038050577,0.0207033418,19,17098,17265
8550,0.0431259871,0.1038279310,0.0208104849,19,17098,17265
8560,0.0431844667,0.1038826555,0.0212112349,22,17098,17265
8570,0.0432639569,0.1038838848,0.0212501548,22,17098,17265
8580,0.0434095562,0.1041366756,0.0211790726,22,17098,17265
8590,0.0435666665,0.1039815545,0.0213798285,22,17098,17265
8600,0.0436391830,0.1040117294,0.0214809552,16,17098,17265
8610,0.0434820242,0.1036162525,0.0192616470,16,17098,17265
8620,0.0433397703,0.1034301743,0.0192469023,16,17098,17265
8630,0.0433148034,0.1035886630,0.0193604585,16,17098,17265
8640,0.0433779284,0.1040713564,0.0195266902,16,17098,17265
8650,0.0433838777,0.1043512523,0.0208976027,23,17098,17265
8660,0.0433671474,0.1043304205,0.0210811924,23,17098,17265
8670,0.0432021059,0.1041530818,0.0211937036,23,17098,17265
8680,0.0430638418,0.1044680104,0.0214176681,23,17098,17265
8690,0.0429896079,0.1044173390,0.0215930231,20,17098,17265
8700,0.0430505350,0.1043495536,0.0210358948,20,17098,17265
8710,0.0429634228,0.1046559885,0.0211655814,20,17098,17265
