Time,X,Y,Z
5810,1.2410188913,1.6713048220,0.6641538143
5820,1.2491375208,1.6719623804,0.6666896939
5830,1.2419034243,1.6722117662,0.6692034006
5840,1.2422250509,1.6730177402,0.6716091037
5850,1.2412909269,1.6726676226,0.6739925742
5860,1.2437559366,1.6728903055,0.6771795154
5870,1.2447061539,1.6738843918,0.6795804501
5880,1.2393571138,1.6732462645,0.6819716692
5890,1.2332947254,1.6731421947,0.6843389273
5900,1.2359641790,1.6732823849,0.6878160238
5910,1.2391722202,1.6737025976,0.6902729273
5920,1.2426160574,1.6792722940,0.6927071214
5930,1.2517956495,1.6765495539,0.6953847408
5940,1.2480494976,1.6761516333,0.6960565448
5950,1.2471975088,1.6757811308,0.6985375285
5961,1.2484014034,1.6749663353,0.7034522295
5970,1.2488985062,1.6743011475,0.7058846354
5980,1.2571071386,1.6899909973,0.7057385445
5990,1.2576546669,1.6901516914,0.7113446593
6000,1.2554277182,1.6901651621,0.7113927603
6010,1.2539448738,1.6869848967,0.7161975503
6020,1.2533222437,1.6871763468,0.7186024189
6030,1.2517853975,1.6879764795,0.7183568478
6040,1.2489484549,1.6874176264,0.7210320830
6050,1.2478650808,1.6868076324,0.7234410644
6060,1.2484344244,1.6840631962,0.7258465290
6070,1.2492748499,1.6821396351,0.7292408347
6080,1.2500593662,1.6821215153,0.7316171527
6091,1.2506881952,1.6820139885,0.7363145947
6100,1.2511702776,1.6816730499,0.7362951636
6110,1.2497500181,1.6828575134,0.7386466265
6120,1.2497106791,1.6839499474,0.7392751575
6130,1.2490546703,1.6834461689,0.7414506674
6140,1.2487010956,1.6848701239,0.7435923219
6150,1.2481654882,1.6847352982,0.7456744313
6160,1.2479810715,1.6839563847,0.7462275624
6170,1.2467944622,1.6840075254,0.7482504249
6180,1.2467535734,1.6828104258,0.7502706647
6190,1.2473124266,1.6832959652,0.7523102760
6200,1.2483139038,1.6829745770,0.7549306154
6210,1.2496155500,1.6829708815,0.7569790483
6220,1.2473242283,1.6830760241,0.7590005398
6230,1.2480763197,1.6829855442,0.7609992623
6240,1.2451186180,1.6848726273,0.7630534768
6250,1.2445148230,1.6860682964,0.7670472264
6260,1.2407276630,1.6873085499,0.7691765428
6270,1.2445496321,1.6867269278,0.7713276148
6280,1.2429077625,1.6874220371,0.7736976743
6290,1.2418245077,1.6875544786,0.7774966955
6300,1.2412853241,1.6863178015,0.7798140049
6310,1.2398791313,1.6856877804,0.7821654081
6320,1.2417554855,1.6872318983,0.7844921947
6330,1.2435708046,1.6850689650,0.7868755460
6340,1.2450762987,1.6870672703,0.7892001867
6350,1.2444249392,1.6851487160,0.7915311456
6360,1.2452672720,1.6834138632,0.7938568592
6370,1.2460776567,1.6858601570,0.7962007523
6380,1.2459386587,1.6870305538,0.7974832058
6390,1.2456756830,1.6807276011,0.7997380495
6400,1.2450474501,1.6815721989,0.8019589186
6410,1.2438249588,1.6829519272,0.8041647077
6420,1.2432477474,1.6817526817,0.8062015772
6430,1.2431366444,1.6811282635,0.8083695173
6440,1.2430826426,1.6817711592,0.8105538487
6450,1.2417730093,1.6824083328,0.8127211332
6460,1.2426036596,1.6828048229,0.8168501258
6470,1.2370605469,1.6951171160,0.8190896511
6480,1.2438784838,1.6792576313,0.8215590715
6490,1.2438099384,1.6830406189,0.8238542080
6500,1.2410691977,1.6947777271,0.8261367679
6510,1.2410366535,1.6952265501,0.8303400874
6520,1.2446910143,1.6816022396,0.8328318596
6530,1.2439063787,1.6805759668,0.8352280259
6540,1.2393999100,1.6755766869,0.8376370668
6550,1.2388468981,1.6742086411,0.8408204913
6560,1.2396841049,1.6863274574,0.8432991505
6570,1.2230316401,1.6926538944,0.8457676768
6580,1.2190746069,1.6933897734,0.8481364846
6590,1.2175332308,1.6913315058,0.8496096134
6600,1.2177230120,1.6866346598,0.8520528674
6610,1.2187803984,1.6853449345,0.8543896675
6620,1.2173223495,1.6854068041,0.8567525744
6630,1.2166643143,1.6856477261,0.8590385318
6640,1.2197014093,1.6799668074,0.8600585461
6650,1.2164812088,1.6839649677,0.8622483015
6660,1.2180227041,1.6825810671,0.8644200563
6670,1.2143671513,1.6820110083,0.8665492535
6680,1.2159829140,1.6823980808,0.8687047362
6690,1.2146412134,1.6809271574,0.8707941771
6700,1.2135338783,1.6801284552,0.8729460239
6710,1.2146071196,1.6812416315,0.8750553131
6720,1.2139965296,1.6773554087,0.8762790561
6730,1.2159906626,1.6761806011,0.8783280253
6740,1.2171400785,1.6769983768,0.8804234266
6750,1.2132003307,1.6771205664,0.8824799061
6760,1.2133260965,1.6750125885,0.8845280409
6770,1.2094722986,1.6669915915,0.8867841363
6780,1.2155691385,1.6716862917,0.8888708353
6790,1.2147829533,1.6730387211,0.8908990622
6800,1.2137206793,1.6716594696,0.8928932548
6810,1.2135103941,1.6734070778,0.8929044008
6820,1.2107211351,1.6750634909,0.8948302269
6830,1.2090073824,1.6758943796,0.8967569470
6840,1.2117261887,1.6717615128,0.8987268806
6850,1.2114869356,1.6725151539,0.9007327557
6861,1.2114855051,1.6719554663,0.9029127359
6870,1.2108633518,1.6703341007,0.9048959017
6880,1.2151148319,1.6698476076,0.9069169164
6890,1.2150034904,1.6689826250,0.9089572430
6900,1.2153269053,1.6683626175,0.9121406078
6910,1.2151174545,1.6667402983,0.9142372012
6920,1.2143625021,1.6659036875,0.9164249897
6930,1.2153117657,1.6664644480,0.9184471369
6940,1.2147171497,1.6661283970,0.9190725684
6950,1.2130258083,1.6682631969,0.9210260510
6960,1.2167232037,1.6686141491,0.9229875803
6970,1.2162129879,1.6689308882,0.9249303937
6980,1.2182881832,1.6693028212,0.9273318052
6990,1.2164117098,1.6669691801,0.9293393493
7000,1.2088931799,1.6662006378,0.9313511848
7010,1.2120243311,1.6643786430,0.9334329367
7021,1.2173283100,1.6583337784,0.9357445836
7030,1.2202273607,1.6556562185,0.9375078678
7040,1.2152119875,1.6555700302,0.9398077130
7050,1.2060587406,1.6553163528,0.9418439865
7060,1.2163201571,1.6563506126,0.9439647198
7070,1.2152748108,1.6511644125,0.9468586445
7080,1.2142933607,1.6531313658,0.9490109086
7090,1.2064614296,1.6551822424,0.9511863589
7100,1.2094110250,1.6479873657,0.9535838962
7110,1.2105925083,1.6449218988,0.9566970468
7120,1.2107799053,1.6453722715,0.9591357708
7130,1.2108949423,1.6440080404,0.9616768956
7141,1.2101963758,1.6404650211,0.9639801383
7150,1.2142837048,1.6410423517,0.9662475586
7160,1.2132740021,1.6383175850,0.9663307667
