Time,X,Y,Z,Gas1L,Gas1R
9000,0.0376499407,0.0013317185,0.3330988586,19249,19089
9100,0.0400078706,0.0101529285,0.3342985511,19249,19095
9200,0.0429389328,0.0190159902,0.3335010111,19249,19095
9300,0.0464549549,0.0309590101,0.3327589035,19249,19095
9400,0.0515516140,0.0433598757,0.3349703848,19254,19095
9500,0.0610301159,0.0621214621,0.3334738612,19254,19095
9600,0.0712669641,0.0774362683,0.3341041803,19254,19093
9700,0.0801822692,0.0941389501,0.3335179389,19254,19093
9800,0.0914763361,0.1119946390,0.3357837200,19254,19093
9900,0.1010209396,0.1256021708,0.3349861205,19267,19093
10000,0.1115589887,0.1435851455,0.3396885693,19267,19093
10100,0.1177573800,0.1573705077,0.3390352428,19267,19091
10200,0.1216435209,0.1636777073,0.3375677466,19267,19091
10300,0.1235136017,0.1677523553,0.3338861465,19267,19091
10400,0.1233454570,0.1719353646,0.3295131028,19265,19091
10500,0.1222197562,0.1732071787,0.3282201588,19265,19091
10600,0.1238486990,0.1744977981,0.3250452876,19265,19106
10700,0.1287129074,0.1744289845,0.3269793987,19265,19106
10800,0.1386381537,0.1769355536,0.3292754591,19265,19106
10900,0.1535097659,0.1779107004,0.3308832943,19263,19106
11000,0.1720661521,0.1792692840,0.3286705017,19263,19106
11100,0.1885503978,0.1841049641,0.3252274096,19263,19094
11200,0.2056554556,0.1865224987,0.3224799335,19263,19094
11300,0.2191386223,0.1873656064,0.3235884309,19263,19094
11400,0.2301700711,0.1871051937,0.3206736445,19262,19094
11500,0.2358562052,0.1858924925,0.3216226101,19262,19094
11600,0.2418021560,0.1830249429,0.3214151859,19262,19090
11700,0.2488849461,0.1815254688,0.3204046488,19262,19090
11800,0.2607894540,0.1806075126,0.3224657476,19262,19090
11900,0.2748503089,0.1790672094,0.3258129656,19263,19090
12000,0.2944126129,0.1795623749,0.3262417316,19263,19090
12100,0.3135143816,0.1816515774,0.3257133365,19263,19086
12200,0.3310883939,0.1819139421,0.3283734620,19263,19086
12300,0.3436874747,0.1821306348,0.3278333843,19263,19086
12400,0.3514424860,0.1813728958,0.3257403374,19251,19086
12500,0.3565221429,0.1832537502,0.3228465617,19251,19086
12600,0.3606709838,0.1839072108,0.3199990094,19251,19081
12700,0.3649268150,0.1858453751,0.3184394240,19251,19081
12800,0.3731153905,0.1854917705,0.3176716864,19251,19081
12900,0.3863872588,0.1856292337,0.3177287579,19243,19081
13000,0.4038861692,0.1857124716,0.3171201050,19243,19081
13100,0.4198819399,0.1859430075,0.3211804032,19243,19060
13200,0.4353642464,0.1839778423,0.3228121102,19243,19060
13300,0.4488182068,0.1804585755,0.3259683251,19243,19060
13400,0.4576382339,0.1795081347,0.3258094490,19231,19060
13500,0.4632371962,0.1766820103,0.3243868351,19231,19060
13600,0.4684029818,0.1704305410,0.3224848509,19231,19046
13700,0.4717944264,0.1680454016,0.3186573088,19231,19046
13800,0.4797223210,0.1666150987,0.3159850538,19231,19046
13900,0.4922282696,0.1652049869,0.3145350218,19228,19046
14000,0.5093883276,0.1637004018,0.3147363663,19228,19046
14100,0.5273199677,0.1626328826,0.3189174831,19228,19044
14200,0.5432338119,0.1618168652,0.3197957575,19228,19044
14300,0.5577948093,0.1577418596,0.3219149113,19228,19044
14400,0.5668383241,0.1574574709,0.3224860132,19200,19044
14500,0.5715281367,0.1562847644,0.3197632432,19200,19044
14600,0.5758547187,0.1545549929,0.3161101341,19200,19027
14700,0.5793649554,0.1536593884,0.3140947819,19200,19027
14800,0.5867657065,0.1534396857,0.3143205643,19200,19027
14900,0.5967597961,0.1532561183,0.3150688410,19181,19027
15000,0.6128747463,0.1538538188,0.3153456450,19181,19027
15100,0.6320576072,0.1544384658,0.3161193728,19181,19029
15200,0.6508849263,0.1553302854,0.3188233972,19181,19029
15300,0.6660251617,0.1565110832,0.3196763396,19181,19029
15400,0.6766229272,0.1608044505,0.3173220158,19172,19029
15500,0.6839821339,0.1612269580,0.3166194260,19172,19029
15600,0.6874223948,0.1657388210,0.3112913668,19172,19011
15700,0.6908531785,0.1700501740,0.3098098338,19172,19011
15800,0.6960505247,0.1709753424,0.3100283146,19172,19011
15900,0.7054999471,0.1718268991,0.3100424409,19156,19011
16000,0.7213115096,0.1728175431,0.3142017126,19156,19011
16100,0.7375587821,0.1744270027,0.3158189058,19156,19003
16200,0.7538818717,0.1760328561,0.3164448142,19156,19003
16300,0.7683828473,0.1754038781,0.3147826493,19156,19003
16400,0.7795107961,0.1768867224,0.3113598228,19131,19003
16500,0.7855692506,0.1756774485,0.3083460033,19131,19003
16600,0.7873759270,0.1765726805,0.3089793026,19131,19001
16700,0.7903982401,0.1765623540,0.3102354407,19131,19001
16800,0.7926526666,0.1762363017,0.3090298772,19131,19001
16900,0.8010372519,0.1748129576,0.3083794117,19114,19001
17000,0.8146892190,0.1734322309,0.3062095046,19114,19001
17100,0.8304315805,0.1715650707,0.3062246740,19114,18997
17200,0.8486642838,0.1688286215,0.3041982055,19114,18997
17300,0.8653683662,0.1672165692,0.3046379387,19114,18997
17400,0.8774484396,0.1681241989,0.3051983118,19098,18997
17500,0.8848013282,0.1704871356,0.3055488169,19098,18997
17600,0.8897585869,0.1696866155,0.3055523634,19098,18999
17700,0.8940837979,0.1704208553,0.3065229654,19098,18999
17800,0.8968664408,0.1711832583,0.3064885139,19098,18999
17900,0.9035406113,0.1712285727,0.3079552352,19104,18999
18000,0.9164438844,0.1710715741,0.3086852133,19104,18999
18100,0.9328577518,0.1706941873,0.3087852895,19104,19002
18200,0.9489775896,0.1711378545,0.3096475899,19104,19002
18300,0.9690609574,0.1703953594,0.3100453317,19104,19002
18400,0.9806988239,0.1694228798,0.3104718924,19102,19002
18500,0.9895659685,0.1696784794,0.3079178631,19102,19002
18600,0.9941452742,0.1725207865,0.3083426356,19102,19014
18700,0.9975962639,0.1702620834,0.3054150641,19102,19014
18800,0.9989578724,0.1714961529,0.3019678593,19102,19014
18900,1.0050419569,0.1717309505,0.3047244549,19108,19014
19000,1.0160735846,0.1719570011,0.3047299087,19108,19014
19100,1.0306348801,0.1729006916,0.3070390522,19108,19013
19200,1.0465103388,0.1724774241,0.3070467114,19108,19013
19300,1.0619052649,0.1723069251,0.3077733219,19108,19013
19400,1.0752050877,0.1693010479,0.3102983236,19116,19013
19500,1.0848394632,0.1681434065,0.3104955852,19116,19013
19600,1.0900459290,0.1670113355,0.3083581626,19116,19021
19700,1.0951025486,0.1658359319,0.3056290746,19116,19021
19800,1.0972069502,0.1635047197,0.3071430922,19116,19021
