Time,X,Y,Z,Gas1L,Gas1R
0,0.0560313091,0.1024857387,1.0165927410,18435,18432
100,0.0727938488,0.1046419069,1.0151168108,18435,18432
200,0.0837387741,0.1128711402,1.0041435957,18435,18435
300,0.0961106420,0.1262268424,0.9999110699,18435,18435
400,0.1026248559,0.1293199211,0.9916719198,18437,18435
500,0.1068395823,0.1299580187,0.9871084094,18437,18435
600,0.1065690666,0.1335255355,0.9861607552,18437,18435
700,0.1179960743,0.1367478818,0.9871119261,18437,18440
800,0.1155418977,0.1393171102,0.9859041572,18437,18440
900,0.1159000918,0.1403690130,0.9883002639,18432,18440
1000,0.1281006783,0.1434075832,0.9901989102,18432,18440
1100,0.1414522529,0.1452223361,0.9889070988,18432,18440
1200,0.1487263441,0.1470210403,0.9833852053,18432,18437
1300,0.1751772910,0.1468366086,0.9818219543,18432,18437
1400,0.1896070391,0.1532619894,0.9815074801,18440,18437
1500,0.1981959641,0.1515991986,0.9848247170,18440,18437
1600,0.2059002668,0.1549213529,0.9861695170,18440,18437
1700,0.2178150415,0.1574607342,0.9841691852,18440,18441
1800,0.2219895571,0.1519056708,0.9838709831,18440,18441
1900,0.2222349644,0.1555563509,0.9837718606,18440,18441
2000,0.2321915329,0.1512751132,0.9862889051,18440,18441
2100,0.2369219810,0.1536773294,0.9865007997,18440,18441
2200,0.2507265806,0.1532665044,0.9814394116,18440,18437
2300,0.2666785717,0.1538061649,0.9746146202,18440,18437
2400,0.2794041336,0.1492334902,0.9693996906,18444,18437
2500,0.2924617827,0.1500303745,0.9713544846,18444,18437
2600,0.3054436445,0.1515657008,0.9705612659,18444,18437
2700,0.3192333281,0.1528915167,0.9719009399,18444,18437
2800,0.3198698759,0.1488852203,0.9743217826,18444,18437
2900,0.3209350109,0.1510171294,0.9785667658,18440,18437
3000,0.3278983831,0.1525405049,0.9812259674,18440,18437
3100,0.3380257189,0.1523471326,0.9810824990,18440,18437
3200,0.3537304699,0.1549870819,0.9783778191,18440,18436
3300,0.3675741553,0.1555698961,0.9723225832,18440,18436
3400,0.3801882863,0.1548617184,0.9720169902,18434,18436
3500,0.3972193301,0.1550369114,0.9733319879,18434,18436
3600,0.4064389169,0.1575529724,0.9740847945,18434,18436
3700,0.4192030728,0.1556887031,0.9739781022,18434,18436
3800,0.4248579443,0.1572761089,0.9724801779,18434,18436
3900,0.4306677282,0.1599569023,0.9753718376,18428,18436
4000,0.4369479120,0.1601900905,0.9744050503,18428,18436
4100,0.4443126321,0.1606659293,0.9717059135,18428,18436
4200,0.4651955664,0.1607058346,0.9691509008,18428,18429
4300,0.4804302156,0.1612393707,0.9656586647,18428,18429
4400,0.4956729114,0.1593931466,0.9680570960,18440,18429
4500,0.5041881800,0.1584898233,0.9669371247,18440,18429
4600,0.5151866674,0.1604789495,0.9664870501,18440,18429
4700,0.5275410414,0.1612525284,0.9697895646,18440,18426
4800,0.5334351063,0.1587207019,0.9693109393,18440,18426
4900,0.5451917052,0.1589721888,0.9681133628,18443,18426
5000,0.5506855249,0.1575105339,0.9662576914,18443,18426
5100,0.5562664866,0.1579715610,0.9639877081,18443,18426
5200,0.5657729506,0.1592034698,0.9599356651,18443,18436
5300,0.5815923214,0.1620521694,0.9572051764,18443,18436
5400,0.5920475721,0.1617709398,0.9574167728,18448,18436
5500,0.6059178710,0.1626121700,0.9634213448,18448,18436
5600,0.6183765531,0.1624622941,0.9643661976,18448,18436
5700,0.6226922870,0.1597928852,0.9666950107,18448,18435
5800,0.6346786022,0.1615088433,0.9651920199,18448,18435
5900,0.6464144588,0.1595135927,0.9613676667,18458,18435
6000,0.6492592692,0.1589175910,0.9640741348,18458,18435
6100,0.6606045365,0.1560937762,0.9665350318,18458,18435
6200,0.6689842939,0.1536168456,0.9606364369,18458,18429
6300,0.6852409840,0.1523194760,0.9615550041,18458,18429
6400,0.6966599822,0.1500934064,0.9611102343,18452,18429
6500,0.7074677348,0.1476964206,0.9586617947,18452,18429
6600,0.7209061384,0.1437036842,0.9617701173,18452,18429
6700,0.7306117415,0.1450973749,0.9673396945,18452,18435
6800,0.7419233322,0.1449183077,0.9624701142,18452,18435
6900,0.7495743036,0.1425550133,0.9604259133,18449,18435
7000,0.7573925257,0.1427387297,0.9567490816,18449,18435
7100,0.7672079206,0.1427990049,0.9558983445,18449,18435
7200,0.7850517631,0.1445646286,0.9569014907,18449,18434
7300,0.7962536812,0.1447450370,0.9555463791,18449,18434
7400,0.8146497011,0.1441305429,0.9578992724,18447,18434
7500,0.8187783360,0.1442511529,0.9610270262,18447,18434
7600,0.8350136280,0.1462520808,0.9614410400,18447,18434
7700,0.8424488306,0.1421213299,0.9591955543,18447,18425
7800,0.8533256650,0.1413849443,0.9593493342,18447,18425
7900,0.8566093445,0.1399572343,0.9551741481,18447,18425
8000,0.8604854941,0.1392420083,0.9560911655,18447,18425
8100,0.8725394607,0.1404315084,0.9579690099,18447,18425
8200,0.8828405738,0.1393676400,0.9559283853,18447,18442
8300,0.8883280158,0.1395381838,0.9578365684,18447,18442
8400,0.9056417346,0.1386064440,0.9592339993,18446,18442
8500,0.9213086963,0.1379458606,0.9616264701,18446,18442
8600,0.9320458770,0.1348359734,0.9573698044,18446,18442
8700,0.9401499629,0.1333015412,0.9545199275,18446,18431
8800,0.9479669333,0.1368288994,0.9510384202,18446,18431
8900,0.9578807950,0.1348499656,0.9516135454,18453,18431
9000,0.9616194963,0.1396359205,0.9545391798,18453,18431
9100,0.9688702822,0.1413614750,0.9607281089,18453,18431
9200,0.9767707586,0.1420370638,0.9609543681,18453,18433
9300,0.9782463908,0.1425028294,0.9629500508,18453,18433
9400,1.0049276352,0.1448631883,0.9608576298,18448,18433
9500,1.0210555792,0.1455558389,0.9562771320,18448,18433
9600,1.0317687988,0.1462752372,0.9549355507,18448,18433
9700,1.0402697325,0.1472928673,0.9532100558,18448,18433
9800,1.0489166975,0.1468121856,0.9530733228,18448,18433
9900,1.0522530079,0.1452374011,0.9551160932,18447,18433
10000,1.0548846722,0.1456073672,0.9553496838,18447,18433
10100,1.0648425817,0.1452364326,0.9561637640,18447,18433
10200,1.0775257349,0.1468505710,0.9578155875,18447,18437
10300,1.0841209888,0.1491532773,0.9543793797,18447,18437
10400,1.1122747660,0.1500126868,0.9538853765,18451,18437
10500,1.1234022379,0.1497667730,0.9562139511,18451,18437
10600,1.1271553040,0.1461034119,0.9513298273,18451,18437
10700,1.1351670027,0.1457676589,0.9538691640,18451,18426
10800,1.1473242044,0.1450170875,0.9569042325,18451,18426
10900,1.1499650478,0.1434621215,0.9587404728,18451,18426
11000,1.1593996286,0.1430976093,0.9561701417,18451,18426
11100,1.1675418615,0.1418626755,0.9526236653,18451,18426
11200,1.1742391586,0.1419429779,0.9527313709,18451,18430
11300,1.1865245104,0.1417334080,0.9554263949,18451,18430
11400,1.2060379982,0.1420410275,0.9574968219,18457,18430
11500,1.2179605961,0.1418493390,0.9570506811,18457,18430
11600,1.2274600267,0.1382915527,0.9558777213,18457,18430
11700,1.2381849289,0.1380208731,0.9549354911,18457,18440
11800,1.2431746721,0.1369808465,0.9556458592,18457,18440
11900,1.2496857643,0.1378004253,0.9553916454,18455,18440
12000,1.2527725697,0.1371551603,0.9519194961,18455,18440
12100,1.2610914707,0.1376648247,0.9518083930,18455,18440
12200,1.2691086531,0.1384579837,0.9545938373,18455,18426
12300,1.2814097404,0.1380167305,0.9547837377,18455,18426
12400,1.3035998344,0.1378964782,0.9568299651,18454,18426
12500,1.3228626251,0.1374589652,0.9532681704,18454,18426
12600,1.3313066959,0.1382090151,0.9518325925,18454,18426
12700,1.3387508392,0.1404835433,0.9512152672,18454,18440
12800,1.3479282856,0.1375149786,0.9528952837,18454,18440
12900,1.3456285000,0.1376068890,0.9525719285,18446,18440
13000,1.3548561335,0.1374942958,0.9528319240,18446,18440
13100,1.3633108139,0.1369179040,0.9542344809,18446,18440
13200,1.3705022335,0.1377492398,0.9550613761,18446,18429
13300,1.3846944571,0.1366838813,0.9550185800,18446,18429
13400,1.4021757841,0.1378160566,0.9563857317,18438,18429
13500,1.4134621620,0.1331067234,0.9535042644,18438,18429
13600,1.4262126684,0.1352814138,0.9508942366,18438,18429
13700,1.4328197241,0.1372343600,0.9502386451,18438,18365
13800,1.4402054548,0.1335936040,0.9517140985,18438,18365
13900,1.4480319023,0.1351455003,0.9550038576,18440,18365
14000,1.4612627029,0.1371783018,0.9591861367,18440,18365
14100,1.4655560255,0.1378344744,0.9622414708,18440,18365
14200,1.4732575417,0.1367652267,0.9605577588,18440,18270
14300,1.4814314842,0.1385260075,0.9591900110,18440,18270
14400,1.4870489836,0.1413175017,0.9504486322,18426,18270
14500,1.5143731833,0.1408235729,0.9460352063,18426,18270
14600,1.5208117962,0.1440186203,0.9407866597,18426,18270
14700,1.5349384546,0.1425336897,0.9413742423,18426,18230
14800,1.5425043106,0.1417974085,0.9496037960,18426,18230
14900,1.5471364260,0.1454335600,0.9557895064,18410,18230
15000,1.5568851233,0.1429532319,0.9597370028,18410,18230
15100,1.5614761114,0.1402118951,0.9616163373,18410,18230
15200,1.5638005733,0.1455271989,0.9594436288,18410,18223
15300,1.5804039240,0.1439556628,0.9551817179,18410,18223
15400,1.5905166864,0.1428735703,0.9537637830,18165,18223
15500,1.6229331493,0.1389337480,0.9561379552,18165,18223
15600,1.6398563385,0.1413930804,0.9589555860,18165,18223
15700,1.6442686319,0.1412850171,0.9613932371,18165,18223
15800,1.6520498991,0.1483182460,0.9570156336,18165,18223
15900,1.6698867083,0.1472927332,0.9526498318,17523,18223
16000,1.6696236134,0.1466827244,0.9497697949,17523,18223
16100,1.6709566116,0.1484076232,0.9490486979,17523,18223
16200,1.6850926876,0.1500481814,0.9505876303,17523,18213
16300,1.6901079416,0.1531921625,0.9471843243,17523,18213
16400,1.7094306946,0.1549009085,0.9430300593,17455,18213
16500,1.7279604673,0.1520763338,0.9466287494,17455,18213
16600,1.7419307232,0.1533233523,0.9530463219,17455,18213
16700,1.7497622967,0.1552166194,0.9575267434,17455,18205
16800,1.7545909882,0.1539645493,0.9583206177,17455,18205
16900,1.7524902821,0.1575571299,0.9569358826,17548,18205
17000,1.7571094036,0.1595608294,0.9577393532,17548,18205
17100,1.7612819672,0.1564735770,0.9568530917,17548,18205
17200,1.7701668739,0.1561739296,0.9583327174,17548,18213
17300,1.7828941345,0.1565692872,0.9584975839,17548,18213
17400,1.7912735939,0.1571359783,0.9575361013,17650,18213
17500,1.8098641634,0.1579581648,0.9535081387,17650,18213
17600,1.8262112141,0.1614710391,0.9534260631,17650,18213
17700,1.8381427526,0.1609836668,0.9556769133,17650,18208
17800,1.8483967781,0.1649110466,0.9556691051,17650,18208
17900,1.8543207645,0.1750230789,0.9548513293,17747,18208
18000,1.8558262587,0.1765507162,0.9532696605,17747,18208
18100,1.8527055979,0.1740013510,0.9510803223,17747,18208
18200,1.8538403511,0.1911631376,0.9551280737,17747,18220
18300,1.8498057127,0.2122420520,0.9537248611,17747,18220
18400,1.8459312916,0.2219073474,0.9518847466,17812,18220
18500,1.8469715118,0.2464285195,0.9560761452,17812,18220
18600,1.8469753265,0.2607272267,0.9598745108,17812,18220
18700,1.8491265774,0.2647368908,0.9604304433,17812,18214
18800,1.8501865864,0.2743942738,0.9579280615,17812,18214
18900,1.8526171446,0.2866598964,0.9498591423,17887,18214
19000,1.8529586792,0.2714923620,0.9440467358,17887,18214
19100,1.8554812670,0.2707591653,0.9400188327,17887,18214
19200,1.8543159962,0.2773490846,0.9425860047,17887,18152
