Time,X,Y,Z,Gas1L,Gas1R
0,0.0769802034,0.1467403471,0.9983357787,18510,18348
100,0.0813234374,0.1660771519,0.9991390705,18510,18348
200,0.0904747769,0.1747712344,0.9978953004,18510,18361
300,0.0986970812,0.1828060448,1.0003030300,18510,18361
400,0.1056975722,0.1849907339,0.9899244308,18510,18361
500,0.1062608287,0.1881444603,0.9873457551,18508,18361
600,0.1079427600,0.1848298907,0.9854946136,18508,18361
700,0.1185865179,0.1783956587,0.9858565331,18508,18362
800,0.1229647473,0.1783487797,0.9849436283,18508,18362
900,0.1240733862,0.1710323095,0.9900041819,18508,18362
1000,0.1333206147,0.1748408973,0.9883221984,18509,18362
1100,0.1479045004,0.1743263006,0.9862611294,18509,18362
1200,0.1521708220,0.1772611290,0.9876759052,18509,18363
1300,0.1719232500,0.1842601150,0.9893720150,18509,18363
1400,0.1843168139,0.1900464594,0.9891522527,18509,18363
1500,0.1948996484,0.1917848140,0.9902620316,18510,18363
1600,0.2033172399,0.1971887052,0.9889008999,18510,18363
1700,0.2105136216,0.2100270241,0.9896484017,18510,18359
1800,0.2143460810,0.2125133574,0.9844965339,18510,18359
1900,0.2150674462,0.2168609053,0.9838691354,18510,18359
2000,0.2213014662,0.2237203270,0.9835159183,18517,18359
2100,0.2313791364,0.2181620896,0.9812796116,18517,18359
2200,0.2449654788,0.2183761150,0.9805101156,18517,18365
2300,0.2597360313,0.2189693451,0.9786468148,18517,18365
2400,0.2765393257,0.2194795907,0.9821492434,18517,18365
2500,0.2888846397,0.2219363749,0.9849036336,18529,18365
2600,0.2982168496,0.2236843556,0.9860188365,18529,18365
2700,0.3076325059,0.2258975357,0.9840749502,18529,18367
2800,0.3165584207,0.2309798896,0.9782595038,18529,18367
2900,0.3195297420,0.2328356057,0.9761942029,18529,18367
3000,0.3263282180,0.2386339456,0.9760141373,18527,18367
3100,0.3305473626,0.2382510006,0.9755640626,18527,18367
3200,0.3525348306,0.2441245615,0.9801741838,18527,18366
3300,0.3652052581,0.2498889863,0.9817119837,18527,18366
3400,0.3815814257,0.2503853142,0.9823725224,18527,18366
3500,0.3966561258,0.2569219172,0.9803969860,18532,18366
3600,0.4068782032,0.2572411299,0.9806000590,18532,18366
3700,0.4119309485,0.2532008290,0.9761467576,18532,18376
3800,0.4225777388,0.2516035438,0.9737644196,18532,18376
3900,0.4194876552,0.2535473108,0.9722572565,18532,18376
4000,0.4230486155,0.2536686063,0.9702146649,18544,18376
4100,0.4322411120,0.2528192401,0.9713436365,18544,18376
4200,0.4420938492,0.2546268404,0.9701198339,18544,18379
4300,0.4560844600,0.2538488507,0.9706498384,18544,18379
4400,0.4671308994,0.2575233877,0.9701533318,18544,18379
4500,0.4827131033,0.2526270151,0.9744246006,18544,18379
4600,0.4898374975,0.2548178136,0.9763002992,18544,18379
4700,0.4988964200,0.2593185604,0.9749350548,18544,18388
4800,0.5180970430,0.2567997873,0.9748495221,18544,18388
4900,0.5147077441,0.2577388585,0.9650127888,18544,18388
5000,0.5231683850,0.2567575872,0.9634380937,18542,18388
5100,0.5341331363,0.2518722415,0.9588537812,18542,18388
5200,0.5418927670,0.2488394678,0.9567123652,18542,18382
