Time,X,Y,Z,Gas1L,Gas1R
0,0.0304904301,0.2008582056,1.0031234026,18340,18369
100,0.0444317907,0.2113545537,1.0023142099,18340,18369
200,0.0530302189,0.2312270403,1.0013684034,18346,18369
300,0.0620473363,0.2403476983,0.9996726513,18346,18369
400,0.0624047406,0.2451739013,0.9951929450,18346,18369
500,0.0657125264,0.2473475933,0.9919523597,18346,18369
600,0.0740517303,0.2602984607,0.9875487685,18346,18369
700,0.0709540173,0.2590281963,0.9863874316,18346,18369
800,0.0737963244,0.2555071414,0.9857265949,18346,18369
900,0.0832119361,0.2571228147,0.9881805778,18346,18369
1000,0.0914825052,0.2525222301,0.9848076701,18346,18367
1100,0.1030577272,0.2474662811,0.9827007055,18346,18367
1200,0.1176390052,0.2465633005,0.9774058461,18350,18367
1300,0.1373891979,0.2457160205,0.9764720201,18350,18367
1400,0.1533452570,0.2477895021,0.9787209034,18350,18367
1500,0.1609904021,0.2474912256,0.9805867076,18350,18372
1600,0.1694334298,0.2470231652,0.9830789566,18350,18372
1700,0.1690517515,0.2527955770,0.9860284925,18341,18372
1800,0.1784190536,0.2564449012,0.9855830073,18341,18372
1900,0.1822949648,0.2576057613,0.9825398326,18341,18372
2000,0.1910035312,0.2573519945,0.9809457660,18341,18375
2100,0.2073835880,0.2594595551,0.9796646833,18341,18375
2200,0.2199045718,0.2582610548,0.9750666022,18341,18375
2300,0.2379648685,0.2603775263,0.9728637934,18341,18375
2400,0.2432788759,0.2623408735,0.9723442197,18341,18375
2500,0.2539266944,0.2614926398,0.9724763632,18341,18377
2600,0.2687109411,0.2601408660,0.9751098752,18341,18377
2700,0.2718102932,0.2651851475,0.9757740498,18337,18377
2800,0.2803989053,0.2656845450,0.9738472104,18337,18377
2900,0.2877098024,0.2667887509,0.9732220173,18337,18377
3000,0.2987288535,0.2680315077,0.9756442904,18337,18368
3100,0.3133029938,0.2708056867,0.9733103514,18337,18368
3200,0.3229107857,0.2717726827,0.9717393517,18340,18368
3300,0.3385200202,0.2714155316,0.9720710516,18340,18368
3400,0.3487021029,0.2734522820,0.9703791738,18340,18368
3500,0.3592532873,0.2761359513,0.9688350558,18340,18368
3600,0.3602856994,0.2758729160,0.9668992758,18340,18368
3700,0.3753758669,0.2779840529,0.9655863047,18343,18368
3800,0.3726587296,0.2802546322,0.9670129418,18343,18368
3900,0.3818023205,0.2803385854,0.9726995230,18343,18368
4000,0.3877961636,0.2797046900,0.9719096422,18343,18370
4100,0.4032390118,0.2779373229,0.9696271420,18343,18370
4200,0.4087747633,0.2796406448,0.9671533108,18345,18370
4300,0.4257034361,0.2827892601,0.9631375670,18345,18370
4400,0.4364256561,0.2865727246,0.9646329880,18345,18370
4500,0.4461615682,0.2911093235,0.9666376114,18345,18357
4600,0.4565013349,0.2925255299,0.9701208472,18345,18357
4700,0.4752507508,0.2956488132,0.9696223140,18342,18357
4800,0.4752399027,0.2964147329,0.9667993784,18342,18357
