Time,X,Y,Z,Gas1L,Gas1R
0,0.0776084140,0.1649715751,1.0065789223,18170,18172
100,0.0844425112,0.1816509068,1.0086368322,18170,18172
200,0.0989210606,0.1933165491,1.0086162090,18170,18178
300,0.0998098105,0.1978419572,1.0023813248,18170,18178
400,0.1048740000,0.2045592666,0.9931550026,18181,18178
500,0.1014800817,0.1886280775,0.9868873954,18181,18178
600,0.1122120321,0.1913836896,0.9834054112,18181,18178
700,0.1175436676,0.1895618290,0.9844292998,18181,18185
800,0.1253210604,0.1873797029,0.9860351086,18181,18185
900,0.1304791421,0.1887076050,0.9902855754,18179,18185
1000,0.1414650828,0.1949640661,0.9915134311,18179,18185
1100,0.1561269164,0.1966501176,0.9887611866,18179,18185
1200,0.1747345626,0.2031827420,0.9873635173,18179,18182
1300,0.1920194924,0.2055362016,0.9886004925,18179,18182
1400,0.1997619420,0.2054319978,0.9901461601,18179,18182
1500,0.2076657414,0.2125276774,0.9860251546,18179,18182
1600,0.2161863446,0.2151457667,0.9820069671,18179,18182
1700,0.2203194052,0.2193498462,0.9794813395,18179,18185
1800,0.2197677791,0.2225042433,0.9775527120,18179,18185
1900,0.2315409631,0.2264746279,0.9781809449,18192,18185
2000,0.2427103817,0.2251459360,0.9801830649,18192,18185
2100,0.2462991774,0.2222483307,0.9769027829,18192,18185
2200,0.2686363757,0.2240593135,0.9748610258,18192,18187
2300,0.2826958597,0.2271026671,0.9716899395,18192,18187
2400,0.2962838709,0.2303376347,0.9699960947,18187,18187
2500,0.3009498417,0.2305150479,0.9697275758,18187,18187
2600,0.3122923374,0.2338779420,0.9711495638,18187,18187
2700,0.3247460723,0.2376299948,0.9776147604,18187,18198
2800,0.3217852116,0.2406474054,0.9823815227,18187,18198
2900,0.3293181062,0.2402672470,0.9867510796,18197,18198
3000,0.3429193497,0.2435454875,0.9822423458,18197,18198
3100,0.3596100807,0.2444003075,0.9775722623,18197,18198
3200,0.3732627034,0.2428587824,0.9709867835,18197,18199
3300,0.3942336738,0.2449305058,0.9695847034,18197,18199
3400,0.4037431777,0.2436003387,0.9692483544,18201,18199
3500,0.4212672710,0.2415430397,0.9723076820,18201,18199
3600,0.4264231324,0.2441037297,0.9744105339,18201,18199
3700,0.4422353804,0.2427387387,0.9773078561,18201,18206
3800,0.4487591088,0.2424062341,0.9815198779,18201,18206
3900,0.4484654665,0.2442740202,0.9858486652,18206,18206
4000,0.4604950845,0.2449458987,0.9823195338,18206,18206
4100,0.4741959572,0.2441703081,0.9809421897,18206,18206
4200,0.4842110276,0.2432972193,0.9738943577,18206,18213
4300,0.5002534389,0.2413229495,0.9667265415,18206,18213
4400,0.5185983181,0.2406472415,0.9661325812,18218,18213
4500,0.5298767090,0.2435281873,0.9658489823,18218,18213
4600,0.5294077396,0.2437830269,0.9703546762,18218,18213
4700,0.5413315296,0.2468409240,0.9712319374,18218,18217
4800,0.5438950062,0.2500715554,0.9725241661,18218,18217
4900,0.5454309583,0.2520814836,0.9716646075,18213,18217
5000,0.5512270927,0.2520980835,0.9727081656,18213,18217
5100,0.5638598800,0.2543727160,0.9694184661,18213,18217
5200,0.5754384995,0.2546566725,0.9640152454,18213,18212
5300,0.5951448679,0.2520062327,0.9603501558,18213,18212
5400,0.6102917194,0.2484681606,0.9612858891,18218,18212
5500,0.6254148483,0.2458023131,0.9635096192,18218,18212
5600,0.6336806417,0.2467323989,0.9676256776,18218,18212
5700,0.6425409913,0.2475657165,0.9685685039,18218,18216
5800,0.6423989534,0.2471450269,0.9696589708,18218,18216
5900,0.6380972266,0.2499441206,0.9701412916,18228,18216
6000,0.6460812688,0.2505018413,0.9697766304,18228,18216
6100,0.6524795294,0.2501866817,0.9661578536,18228,18216
6200,0.6648592353,0.2498709112,0.9625084400,18228,18220
6300,0.6772785783,0.2497067750,0.9597510695,18228,18220
6400,0.6912550330,0.2451456487,0.9545467496,18224,18220
6500,0.7067289352,0.2462264150,0.9543864131,18224,18220
6600,0.7158323526,0.2458800972,0.9563858509,18224,18220
6700,0.7259781957,0.2462401390,0.9557482004,18224,18221
6800,0.7275236249,0.2480054945,0.9551471472,18224,18221
6900,0.7356394529,0.2494104654,0.9572024345,18218,18221
7000,0.7367110848,0.2479072064,0.9594057202,18218,18221
7100,0.7491795421,0.2474350333,0.9610399604,18218,18221
7200,0.7716640830,0.2467452735,0.9585079551,18218,18222
7300,0.7766307592,0.2408039272,0.9550036788,18218,18222
7400,0.7930569053,0.2434025854,0.9525283575,18223,18222
7500,0.8138443232,0.2399228364,0.9508278966,18223,18222
7600,0.8255017996,0.2395904362,0.9535825253,18223,18222
7700,0.8285039067,0.2416768521,0.9572107792,18223,18220
7800,0.8402387500,0.2390770167,0.9574487209,18223,18220
7900,0.8475447893,0.2400311977,0.9548004866,18226,18220
8000,0.8502479196,0.2385687083,0.9592055082,18226,18220
8100,0.8594461083,0.2382577658,0.9572329521,18226,18220
8200,0.8699470162,0.2383286804,0.9593803287,18226,18204
8300,0.8849376440,0.2421927005,0.9587863088,18226,18204
8400,0.8980085254,0.2413100302,0.9574325085,18232,18204
8500,0.9179353714,0.2382361740,0.9579290748,18232,18204
8600,0.9272665977,0.2373927981,0.9613392353,18232,18204
8700,0.9322242141,0.2385318428,0.9600104690,18232,18207
8800,0.9459491372,0.2332869321,0.9596738219,18232,18207
8900,0.9459289908,0.2309416234,0.9592828751,18224,18207
9000,0.9443697929,0.2306887209,0.9565520883,18224,18207
9100,0.9531247616,0.2288240492,0.9551158547,18224,18207
9200,0.9670540690,0.2297171801,0.9568325281,18224,18211
9300,0.9722380638,0.2309235334,0.9562489390,18224,18211
9400,0.9873622656,0.2298793942,0.9537535310,18230,18211
9500,1.0037868023,0.2298695445,0.9530687928,18230,18211
9600,1.0158163309,0.2266397923,0.9535119534,18230,18211
9700,1.0236409903,0.2238076478,0.9562798142,18230,18210
9800,1.0376533270,0.2245844454,0.9557543993,18230,18210
9900,1.0363868475,0.2280778587,0.9520395994,18233,18210
10000,1.0419938564,0.2277051955,0.9497984648,18233,18210
10100,1.0496803522,0.2304240763,0.9500129223,18233,18210
10200,1.0601112843,0.2284262627,0.9556512237,18233,18202
10300,1.0807623863,0.2249682844,0.9526803493,18233,18202
10400,1.0947563648,0.2237270027,0.9517194033,18240,18202
10500,1.1135641336,0.2230756581,0.9498478174,18240,18202
10600,1.1261874437,0.2244343013,0.9544332027,18240,18202
10700,1.1338282824,0.2230779827,0.9553494453,18240,18201
10800,1.1434754133,0.2229897827,0.9531755447,18240,18201
10900,1.1509225368,0.2200155258,0.9556332827,18228,18201
11000,1.1584193707,0.2183145881,0.9540448189,18228,18201
11100,1.1662957668,0.2176562548,0.9523314834,18228,18201
11200,1.1708244085,0.2158703953,0.9501889944,18228,18206
11300,1.1840699911,0.2154351324,0.9496821165,18228,18206
11400,1.2049075365,0.2140516937,0.9484059215,18241,18206
11500,1.2201168537,0.2142721564,0.9508700371,18241,18206
11600,1.2280546427,0.2126507759,0.9515632987,18241,18206
11700,1.2427345514,0.2158615589,0.9528421760,18241,18200
11800,1.2510434389,0.2142047286,0.9525845051,18241,18200
11900,1.2583355904,0.2100389153,0.9526854157,18245,18200
12000,1.2681788206,0.2079929411,0.9505352378,18245,18200
12100,1.2738319635,0.2074866444,0.9515463114,18245,18200
12200,1.2794766426,0.2076552510,0.9539089799,18245,18198
12300,1.2899051905,0.2084521800,0.9553031921,18245,18198
12400,1.3026696444,0.2087510228,0.9510836601,18241,18198
12500,1.3296600580,0.2101433724,0.9482020736,18241,18198
12600,1.3387714624,0.2104827613,0.9482604265,18241,18198
12700,1.3498102427,0.2119342685,0.9495834708,18241,18204
12800,1.3562440872,0.2126010060,0.9519725442,18241,18204
12900,1.3660176992,0.2119737715,0.9565995932,18243,18204
13000,1.3717870712,0.2150426656,0.9560168386,18243,18204
13100,1.3829007149,0.2157645524,0.9547545314,18243,18204
13200,1.3859529495,0.2177920192,0.9547966719,18243,18203
13300,1.3954921961,0.2187507004,0.9543666840,18243,18203
13400,1.4021167755,0.2183081359,0.9537360072,18243,18203
13500,1.4239332676,0.2176346630,0.9515370727,18243,18203
13600,1.4394176006,0.2187635452,0.9506151676,18243,18203
13700,1.4493130445,0.2207724452,0.9502226710,18243,18213
13800,1.4547556639,0.2199914455,0.9487992525,18243,18213
13900,1.4686344862,0.2245852500,0.9532650709,18241,18213
14000,1.4755237103,0.2232983559,0.9551776648,18241,18213
14100,1.4805455208,0.2240415215,0.9537845254,18241,18213
14200,1.4904278517,0.2259704769,0.9571520686,18241,18218
14300,1.4966747761,0.2275200486,0.9590995908,18241,18218
14400,1.5079512596,0.2263080478,0.9569933414,18232,18218
14500,1.5245993137,0.2305429727,0.9551010132,18232,18218
14600,1.5384598970,0.2305677235,0.9548600912,18232,18218
14700,1.5475836992,0.2337151021,0.9550599456,18232,18221
14800,1.5558974743,0.2311815172,0.9513335228,18232,18221
14900,1.5660053492,0.2320395559,0.9538006783,18225,18221
15000,1.5666725636,0.2332381308,0.9547946453,18225,18221
15100,1.5702452660,0.2339068800,0.9560168386,18225,18221
15200,1.5818982124,0.2353368700,0.9576609135,18225,18212
15300,1.5879620314,0.2351539582,0.9563503861,18225,18212
15400,1.6041642427,0.2346815020,0.9549819231,18210,18212
15500,1.6231914759,0.2344076931,0.9531363249,18210,18212
15600,1.6411656141,0.2364967912,0.9503195286,18210,18212
15700,1.6519855261,0.2346708328,0.9518696070,18210,18211
15800,1.6651087999,0.2370157242,0.9518021941,18210,18211
15900,1.6664988995,0.2424349934,0.9543542266,18201,18211
16000,1.6791453362,0.2481254190,0.9528092742,18201,18211
16100,1.6914528608,0.2483796030,0.9568730593,18201,18211
16200,1.6954715252,0.2506236732,0.9572572708,18201,18216
16300,1.7015262842,0.2529263496,0.9529829621,18201,18216
16400,1.7185502052,0.2541939914,0.9491385818,18188,18216
16500,1.7300159931,0.2529556453,0.9426721334,18188,18216
16600,1.7489699125,0.2518391609,0.9422118068,18188,18216
16700,1.7633121014,0.2532130778,0.9429695606,18188,18221
16800,1.7704944611,0.2592550814,0.9487041235,18188,18221
16900,1.7750049829,0.2547790706,0.9526769519,18174,18221
17000,1.7844588757,0.2566175461,0.9515398741,18174,18221
17100,1.7893950939,0.2589313388,0.9504129887,18174,18221
17200,1.7893991470,0.2612487972,0.9494388103,18174,18214
17300,1.7958772182,0.2616465092,0.9473385811,18174,18214
17400,1.8162409067,0.2604936063,0.9459246397,18160,18214
17500,1.8283226490,0.2608039379,0.9440248609,18160,18214
17600,1.8482326269,0.2553673089,0.9424116611,18160,18214
17700,1.8706862926,0.2539595366,0.9445784092,18160,18220
17800,1.8795173168,0.2566789389,0.9491114616,18160,18220
17900,1.8862371445,0.2548551559,0.9535533190,18155,18220
18000,1.8932262659,0.2714281380,0.9547999501,18155,18220
18100,1.8935067654,0.2634808421,0.9566549063,18155,18220
18200,1.8969970942,0.2717116773,0.9565270543,18155,18225
18300,1.8972531557,0.2808654606,0.9567556977,18155,18225
18400,1.8977618217,0.3037237525,0.9552753568,18135,18225
18500,1.8987703323,0.3266196251,0.9532053471,18135,18225
18600,1.8952398300,0.3388033807,0.9540687203,18135,18225
18700,1.8948597908,0.3485553265,0.9593373537,18135,18214
18800,1.8948850632,0.3521691859,0.9631839991,18135,18214
18900,1.8955565691,0.3662151694,0.9575473070,18132,18214
19000,1.8930417299,0.3758968115,0.9514522552,18132,18214
19100,1.8984655142,0.3751225471,0.9447650909,18132,18214
