Time,X,Y,Z,Gas1L,Gas1R
9200,0.9636866450,0.2111056298,0.9550549984,18176,18219
9300,0.9786182046,0.2107939273,0.9574946165,18173,18219
9400,0.9920017719,0.2143497616,0.9571185708,18173,18219
9500,1.0052448511,0.2174242288,0.9555996060,18173,18219
9600,1.0160115957,0.2144973278,0.9550144672,18173,18218
9700,1.0267584324,0.2147137821,0.9541571140,18173,18218
9800,1.0340067148,0.2155267894,0.9506777525,18169,18218
9900,1.0467268229,0.2146778554,0.9486767650,18169,18218
10000,1.0525736809,0.2166322768,0.9508683085,18169,18218
10100,1.0551840067,0.2157940567,0.9518411756,18169,18212
10200,1.0659406185,0.2138454169,0.9534977674,18169,18212
10300,1.0780658722,0.2126666009,0.9553593397,18170,18212
10400,1.0921967030,0.2101624906,0.9548745751,18170,18212
10500,1.1012244225,0.2096906006,0.9520626068,18170,18212
10600,1.1151022911,0.2104278654,0.9488475919,18170,18211
10700,1.1306891441,0.2098835856,0.9503636360,18170,18211
10800,1.1392830610,0.2062854320,0.9531643391,18161,18211
10900,1.1568647623,0.2054357082,0.9548180103,18161,18211
11000,1.1518498659,0.2062685788,0.9550135136,18161,18211
11100,1.1605914831,0.2051619738,0.9600265026,18161,18198
11200,1.1693073511,0.2044986188,0.9580746889,18161,18198
11300,1.1858516932,0.2056563497,0.9547187090,18143,18198
11400,1.1980593204,0.2063682228,0.9561408758,18143,18198
11500,1.2136403322,0.2096102685,0.9548748732,18143,18198
11600,1.2268621922,0.2097356319,0.9554990530,18143,18191
11700,1.2364226580,0.2064099610,0.9522189498,18143,18191
11800,1.2457187176,0.2050528228,0.9494329095,18138,18191
11900,1.2609636784,0.2021685243,0.9471009374,18138,18191
12000,1.2624862194,0.2013772577,0.9508816004,18138,18191
12100,1.2683979273,0.1996180862,0.9555968642,18138,18202
12200,1.2764056921,0.1992332935,0.9545609355,18138,18202
12300,1.2864073515,0.1953535229,0.9536704421,18134,18202
12400,1.3004313707,0.1972481310,0.9529932737,18134,18202
12500,1.3126584291,0.1969086528,0.9519825578,18134,18202
12600,1.3246426582,0.1896448284,0.9536870122,18134,18201
12700,1.3421269655,0.1884586662,0.9545412660,18134,18201
12800,1.3514003754,0.1914904267,0.9549586773,18131,18201
12900,1.3553929329,0.1902939230,0.9533612728,18131,18201
13000,1.3564392328,0.1901882142,0.9519116879,18131,18201
13100,1.3642641306,0.1886463761,0.9536219835,18131,18199
13200,1.3757916689,0.1889099479,0.9576269388,18131,18199
13300,1.3836390972,0.1875434667,0.9569892287,18134,18199
13400,1.4053268433,0.1860201508,0.9552155733,18134,18199
13500,1.4125232697,0.1865822077,0.9477698207,18134,18199
13600,1.4287912846,0.1842520237,0.9452047944,18134,18195
13700,1.4483397007,0.1821813732,0.9467154741,18134,18195
13800,1.4617139101,0.1838620305,0.9494884610,18130,18195
13900,1.4648703337,0.1807616353,0.9516555071,18130,18195
14000,1.4736047983,0.1806210876,0.9537954330,18130,18195
14100,1.4794292450,0.1774686128,0.9539391994,18130,18188
14200,1.4794234037,0.1755882651,0.9588183761,18130,18188
14300,1.4884741306,0.1761157513,0.9580368400,18124,18188
14400,1.4945956469,0.1742218435,0.9571343660,18124,18188
14500,1.5105990171,0.1734249443,0.9524955750,18124,18188
14600,1.5362728834,0.1700214893,0.9486312270,18124,18188
14700,1.5468207598,0.1703910232,0.9452392459,18124,18188
14800,1.5582962036,0.1675119400,0.9451559186,18115,18188
14900,1.5638688803,0.1712702811,0.9455274940,18115,18188
15000,1.5801260471,0.1698810756,0.9480294585,18115,18188
15100,1.5791449547,0.1752915233,0.9505695701,18115,18189
15200,1.5843183994,0.1763190478,0.9571865797,18115,18189
15300,1.5926119089,0.1778170764,0.9582850337,18113,18189
15400,1.6001698971,0.1792951226,0.9540686011,18113,18189
15500,1.6082153320,0.1801546663,0.9545427561,18113,18189
15600,1.6241643429,0.1779230386,0.9507823586,18113,18184
15700,1.6436007023,0.1771016419,0.9475961924,18113,18184
15800,1.6539381742,0.1769058257,0.9503819346,18123,18184
15900,1.6610786915,0.1712366045,0.9501547813,18123,18184
16000,1.6698983908,0.1711268276,0.9504363537,18123,18184
16100,1.6766846180,0.1741015017,0.9505299926,18123,18188
16200,1.6841436625,0.1754146814,0.9514921904,18123,18188
16300,1.6900293827,0.1769026220,0.9518358111,18135,18188
16400,1.7003551722,0.1763000488,0.9511336684,18135,18188
16500,1.7168692350,0.1775719374,0.9477723837,18135,18188
16600,1.7302228212,0.1781809330,0.9482694864,18135,18186
16700,1.7449780703,0.1775916666,0.9496788979,18135,18186
16800,1.7543418407,0.1776271462,0.9499271512,18114,18186
16900,1.7644075155,0.1789247543,0.9494682550,18114,18186
17000,1.7707504034,0.1813706458,0.9512770772,18114,18186
17100,1.7754517794,0.1776595265,0.9539177418,18114,18182
17200,1.7831842899,0.1810131818,0.9571988583,18114,18182
17300,1.7919117212,0.1774739921,0.9575471878,18118,18182
17400,1.7999622822,0.1781684458,0.9562327862,18118,18182
17500,1.8105598688,0.1774426401,0.9536564946,18118,18182
17600,1.8176521063,0.1789035648,0.9495863318,18118,18196
17700,1.8352094889,0.1804391444,0.9472926259,18118,18196
17800,1.8498517275,0.1862573326,0.9527331591,18106,18196
17900,1.8602163792,0.1838544160,0.9566116333,18106,18196
18000,1.8697499037,0.1910707802,0.9576640725,18106,18196
18100,1.8696452379,0.2134262472,0.9583995342,18106,18189
18200,1.8713301420,0.2202779949,0.9561677575,18106,18189
18300,1.8743886948,0.2262879908,0.9512315392,18120,18189
18400,1.8760901690,0.2417002767,0.9520545602,18120,18189
18500,1.8778848648,0.2593375742,0.9522649646,18120,18189
18600,1.8741952181,0.2664658427,0.9562608600,18120,18182
18700,1.8717494011,0.2916283607,0.9625895023,18120,18182
18800,1.8738662004,0.2987655401,0.9658001661,18125,18182
18900,1.8737347126,0.3112282157,0.9684842825,18125,18182
19000,1.8750426769,0.3154788911,0.9634574056,18125,18182
19100,1.8755857944,0.3175725043,0.9524164796,18125,18188
19200,1.8797528744,0.3190111220,0.9399941564,18125,18188
