Time,X,Y,Z,Gas1L,Gas1R
0,0.1226397976,0.1005677953,0.9997326732,18684,18507
100,0.1348159611,0.1071508005,0.9968341589,18684,18507
200,0.1471510082,0.1174361482,0.9947473407,18682,18507
300,0.1577059925,0.1252510399,0.9952363968,18682,18507
400,0.1654305756,0.1315974146,0.9938923717,18682,18504
500,0.1683211476,0.1363678873,0.9923313260,18682,18504
600,0.1695191264,0.1419414729,0.9899762273,18682,18504
700,0.1695412397,0.1440728903,0.9914473295,18677,18504
800,0.1738028079,0.1476615220,0.9903646111,18677,18504
900,0.1773511320,0.1459956616,0.9893317223,18677,18508
1000,0.1854913533,0.1505132914,0.9891403913,18677,18508
1100,0.1937332898,0.1521541029,0.9845092893,18677,18508
1200,0.2052126378,0.1501372010,0.9802256823,18686,18508
1300,0.2175842971,0.1515544057,0.9788708687,18686,18508
1400,0.2387784868,0.1572104394,0.9759727716,18686,18507
1500,0.2467470318,0.1596283615,0.9770389199,18686,18507
1600,0.2526504993,0.1566968709,0.9811390638,18686,18507
1700,0.2684197426,0.1573091447,0.9794630408,18675,18507
1800,0.2677322924,0.1564961970,0.9831656814,18675,18507
1900,0.2759644687,0.1550611556,0.9844076633,18675,18506
2000,0.2830687165,0.1586552113,0.9860203862,18675,18506
2100,0.2976273298,0.1625047177,0.9844428897,18675,18506
2200,0.3116151392,0.1665061116,0.9820340276,18678,18506
2300,0.3221247494,0.1694080681,0.9828854799,18678,18506
2400,0.3366261721,0.1720224619,0.9810796976,18678,18513
2500,0.3471468687,0.1718992740,0.9798483253,18678,18513
2600,0.3573628962,0.1732174456,0.9785190821,18678,18513
2700,0.3702615798,0.1767195016,0.9792695045,18680,18513
2800,0.3730915785,0.1722618043,0.9816446900,18680,18513
2900,0.3819977045,0.1740034968,0.9781117439,18680,18511
3000,0.3894751370,0.1742020696,0.9766938686,18680,18511
3100,0.3995414972,0.1756779402,0.9758484364,18680,18511
3200,0.4116220176,0.1752669364,0.9742724895,18674,18511
3300,0.4242469668,0.1790496707,0.9711497426,18674,18511
3400,0.4398998618,0.1808533072,0.9677633047,18674,18511
3500,0.4521260560,0.1830530763,0.9675571918,18674,18511
3600,0.4620622993,0.1852659881,0.9703173041,18674,18511
3700,0.4684026837,0.1862704903,0.9703370333,18685,18511
3800,0.4791283309,0.1832801700,0.9711152315,18685,18511
3900,0.4877150953,0.1832477599,0.9714034796,18685,18516
4000,0.4970471263,0.1823666096,0.9750248194,18685,18516
4100,0.5098825097,0.1820073426,0.9741142988,18685,18516
4200,0.5212904215,0.1795271039,0.9689453840,18679,18516
4300,0.5385028124,0.1813423485,0.9704022408,18679,18516
4400,0.5472633243,0.1778664440,0.9707673788,18679,18519
4500,0.5626408458,0.1749499589,0.9691522121,18679,18519
4600,0.5723063350,0.1793128848,0.9697365165,18679,18519
4700,0.5769900084,0.1821067482,0.9658753872,18680,18519
4800,0.5947545171,0.1808000803,0.9636670947,18680,18519
4900,0.6009930372,0.1844135821,0.9622457623,18680,18512
5000,0.6024858952,0.1858366877,0.9607623816,18680,18512
5100,0.6093519926,0.1872641444,0.9604187012,18680,18512
5200,0.6274261475,0.1873968840,0.9595524669,18683,18512
5300,0.6407442689,0.1859725714,0.9610659480,18683,18512
5400,0.6566068530,0.1859498471,0.9629157186,18683,18526
5500,0.6714746952,0.1893295795,0.9624078274,18683,18526
5600,0.6819208860,0.1902751476,0.9606327415,18683,18526
5700,0.6894733906,0.1878027618,0.9581850171,18684,18526
5800,0.6984449625,0.1860100180,0.9546830654,18684,18526
5900,0.7043340802,0.1875439733,0.9502495527,18684,18521
6000,0.7073872685,0.1853393018,0.9494975209,18684,18521
6100,0.7147112489,0.1858573556,0.9500641823,18684,18521
6200,0.7280797362,0.1844545007,0.9560438395,18685,18521
6300,0.7335836291,0.1818162501,0.9638950229,18685,18521
6400,0.7538467050,0.1815103143,0.9682440162,18685,18519
6500,0.7634156346,0.1831216812,0.9669374228,18685,18519
6600,0.7731534839,0.1849853843,0.9647447467,18685,18519
6700,0.7850944996,0.1862508059,0.9625183940,18687,18519
6800,0.7938528657,0.1833576560,0.9579945207,18687,18519
6900,0.8054000139,0.1893318444,0.9545322657,18687,18533
7000,0.8116344213,0.1888049841,0.9548040628,18687,18533
7100,0.8204564452,0.1917114109,0.9564689398,18687,18533
7200,0.8300305009,0.1922758967,0.9583709836,18685,18533
7300,0.8365830779,0.1965829134,0.9602816105,18685,18533
7400,0.8503238559,0.1986901462,0.9690575004,18685,18521
7500,0.8664177656,0.1958396584,0.9696480036,18685,18521
7600,0.8713611960,0.1988372654,0.9649561644,18685,18521
7700,0.8819071651,0.1983521879,0.9598612189,18690,18521
7800,0.8893504143,0.2003239244,0.9583601952,18690,18521
7900,0.9076694250,0.1921669394,0.9548407197,18690,18533
8000,0.9140905142,0.1953630000,0.9554368854,18690,18533
8100,0.9240534306,0.1963135302,0.9549133778,18690,18533
8200,0.9313370585,0.1952852458,0.9549063444,18679,18533
8300,0.9455142617,0.1949421316,0.9540622830,18679,18533
8400,0.9522789121,0.1932460964,0.9530594349,18679,18526
8500,0.9673348665,0.1913263351,0.9563300610,18679,18526
8600,0.9797511697,0.1935049593,0.9567996860,18679,18526
8700,0.9940262437,0.1987121254,0.9576080441,18686,18526
8800,0.9969835281,0.1997556388,0.9560586214,18686,18526
8900,1.0109410286,0.1988613456,0.9573791027,18686,18527
9000,1.0164465904,0.2039377838,0.9598606825,18686,18527
9100,1.0165910721,0.2073672265,0.9561612010,18686,18527
9200,1.0240284204,0.2079537660,0.9579817057,18690,18527
9300,1.0345437527,0.2107725739,0.9565770030,18690,18527
9400,1.0426177979,0.2115756273,0.9575768113,18690,18531
9500,1.0660462379,0.2105408609,0.9589253664,18690,18531
9600,1.0780204535,0.2112564892,0.9569055438,18690,18531
9700,1.0912827253,0.2114634067,0.9554246068,18689,18531
9800,1.0961177349,0.2123428583,0.9594025016,18689,18531
9900,1.1093372107,0.2105026543,0.9613600969,18689,18529
10000,1.1104347706,0.2098096609,0.9580898285,18689,18529
10100,1.1154054403,0.2110978812,0.9593076110,18689,18529
10200,1.1230237484,0.2096557617,0.9572499394,18679,18529
10300,1.1302313805,0.2099209577,0.9561312795,18679,18529
10400,1.1422762871,0.2101510018,0.9559258819,18679,18528
10500,1.1558021307,0.2139105350,0.9566143155,18679,18528
10600,1.1754424572,0.2132102549,0.9559615850,18679,18528
10700,1.1857241392,0.2139477581,0.9516282678,18690,18528
10800,1.1959588528,0.2169767767,0.9478862286,18690,18528
10900,1.2032728195,0.2144436091,0.9498389959,18690,18527
11000,1.2070677280,0.2089567631,0.9532051086,18690,18527
11100,1.2166774273,0.2086638063,0.9512119889,18690,18527
11200,1.2193499804,0.2080945224,0.9510025978,18685,18527
11300,1.2300021648,0.2089908123,0.9550899863,18685,18527
11400,1.2463924885,0.2105890960,0.9572288394,18685,18534
11500,1.2583492994,0.2132323235,0.9580075145,18685,18534
11600,1.2734682560,0.2157424390,0.9556217194,18685,18534
11700,1.2854033709,0.2215180993,0.9509707093,18686,18534
11800,1.2950118780,0.2173280418,0.9515762329,18686,18534
11900,1.3025884628,0.2227538228,0.9492902756,18686,18528
12000,1.3085399866,0.2181381583,0.9499924779,18686,18528
12100,1.3143051863,0.2182211131,0.9492353201,18686,18528
12200,1.3219683170,0.2183216512,0.9510322809,18691,18528
12300,1.3309476376,0.2178738862,0.9535872340,18691,18528
12400,1.3459621668,0.2164525092,0.9556823969,18691,18524
12500,1.3640859127,0.2174957395,0.9565829039,18691,18524
12600,1.3779627085,0.2170745581,0.9572185278,18691,18524
12700,1.3994351625,0.2206716985,0.9552896023,18687,18524
12800,1.4123225212,0.2203211337,0.9546120763,18687,18524
12900,1.4180132151,0.2219558358,0.9521195292,18687,18517
13000,1.4256800413,0.2191078663,0.9508250356,18687,18517
13100,1.4331461191,0.2221964300,0.9471557140,18687,18517
13200,1.4328409433,0.2259960920,0.9468735456,18678,18517
13300,1.4400601387,0.2257135361,0.9493252039,18678,18517
13400,1.4452258348,0.2261270285,0.9497693181,18678,18525
13500,1.4635112286,0.2243831903,0.9473207593,18678,18525
13600,1.4733760357,0.2241251618,0.9464193583,18678,18525
13700,1.4924659729,0.2246472687,0.9503235817,18689,18525
13800,1.5022089481,0.2230617404,0.9546022415,18689,18525
13900,1.5111186504,0.2238304764,0.9522411227,18689,18529
14000,1.5280249119,0.2205422819,0.9517491460,18689,18529
14100,1.5311504602,0.2216313928,0.9490592480,18689,18529
14200,1.5382597446,0.2232713699,0.9502803683,18685,18529
14300,1.5456410646,0.2226360589,0.9511736631,18685,18529
14400,1.5589988232,0.2245063037,0.9525312185,18685,18523
14500,1.5757402182,0.2252617329,0.9505844116,18685,18523
14600,1.5875953436,0.2236330360,0.9500671625,18685,18523
14700,1.6023313999,0.2265229374,0.9501689672,18689,18523
14800,1.6146669388,0.2284316570,0.9508271813,18689,18523
14900,1.6275541782,0.2268650532,0.9504749775,18689,18525
15000,1.6361860037,0.2292052060,0.9515875578,18689,18525
15100,1.6361490488,0.2279264629,0.9517072439,18689,18525
15200,1.6386903524,0.2238480002,0.9558201432,18690,18525
15300,1.6435257196,0.2226155549,0.9558899403,18690,18525
15400,1.6546733379,0.2210312039,0.9571473598,18690,18527
15500,1.6742618084,0.2227862477,0.9566325545,18690,18527
15600,1.6900379658,0.2213450223,0.9530432820,18690,18527
15700,1.7054189444,0.2211485505,0.9518322945,18689,18527
15800,1.7146215439,0.2208520770,0.9513499737,18689,18527
15900,1.7272056341,0.2202669978,0.9514811039,18689,18527
16000,1.7350151539,0.2206854224,0.9512916803,18689,18527
16100,1.7416474819,0.2154609859,0.9518296719,18689,18527
16200,1.7485576868,0.2163600922,0.9528240561,18683,18527
16300,1.7540844679,0.2163159698,0.9539752603,18683,18527
16400,1.7596149445,0.2151208967,0.9518633485,18683,18529
16500,1.7775021791,0.2151765674,0.9550340176,18683,18529
16600,1.7842445374,0.2163308263,0.9565659761,18683,18529
16700,1.8036328554,0.2135491073,0.9591917992,18698,18529
16800,1.8196673393,0.2143265903,0.9595440626,18698,18529
16900,1.8249217272,0.2183383107,0.9605771899,18698,18520
17000,1.8318378925,0.2175763100,0.9585798383,18698,18520
17100,1.8435705900,0.2232083082,0.9590107799,18698,18520
17200,1.8387385607,0.2231361717,0.9570978880,18700,18520
17300,1.8470268250,0.2214969695,0.9562215805,18700,18520
17400,1.8510357141,0.2214908004,0.9529241920,18700,18531
17500,1.8660252094,0.2185165882,0.9532207251,18700,18531
17600,1.8835180998,0.2180170417,0.9493282437,18700,18531
17700,1.8993790150,0.2199147940,0.9456493258,18694,18531
17800,1.9142578840,0.2200772762,0.9455802441,18694,18531
17900,1.9248679876,0.2193271965,0.9456812739,18694,18530
18000,1.9318979979,0.2170454413,0.9451703429,18694,18530
18100,1.9332141876,0.2251187861,0.9477239847,18694,18530
18200,1.9318881035,0.2195629030,0.9493949413,18695,18530
18300,1.9349991083,0.2224219590,0.9528660178,18695,18530
18400,1.9338163137,0.2296192646,0.9520620108,18695,18529
18500,1.9333282709,0.2419023961,0.9527876973,18695,18529
18600,1.9321297407,0.2549527586,0.9580706358,18695,18529
18700,1.9291920662,0.2869379520,0.9586911798,18700,18529
18800,1.9330081940,0.2974345684,0.9594708681,18700,18529
18900,1.9359420538,0.3041292727,0.9618207216,18700,18532
19000,1.9375011921,0.3149060309,0.9596392512,18700,18532
19100,1.9373772144,0.3220386207,0.9554242492,18700,18532
19200,1.9366320372,0.3170100451,0.9436200857,18689,18532
19300,1.9402844906,0.3228658438,0.9374501109,18689,18532
