Time,X,Y,Z,Gas1L,Gas1R
0,0.0622580238,0.1592763513,1.0091660023,18606,18657
100,0.0713812560,0.1805520803,1.0039464235,18606,18657
200,0.0820093825,0.1883832961,1.0014508963,18606,18654
300,0.0833210647,0.1989877075,0.9956377745,18606,18654
400,0.0857987627,0.1926760674,0.9896823168,18603,18654
500,0.0896387547,0.2019109130,0.9826861024,18603,18654
600,0.0951016471,0.1935767084,0.9815017581,18603,18654
700,0.0926659107,0.1924576163,0.9825064540,18603,18655
800,0.0968634784,0.1895272583,0.9865956903,18603,18655
900,0.1083780751,0.1881907284,0.9879331589,18599,18655
1000,0.1254556775,0.1848281473,0.9883394241,18599,18655
1100,0.1324539036,0.1836327165,0.9905834198,18599,18655
1200,0.1518111527,0.1847442687,0.9867033362,18599,18665
1300,0.1714659482,0.1839549839,0.9854226112,18599,18665
1400,0.1827902049,0.1874313951,0.9834247231,18588,18665
1500,0.1879601628,0.1852614880,0.9832625389,18588,18665
1600,0.2023491114,0.1848562658,0.9865916371,18588,18665
1700,0.2067832053,0.1879944056,0.9851211905,18588,18658
1800,0.2087663263,0.1928058863,0.9801723361,18588,18658
1900,0.2156549245,0.1931528002,0.9779639840,18598,18658
2000,0.2261731476,0.1961141527,0.9750503898,18598,18658
2100,0.2373178303,0.1951334924,0.9766324759,18598,18658
2200,0.2450804710,0.1938804090,0.9758082032,18598,18663
2300,0.2568866313,0.1904344261,0.9735327959,18598,18663
2400,0.2737177312,0.1905137300,0.9728640318,18599,18663
2500,0.2854867876,0.1851045489,0.9716950059,18599,18663
2600,0.2917391658,0.1903031319,0.9720388055,18599,18663
2700,0.3014726639,0.1897842139,0.9752354622,18599,18658
2800,0.3088001013,0.1962867230,0.9813439250,18599,18658
2900,0.3160714209,0.1961018741,0.9848020673,18587,18658
3000,0.3216580749,0.1957145333,0.9850266576,18587,18658
3100,0.3334605992,0.1939346343,0.9792549014,18587,18658
3200,0.3491164148,0.1927358210,0.9733688831,18587,18657
3300,0.3628904223,0.1922868490,0.9664538503,18587,18657
3400,0.3690638244,0.1979189664,0.9673615098,18589,18657
3500,0.3767785132,0.1953669488,0.9681562781,18589,18657
3600,0.3803646863,0.1968420893,0.9720066190,18589,18657
3700,0.3912853301,0.1990894973,0.9723557830,18589,18646
3800,0.3886979818,0.1994640231,0.9724761248,18589,18646
3900,0.3939663470,0.2020447254,0.9754061103,18576,18646
4000,0.4016894698,0.2010233402,0.9739319086,18576,18646
4100,0.4209365249,0.2044196427,0.9716692567,18576,18646
4200,0.4279192388,0.2053319067,0.9666527510,18576,18650
4300,0.4488331676,0.2070541382,0.9616660476,18576,18650
4400,0.4619643390,0.2089113593,0.9618012309,18557,18650
4500,0.4721292555,0.2066112757,0.9655796885,18557,18650
4600,0.4781189561,0.2074548006,0.9687927961,18557,18650
4700,0.4854189754,0.2093089819,0.9658586979,18557,18642
4800,0.4856375158,0.2071412802,0.9632249475,18557,18642
4900,0.4916270077,0.2079485804,0.9656366110,18552,18642
5000,0.4990506470,0.2073542923,0.9657835364,18552,18642
5100,0.5121103525,0.2061592788,0.9684392214,18552,18642
5200,0.5211251378,0.2042021006,0.9650899172,18552,18646
5300,0.5496360660,0.2058224380,0.9685542583,18552,18646
5400,0.5630972385,0.2084305584,0.9662665129,18531,18646
5500,0.5777847171,0.2124706954,0.9640175104,18531,18646
5600,0.5835613608,0.2122314870,0.9637050629,18531,18646
5700,0.6001389027,0.2104423940,0.9634494781,18531,18641
5800,0.6011267304,0.2114976943,0.9605997801,18531,18641
5900,0.6044788957,0.2134010792,0.9569171667,18515,18641
6000,0.6143658161,0.2147614807,0.9581032395,18515,18641
6100,0.6286615133,0.2126292884,0.9603064656,18515,18641
6200,0.6337522268,0.2105036080,0.9606697559,18515,18641
6300,0.6534171104,0.2079626024,0.9645225406,18515,18641
6400,0.6676043868,0.2085142285,0.9623638988,18505,18641
6500,0.6752097011,0.2052529156,0.9640206695,18505,18641
6600,0.6827435493,0.2041932642,0.9618955851,18505,18641
6700,0.6957563162,0.2039190978,0.9572360516,18505,18644
6800,0.6964353323,0.2062667608,0.9589681029,18505,18644
6900,0.7000619173,0.2035032660,0.9614492655,18500,18644
7000,0.7075194120,0.2045245916,0.9605602622,18500,18644
7100,0.7157830000,0.2069824487,0.9638389945,18500,18644
7200,0.7368367910,0.2040285915,0.9626240730,18500,18652
7300,0.7546774745,0.2018369138,0.9603434205,18500,18652
7400,0.7689069510,0.2061043084,0.9565959573,18492,18652
7500,0.7751438022,0.2022766620,0.9552909136,18492,18652
7600,0.7871177197,0.2012472749,0.9546281099,18492,18652
7700,0.7898683548,0.2054350078,0.9608232975,18492,18644
7800,0.8055837750,0.2075104564,0.9623569846,18492,18644
7900,0.8071705699,0.2076687068,0.9585864544,18500,18644
8000,0.8096069098,0.2080914229,0.9565610290,18500,18644
8100,0.8216657639,0.2104234099,0.9553198814,18500,18644
8200,0.8361899853,0.2103645056,0.9576682448,18500,18640
8300,0.8438416123,0.2117320597,0.9607149363,18500,18640
8400,0.8664787412,0.2122246474,0.9643291235,18512,18640
8500,0.8804755211,0.2119240314,0.9652702808,18512,18640
8600,0.8991550207,0.2124471962,0.9605405927,18512,18640
8700,0.9016662240,0.2171810269,0.9579378366,18512,18639
8800,0.9126277566,0.2173268199,0.9559571147,18512,18639
8900,0.9225727916,0.2156012058,0.9573117495,18507,18639
9000,0.9280412197,0.2154474109,0.9558447003,18507,18639
9100,0.9280984998,0.2148247659,0.9547047615,18507,18639
9200,0.9401938319,0.2156006545,0.9537658691,18507,18639
9300,0.9519253969,0.2148157060,0.9561994076,18507,18639
9400,0.9702783823,0.2146295607,0.9573603868,18507,18639
9500,0.9861775041,0.2165738642,0.9573823214,18507,18639
9600,0.9942132831,0.2127764672,0.9583639503,18507,18639
9700,1.0051884651,0.2109984308,0.9562162161,18507,18642
9800,1.0158194304,0.2104040682,0.9546368718,18507,18642
9900,1.0216970444,0.2091086358,0.9539847374,18521,18642
10000,1.0180039406,0.2076066136,0.9538198709,18521,18642
10100,1.0278635025,0.2084098160,0.9555701017,18521,18642
10200,1.0357232094,0.2075099051,0.9570249319,18521,18633
10300,1.0521615744,0.2059177011,0.9575362206,18521,18633
10400,1.0645619631,0.2070138603,0.9566082954,18531,18633
10500,1.0813513994,0.2065651417,0.9533920288,18531,18633
10600,1.0978035927,0.2042461485,0.9516278505,18531,18633
10700,1.1083018780,0.2024636567,0.9500091672,18531,18629
10800,1.1116448641,0.2036823481,0.9536028504,18531,18629
10900,1.1239479780,0.2010169178,0.9558766484,18534,18629
11000,1.1259381771,0.2013240457,0.9538713694,18534,18629
11100,1.1314119101,0.2020640224,0.9522793889,18534,18629
11200,1.1402686834,0.2018520385,0.9518108964,18534,18638
11300,1.1576880217,0.2015144527,0.9531124234,18534,18638
11400,1.1671172380,0.2054466903,0.9513783455,18531,18638
11500,1.1864392757,0.2015756518,0.9523394704,18531,18638
11600,1.2050124407,0.2021355331,0.9533402324,18531,18638
11700,1.2142760754,0.2031872869,0.9536685944,18531,18639
11800,1.2182959318,0.1966560334,0.9534130096,18531,18639
11900,1.2305535078,0.1936558783,0.9537549615,18545,18639
12000,1.2334167957,0.1917003840,0.9552574158,18545,18639
12100,1.2356908321,0.1915828139,0.9545968175,18545,18639
12200,1.2407569885,0.1912636757,0.9561437368,18545,18636
12300,1.2492074966,0.1896145940,0.9566513896,18545,18636
12400,1.2647901773,0.1909446865,0.9561251998,18534,18636
12500,1.2806036472,0.1895850599,0.9553762078,18534,18636
12600,1.2910797596,0.1923551559,0.9557549953,18534,18636
12700,1.3098725080,0.1906010062,0.9548118114,18534,18650
12800,1.3143219948,0.1895429790,0.9558846354,18534,18650
12900,1.3257708549,0.1899246573,0.9557653666,18539,18650
13000,1.3283448219,0.1897713989,0.9543546438,18539,18650
13100,1.3341335058,0.1904041320,0.9545189738,18539,18650
13200,1.3455785513,0.1901045591,0.9558261037,18539,18662
13300,1.3567314148,0.1904284507,0.9582601786,18539,18662
13400,1.3706641197,0.1910385936,0.9585049152,18546,18662
13500,1.3893883228,0.1917945147,0.9545562863,18546,18662
13600,1.4059345722,0.1933264285,0.9564269185,18546,18662
13700,1.4194732904,0.1937614977,0.9567317963,18546,18668
13800,1.4255130291,0.1950206608,0.9534026980,18546,18668
13900,1.4313219786,0.1887767911,0.9522008300,18535,18668
14000,1.4476052523,0.1877952665,0.9518553615,18535,18668
14100,1.4475356340,0.1863100827,0.9532967806,18535,18668
14200,1.4518046379,0.1865703911,0.9560601711,18535,18685
14300,1.4618676901,0.1855100244,0.9580687881,18535,18685
14400,1.4765691757,0.1845953465,0.9587889314,18547,18685
14500,1.4869815111,0.1854587793,0.9629337192,18547,18685
14600,1.5026601553,0.1822907627,0.9557479024,18547,18685
14700,1.5092282295,0.1835750639,0.9539797902,18547,18694
14800,1.5177057981,0.1829279363,0.9551007748,18547,18694
14900,1.5236122608,0.1839714497,0.9528977275,18560,18694
15000,1.5323482752,0.1831997037,0.9514977932,18560,18694
15100,1.5455495119,0.1817748547,0.9505624175,18560,18694
15200,1.5454690456,0.1833930016,0.9494569898,18560,18702
15300,1.5533168316,0.1821468472,0.9529810548,18560,18702
15400,1.5631709099,0.1824030578,0.9513637424,18574,18702
15500,1.5728871822,0.1820284128,0.9494230151,18574,18702
15600,1.5957306623,0.1813601106,0.9477906823,18574,18702
15700,1.6100541353,0.1791770607,0.9500870705,18574,18715
15800,1.6199040413,0.1866273284,0.9534050226,18574,18715
15900,1.6243543625,0.1825223267,0.9543502927,18577,18715
16000,1.6395524740,0.1896510422,0.9513180852,18577,18715
16100,1.6410275698,0.1830756962,0.9489109516,18577,18715
16200,1.6492977142,0.1824315935,0.9486935735,18577,18721
16300,1.6628763676,0.1829885989,0.9492773414,18577,18721
16400,1.6742041111,0.1825357378,0.9494868517,18590,18721
16500,1.6896790266,0.1815622002,0.9487041235,18590,18721
16600,1.7071944475,0.1820219159,0.9505494833,18590,18721
16700,1.7280068398,0.1818799525,0.9508803487,18590,18726
16800,1.7377195358,0.1787326336,0.9519822001,18590,18726
16900,1.7443324327,0.1821875870,0.9515251517,18607,18726
17000,1.7475016117,0.1806579530,0.9487076402,18607,18726
17100,1.7460209131,0.1849205345,0.9473589659,18607,18726
