Time,X,Y,Z,Gas1L,Gas1R
24600,1.6682907343,0.7458317876,0.9566859007,18578,18430
24700,1.6577035189,0.7454705834,0.9527063370,18578,18430
24800,1.6376618147,0.7367377281,0.9460806847,18570,18430
24900,1.6226650476,0.7372535467,0.9431856871,18570,18430
25000,1.6171482801,0.7358803153,0.9480426311,18570,18429
25100,1.6070778370,0.7338535786,0.9543611407,18570,18429
25200,1.6092830896,0.7354866266,0.9604772329,18570,18429
25300,1.6084543467,0.7321176529,0.9614027739,18570,18429
25400,1.6045068502,0.7299188972,0.9608224630,18570,18429
25500,1.5984919071,0.7277584076,0.9571169615,18570,18429
25600,1.5847991705,0.7290199399,0.9531643987,18570,18429
25700,1.5659143925,0.7319037914,0.9495643377,18570,18429
25800,1.5477058887,0.7206174731,0.9475264549,18564,18429
25900,1.5352743864,0.7192115188,0.9501048923,18564,18429
26000,1.5228394270,0.7199832797,0.9533182979,18564,18430
26100,1.5150920153,0.7193941474,0.9580444694,18564,18430
26200,1.5092405081,0.7191450000,0.9551655650,18564,18430
26300,1.4988553524,0.7178505063,0.9551309943,18559,18430
26400,1.4988151789,0.7193839550,0.9543599486,18559,18430
26500,1.4930300713,0.7191306949,0.9553689957,18559,18427
26600,1.4867694378,0.7229777575,0.9557300806,18559,18427
26700,1.4659913778,0.7209517956,0.9527994394,18559,18427
26800,1.4569039345,0.7184504867,0.9548907280,18534,18427
26900,1.4390295744,0.7189888954,0.9583586454,18534,18427
27000,1.4284136295,0.7188211083,0.9614445567,18534,18424
27100,1.4169783592,0.7196720243,0.9585005045,18534,18424
27200,1.4095712900,0.7161623240,0.9538259506,18534,18424
27300,1.3999482393,0.7195649147,0.9448408484,18536,18424
27400,1.4033210278,0.7184348702,0.9457749128,18536,18424
27500,1.4013695717,0.7187532187,0.9448967576,18536,18423
27600,1.3925632238,0.7177313566,0.9455806017,18536,18423
27700,1.3819742203,0.7178192139,0.9498747587,18536,18423
27800,1.3775639534,0.7171454430,0.9510517120,18533,18423
27900,1.3564763069,0.7167583704,0.9567738175,18533,18423
28000,1.3408044577,0.7194666266,0.9564198256,18533,18428
28100,1.3294788599,0.7198198438,0.9550561905,18533,18428
28200,1.3254083395,0.7217364907,0.9554004073,18533,18428
28300,1.3117414713,0.7226673365,0.9518898726,18537,18428
28400,1.3037697077,0.7220520377,0.9523786306,18537,18428
28500,1.3012319803,0.7232412100,0.9478481412,18537,18410
28600,1.2953710556,0.7158113122,0.9513265491,18537,18410
28700,1.2801744938,0.7164025307,0.9520202279,18537,18410
28800,1.2659156322,0.7238807082,0.9536038041,18537,18410
28900,1.2535933256,0.7203229070,0.9545522928,18537,18410
29000,1.2376018763,0.7224135399,0.9531162381,18537,18410
