Time,X,Y,Z,Gas1L,Gas1R
0,0.0515726432,0.1436368376,1.0080562830,18996,18834
100,0.0702225566,0.1561149210,1.0077596903,18996,18834
200,0.0763965398,0.1731506735,1.0063197613,18996,18834
300,0.0814276338,0.1766198277,1.0027230978,18996,18836
400,0.0857527554,0.1824614406,0.9976669550,18996,18836
500,0.0891369805,0.1815418750,0.9946613312,18995,18836
600,0.1018878296,0.1803798676,0.9957742691,18995,18836
700,0.1024962217,0.1800958663,0.9946066141,18995,18836
800,0.1092530414,0.1769337505,0.9896582365,18995,18842
900,0.1173000857,0.1676991135,0.9874926209,18995,18842
1000,0.1278717369,0.1659278870,0.9845632911,19002,18842
1100,0.1351382732,0.1601173878,0.9845454097,19002,18842
1200,0.1539464444,0.1546270549,0.9846179485,19002,18842
1300,0.1678557694,0.1536732167,0.9902612567,19002,18852
1400,0.1766036004,0.1543154269,0.9914591312,19002,18852
1500,0.1847213060,0.1477800608,0.9942781925,19005,18852
1600,0.1955677867,0.1414606273,0.9896479249,19005,18852
1700,0.2029463053,0.1488301158,0.9928379059,19005,18852
1800,0.2105979472,0.1486205459,0.9852294922,19005,18845
1900,0.2134071738,0.1467834413,0.9836308360,19005,18845
2000,0.2262293547,0.1484098881,0.9815750718,19013,18845
2100,0.2317342609,0.1478545070,0.9796981215,19013,18845
2200,0.2418870926,0.1505983472,0.9779970646,19013,18845
2300,0.2562925816,0.1492605358,0.9788681269,19013,18846
2400,0.2647161782,0.1527393758,0.9814429283,19013,18846
2500,0.2738411129,0.1524046957,0.9847623110,19011,18846
2600,0.2822616994,0.1526563317,0.9881098866,19011,18846
2700,0.2920321226,0.1555276066,0.9864935279,19011,18846
2800,0.2964006364,0.1597925574,0.9848561883,19011,18847
2900,0.3083969951,0.1588519514,0.9795433283,19011,18847
3000,0.3148733974,0.1619700938,0.9828997254,19015,18847
3100,0.3330880105,0.1642647982,0.9812433720,19015,18847
3200,0.3447001576,0.1652326435,0.9779391885,19015,18847
3300,0.3564743102,0.1677160114,0.9720845819,19015,18847
3400,0.3669432998,0.1714477390,0.9714058638,19015,18847
3500,0.3762130141,0.1731153727,0.9691722989,19011,18847
3600,0.3852268755,0.1775321066,0.9694337845,19011,18847
3700,0.3978332579,0.1799604297,0.9711732268,19011,18847
3800,0.4053542316,0.1809668243,0.9733624458,19011,18841
3900,0.4085977674,0.1861243397,0.9750189781,19011,18841
4000,0.4184925556,0.1853913665,0.9729555249,19001,18841
4100,0.4332295656,0.1881497800,0.9740253091,19001,18841
4200,0.4461970627,0.1919914931,0.9706925154,19001,18841
4300,0.4571554065,0.1925761551,0.9655591249,19001,18844
4400,0.4702649415,0.1965421438,0.9639381766,19001,18844
4500,0.4834719002,0.1949067563,0.9627006054,18997,18844
4600,0.4895322025,0.1923799068,0.9677886963,18997,18844
4700,0.5052545071,0.1902911812,0.9687898159,18997,18844
4800,0.5146729946,0.1929610819,0.9698970318,18997,18842
